"","ANO_ELEICAO","UF","COD_MUN_TSE","NOME_MUNICIPIO","CARGO","VAGAS"
"28178","2016","MG","45691","GUARARA","VEREADOR","9"
"28179","2016","MG","45772","GUIMARANIA","VEREADOR","9"
"28180","2016","MG","45810","GURINHATA","VEREADOR","9"
"28181","2016","MG","45853","IAPU","VEREADOR","9"
"28182","2016","MG","45896","IBIA","VEREADOR","11"
"28183","2016","MG","45934","IBIRACI","VEREADOR","9"
"28184","2016","MG","45977","IBITIURA DE MINAS","VEREADOR","9"
"28185","2016","MG","46019","IGARAPE","VEREADOR","13"
"28186","2016","MG","46051","IGUATAMA","VEREADOR","9"
"28187","2016","MG","46132","INDIANOPOLIS","VEREADOR","9"
"28188","2016","MG","46175","INHAPIM","VEREADOR","11"
"28189","2016","MG","46213","INIMUTABA","VEREADOR","9"
"28190","2016","MG","46256","IPATINGA","VEREADOR","19"
"28191","2016","MG","46337","ITABIRA","VEREADOR","17"
"28192","2016","MG","46370","ITABIRITO","VEREADOR","13"
"28193","2016","MG","46418","ITACARAMBI","VEREADOR","11"
"28194","2016","MG","46450","ITAIPE","VEREADOR","9"
"28195","2016","MG","46493","ITAMARANDIBA","VEREADOR","13"
"28196","2016","MG","46531","ITAMBACURI","VEREADOR","11"
"28197","2016","MG","46574","ITAMOGI","VEREADOR","9"
"28198","2016","MG","46612","ITANHANDU","VEREADOR","9"
"28199","2016","MG","46655","ITAOBIM","VEREADOR","11"
"28200","2016","MG","46698","ITAPECERICA","VEREADOR","11"
"28201","2016","MG","46736","ITATIAIUCU","VEREADOR","9"
"28202","2016","MG","46779","ITAVERAVA","VEREADOR","9"
"28203","2016","MG","46817","ITUETA","VEREADOR","9"
"28204","2016","MG","46850","ITUMIRIM","VEREADOR","9"
"28205","2016","MG","46892","ITUTINGA","VEREADOR","9"
"28206","2016","MG","46930","JACINTO","VEREADOR","9"
"28207","2016","MG","46973","JACUTINGA","VEREADOR","11"
"28208","2016","MG","49417","PARA DE MINAS","VEREADOR","17"
"28209","2016","MG","49450","PARAISOPOLIS","VEREADOR","9"
"28210","2016","MG","49492","PASSABEM","VEREADOR","9"
"28211","2016","MG","49573","PASSOS","VEREADOR","11"
"28212","2016","MG","49611","PATROCINIO","VEREADOR","15"
"28213","2016","MG","49654","PAULA CANDIDO","VEREADOR","9"
"28214","2016","MG","49778","PEDRA DO INDAIA","VEREADOR","9"
"28215","2016","MG","49816","PEDRALVA","VEREADOR","9"
"28216","2016","MG","49859","PEDRO LEOPOLDO","VEREADOR","10"
"28217","2016","MG","49891","PEQUERI","VEREADOR","9"
"28218","2016","MG","49930","PERDIGAO","VEREADOR","9"
"28219","2016","MG","49972","PERDOES","VEREADOR","9"
"28220","2016","MG","42471","CAPETINGA","VEREADOR","9"
"28221","2016","MG","52116","SANTO HIPOLITO","VEREADOR","9"
"28222","2016","MG","43478","CONCEICAO DE IPANEMA","VEREADOR","9"
"28223","2016","MG","50377","POCRANE","VEREADOR","9"
"28224","2016","MG","43150","CENTRALINA","VEREADOR","9"
"28225","2016","MG","40444","MATIAS CARDOSO","VEREADOR","9"
"28226","2016","MG","41602","SAO JOAO DAS MISSOES","VEREADOR","9"
"28227","2016","MG","46990","JAGUARACU","VEREADOR","9"
"28228","2016","MG","53732","TIMOTEO","VEREADOR","15"
"28229","2016","MG","42790","CARMO DA MATA","VEREADOR","9"
"28230","2016","MG","49530","PASSA TEMPO","VEREADOR","9"
"28231","2016","MG","51950","SANTA VITORIA","VEREADOR","11"
"28232","2016","MG","48917","NEPOMUCENO","VEREADOR","11"
"28233","2016","MG","49697","PAVAO","VEREADOR","9"
"28234","2016","MG","50474","POTE","VEREADOR","11"
"28235","2016","MG","50130","PIRAJUBA","VEREADOR","9"
"28236","2016","MG","51330","SABARA","VEREADOR","15"
"28237","2016","MG","41041","MARTINS SOARES","VEREADOR","9"
"28238","2016","MG","41661","ALTO CAPARAO","VEREADOR","9"
"28239","2016","MG","50695","ALTO JEQUITIBA","VEREADOR","9"
"28240","2016","MG","50415","PONTE NOVA","VEREADOR","13"
"28241","2016","MG","40371","ALPINOPOLIS","VEREADOR","9"
"28242","2016","MG","41645","SAO JOSE DA BARRA","VEREADOR","9"
"28243","2016","MG","45730","GUAXUPE","VEREADOR","13"
"28244","2016","MG","41726","BERIZAL","VEREADOR","9"
"28245","2016","MG","41076","BARAO DE COCAIS","VEREADOR","11"
"28246","2016","MG","46299","IPUIUNA","VEREADOR","9"
"28247","2016","MG","51098","RIO PARANAIBA","VEREADOR","9"
"28248","2016","MG","54097","URUCANIA","VEREADOR","9"
"28249","2016","MG","41793","BRUMADINHO","VEREADOR","13"
"28250","2016","MG","44717","ELOI MENDES","VEREADOR","11"
"28251","2016","MG","41459","BOCAIUVA","VEREADOR","13"
"28252","2016","RO","19","GUAJARA-MIRIM","VEREADOR","11"
"28253","2016","RO","35","PORTO VELHO","VEREADOR","21"
"28254","2016","RO","51","JI-PARANA","VEREADOR","17"
"28255","2016","RO","78","ARIQUEMES","VEREADOR","13"
"28256","2016","RO","94","CACOAL","VEREADOR","12"
"28257","2016","RO","116","PIMENTA BUENO","VEREADOR","10"
"28258","2016","RO","132","VILHENA","VEREADOR","13"
"28259","2016","RO","159","JARU","VEREADOR","15"
"28260","2016","RO","175","OURO PRETO DO OESTE","VEREADOR","9"
"28261","2016","RO","191","PRESIDENTE MEDICI","VEREADOR","9"
"28262","2016","RO","213","COSTA MARQUES","VEREADOR","9"
"28263","2016","RO","230","COLORADO DO OESTE","VEREADOR","11"
"28264","2016","RO","256","ESPIGAO DO OESTE","VEREADOR","11"
"28265","2016","RO","272","CEREJEIRAS","VEREADOR","9"
"28266","2016","RO","299","ROLIM DE MOURA","VEREADOR","9"
"28267","2016","RO","310","ALTA FLORESTA D OESTE","VEREADOR","10"
"28268","2016","RO","337","ALVORADA DO OESTE","VEREADOR","11"
"28269","2016","RO","353","SANTA LUZIA D OESTE","VEREADOR","9"
"28270","2016","RO","370","NOVA BRASILANDIA D OESTE","VEREADOR","9"
"28271","2016","RO","396","MACHADINHO D OESTE","VEREADOR","11"
"28272","2016","RO","418","SAO MIGUEL DO GUAPORE","VEREADOR","11"
"28273","2016","RO","434","NOVA MAMORE","VEREADOR","11"
"28274","2016","RO","450","CABIXI","VEREADOR","9"
"28275","2016","RO","477","CANDEIAS DO JAMARI","VEREADOR","9"
"28276","2016","RO","493","ITAPUA DO OESTE","VEREADOR","9"
"28277","2016","RO","515","NOVO HORIZONTE DO OESTE","VEREADOR","9"
"28278","2016","RO","531","CASTANHEIRAS","VEREADOR","9"
"28279","2016","RO","558","VALE DO PARAISO","VEREADOR","9"
"28280","2016","RO","566","URUPA","VEREADOR","9"
"28281","2016","RO","574","MIRANTE DA SERRA","VEREADOR","9"
"28282","2016","RO","582","SERINGUEIRAS","VEREADOR","9"
"28283","2016","RO","590","THEOBROMA","VEREADOR","9"
"28284","2016","RO","604","MINISTRO ANDREAZZA","VEREADOR","9"
"28285","2016","RO","612","GOVERNADOR JORGE TEIXEIRA","VEREADOR","9"
"28286","2016","RO","620","CACAULANDIA","VEREADOR","9"
"28287","2016","RO","639","ALTO PARAISO","VEREADOR","11"
"28288","2016","RO","647","RIO CRESPO","VEREADOR","9"
"28289","2016","RO","655","CORUMBIARA","VEREADOR","9"
"28290","2016","RO","663","MONTE NEGRO","VEREADOR","9"
"28291","2016","RO","671","CAMPO NOVO DE RONDONIA","VEREADOR","9"
"28292","2016","RO","680","CUJUBIM","VEREADOR","11"
"28293","2016","RO","698","VALE DO ANARI","VEREADOR","9"
"28294","2016","RO","701","PARECIS","VEREADOR","9"
"28295","2016","RO","710","SAO FELIPE D OESTE","VEREADOR","9"
"28296","2016","RO","728","PRIMAVERA DE RONDONIA","VEREADOR","9"
"28297","2016","RO","736","ALTO ALEGRE DOS PARECIS","VEREADOR","9"
"28298","2016","RO","744","NOVA UNIAO","VEREADOR","9"
"28299","2016","RO","752","TEIXEIROPOLIS","VEREADOR","9"
"28300","2016","RO","779","BURITIS","VEREADOR","11"
"28301","2016","RO","787","PIMENTEIRAS DO OESTE","VEREADOR","9"
"28302","2016","RO","795","SAO FRANCISCO DO GUAPORE","VEREADOR","11"
"28303","2016","RO","809","CHUPINGUAIA","VEREADOR","9"
"28304","2016","MG","50016","PIAU","VEREADOR","9"
"28305","2016","MG","50059","PIEDADE DO RIO GRANDE","VEREADOR","9"
"28306","2016","MG","50091","PIMENTA","VEREADOR","9"
"28307","2016","MG","50172","PIRANGUCU","VEREADOR","9"
"28308","2016","MG","50210","PIRAPETINGA","VEREADOR","9"
"28309","2016","MG","50253","PIRAUBA","VEREADOR","9"
"28310","2016","MG","50458","PORTO FIRME","VEREADOR","9"
"28311","2016","MG","50490","POUSO ALEGRE","VEREADOR","15"
"28312","2016","MG","50539","PRADOS","VEREADOR","9"
"28313","2016","MG","50571","PRATAPOLIS","VEREADOR","9"
"28314","2016","MG","50610","PRESIDENTE BERNARDES","VEREADOR","9"
"28315","2016","MG","50652","PRESIDENTE KUBITSCHEK","VEREADOR","9"
"28316","2016","MG","50733","QUARTEL GERAL","VEREADOR","9"
"28317","2016","MG","50776","RAPOSOS","VEREADOR","9"
"28318","2016","MG","50814","RECREIO","VEREADOR","9"
"28319","2016","MG","50857","RESPLENDOR","VEREADOR","11"
"28320","2016","MG","50890","RIACHO DOS MACHADOS","VEREADOR","9"
"28321","2016","MG","50938","RIBEIRAO VERMELHO","VEREADOR","9"
"28322","2016","MG","50970","RIO CASCA","VEREADOR","9"
"28323","2016","MG","51012","RIO DO PRADO","VEREADOR","9"
"28324","2016","MG","51055","RIO MANSO","VEREADOR","9"
"28325","2016","MG","51179","RIO PRETO","VEREADOR","9"
"28326","2016","MG","51217","RITAPOLIS","VEREADOR","9"
"28327","2016","MG","51250","RODEIRO","VEREADOR","9"
"28328","2016","MG","51292","RUBELITA","VEREADOR","9"
"28329","2016","MG","51373","SACRAMENTO","VEREADOR","9"
"28330","2016","MG","51411","SALTO DA DIVISA","VEREADOR","9"
"28331","2016","MG","51454","SANTA BARBARA DO TUGURIO","VEREADOR","9"
"28332","2016","MG","51497","SANTA EFIGENIA DE MINAS","VEREADOR","9"
"28333","2016","MG","51578","SANTA MARGARIDA","VEREADOR","11"
"28334","2016","MG","51616","SANTA MARIA DO SALTO","VEREADOR","9"
"28335","2016","MG","51659","SANTANA DA VARGEM","VEREADOR","9"
"28336","2016","MG","51691","SANTANA DE PIRAPAMA","VEREADOR","9"
"28337","2016","MG","51730","SANTANA DO GARAMBEU","VEREADOR","9"
"28338","2016","MG","51772","SANTANA DO MANHUACU","VEREADOR","9"
"28339","2016","MG","51810","SANTANA DOS MONTES","VEREADOR","9"
"28340","2016","MG","51837","SANTA RITA DE CALDAS","VEREADOR","9"
"28341","2016","MG","51870","SANTA RITA DE IBITIPOCA","VEREADOR","9"
"28342","2016","MG","51918","SANTA RITA DO SAPUCAI","VEREADOR","13"
"28343","2016","MG","52035","SANTO ANTONIO DO ITAMBE","VEREADOR","9"
"28344","2016","MG","52078","SANTO ANTONIO DO MONTE","VEREADOR","11"
"28345","2016","MG","52159","SAO BENTO ABADE","VEREADOR","9"
"28346","2016","MG","52191","SAO DOMINGOS DO PRATA","VEREADOR","11"
"28347","2016","MG","52230","SAO FRANCISCO DE PAULA","VEREADOR","9"
"28348","2016","MG","52272","SAO FRANCISCO DO GLORIA","VEREADOR","9"
"28349","2016","MG","52310","SAO GERALDO DA PIEDADE","VEREADOR","9"
"28350","2016","MG","52353","SAO GONCALO DO PARA","VEREADOR","9"
"28351","2016","MG","52396","SAO GONCALO DO SAPUCAI","VEREADOR","11"
"28352","2016","MG","52434","SAO JOAO BATISTA DO GLORIA","VEREADOR","9"
"28353","2016","MG","52477","SAO JOAO DA PONTE","VEREADOR","11"
"28354","2016","MG","52515","SAO JOAO DO ORIENTE","VEREADOR","9"
"28355","2016","MG","52558","SAO JOAO EVANGELISTA","VEREADOR","11"
"28356","2016","MG","52590","SAO JOSE DA SAFIRA","VEREADOR","9"
"28357","2016","MG","52639","SAO JOSE DO ALEGRE","VEREADOR","9"
"28358","2016","MG","52671","SAO JOSE DO GOIABAL","VEREADOR","9"
"28359","2016","MG","52710","SAO JOSE DO MANTIMENTO","VEREADOR","9"
"28360","2016","MG","52752","SAO MIGUEL DO ANTA","VEREADOR","9"
"28361","2016","MG","52795","SAO PEDRO DOS FERROS","VEREADOR","9"
"28362","2016","MG","52833","SAO ROMAO","VEREADOR","9"
"28363","2016","MG","52876","SAO SEBASTIAO DA BELA VISTA","VEREADOR","9"
"28364","2016","MG","52914","SAO SEBASTIAO DO OESTE","VEREADOR","9"
"28365","2016","MG","52957","SAO SEBASTIAO DO RIO PRETO","VEREADOR","9"
"28366","2016","MG","52990","SAO TIAGO","VEREADOR","9"
"28367","2016","MG","53031","SAO THOME DAS LETRAS","VEREADOR","9"
"28368","2016","MG","53074","SAPUCAI-MIRIM","VEREADOR","9"
"28369","2016","MG","53112","SENADOR CORTES","VEREADOR","9"
"28370","2016","MG","53155","SENADOR JOSE BENTO","VEREADOR","9"
"28371","2016","MG","53198","SENHORA DE OLIVEIRA","VEREADOR","9"
"28372","2016","MG","53236","SENHORA DOS REMEDIOS","VEREADOR","9"
"28373","2016","MG","53279","SERITINGA","VEREADOR","9"
"28374","2016","MG","53317","SERRA DA SAUDADE","VEREADOR","9"
"28375","2016","MG","53350","SERRA DO SALITRE","VEREADOR","9"
"28376","2016","MG","53392","SERRANOS","VEREADOR","9"
"28377","2016","MG","53430","SETE LAGOAS","VEREADOR","17"
"28378","2016","MG","53473","SILVIANOPOLIS","VEREADOR","9"
"28379","2016","MG","53511","SIMONESIA","VEREADOR","11"
"28380","2016","MG","53554","SOLEDADE DE MINAS","VEREADOR","9"
"28381","2016","MG","53597","TAIOBEIRAS","VEREADOR","13"
"28382","2016","MG","53635","TAPIRAI","VEREADOR","9"
"28383","2016","MG","53678","TARUMIRIM","VEREADOR","9"
"28384","2016","MG","53716","TEOFILO OTONI","VEREADOR","19"
"28385","2016","MG","53759","TIRADENTES","VEREADOR","9"
"28386","2016","MG","53791","TOCANTINS","VEREADOR","11"
"28387","2016","MG","53830","TOMBOS","VEREADOR","9"
"28388","2016","MG","53872","TRES PONTAS","VEREADOR","11"
"28389","2016","MG","53910","TUPACIGUARA","VEREADOR","11"
"28390","2016","MG","53953","TURVOLANDIA","VEREADOR","9"
"28391","2016","MG","53996","UBAI","VEREADOR","9"
"28392","2016","MG","54038","UBERLANDIA","VEREADOR","27"
"28393","2016","MG","54070","UNAI","VEREADOR","15"
"28394","2016","MG","54119","VARGEM BONITA","VEREADOR","9"
"28395","2016","MG","54151","VARZEA DA PALMA","VEREADOR","13"
"28396","2016","MG","54194","VAZANTE","VEREADOR","11"
"28397","2016","MG","54232","VERISSIMO","VEREADOR","9"
"28398","2016","MG","46752","ITAUNA","VEREADOR","17"
"28399","2016","MG","53813","TOLEDO","VEREADOR","9"
"28400","2016","MG","53899","TUMIRITINGA","VEREADOR","9"
"28401","2016","MG","47635","LAVRAS","VEREADOR","17"
"28402","2016","MG","53252","SERICITA","VEREADOR","9"
"28403","2016","MG","42374","CANA VERDE","VEREADOR","9"
"28404","2016","MG","42315","CAMPOS GERAIS","VEREADOR","11"
"28405","2016","MG","40940","JUVENILIA","VEREADOR","9"
"28406","2016","MG","53295","SERRA AZUL DE MINAS","VEREADOR","9"
"28407","2016","MG","53414","SERRO","VEREADOR","11"
"28408","2016","MG","44334","DIOGO DE VASCONCELOS","VEREADOR","9"
"28409","2016","MG","40240","ICARAI DE MINAS","VEREADOR","9"
"28410","2016","MG","43290","CLARO DOS POCOES","VEREADOR","9"
"28411","2016","MG","50296","PIUMHI","VEREADOR","9"
"28412","2016","MG","53856","TRES CORACOES","VEREADOR","10"
"28413","2016","MG","43737","COQUEIRAL","VEREADOR","9"
"28414","2016","MG","46094","ILICINEA","VEREADOR","9"
"28415","2016","MG","50334","POCO FUNDO","VEREADOR","9"
"28416","2016","MG","48755","MUNHOZ","VEREADOR","9"
"28417","2016","MG","45659","GUARANESIA","VEREADOR","11"
"28418","2016","MG","49395","PARACATU","VEREADOR","17"
"28419","2016","MG","53139","SENADOR FIRMINO","VEREADOR","9"
"28420","2016","MG","41963","CRISOLITA","VEREADOR","9"
"28421","2016","MG","51136","RIO PIRACICABA","VEREADOR","9"
"28422","2016","MG","42714","CAREACU","VEREADOR","9"
"28423","2016","MG","42048","DOM BOSCO","VEREADOR","9"
"28424","2016","MG","44474","DIVISA NOVA","VEREADOR","9"
"28425","2016","MG","40231","AIURUOCA","VEREADOR","9"
"28426","2016","MG","42951","CARVALHOS","VEREADOR","9"
"28427","2016","MG","49735","PEDRA AZUL","VEREADOR","11"
"28428","2016","MG","40967","LEME DO PRADO","VEREADOR","9"
"28429","2016","MG","42307","JOSE GONCALVES DE MINAS","VEREADOR","9"
"28430","2016","MG","44814","ESMERALDAS","VEREADOR","11"
"28431","2016","MG","41785","CABECEIRA GRANDE","VEREADOR","9"
"28432","2016","MG","42404","SETUBINHA","VEREADOR","9"
"28433","2016","MG","51535","SANTA JULIANA","VEREADOR","9"
"28434","2016","MG","40657","ARACITABA","VEREADOR","9"
"28435","2016","MG","49310","PAIVA","VEREADOR","9"
"28436","2016","MG","45055","FARIA LEMOS","VEREADOR","9"
"28437","2016","MG","40290","ALEM PARAIBA","VEREADOR","13"
"28438","2016","MG","51993","SANTO ANTONIO DO AVENTUREIRO","VEREADOR","9"
"28439","2016","MG","48852","NANUQUE","VEREADOR","13"
"28440","2016","MG","42200","IBIRACATU","VEREADOR","9"
"28441","2016","MG","54178","VARZELANDIA","VEREADOR","11"
"28442","2016","CE","13005","JIJOCA DE JERICOACOARA","VEREADOR","11"
"28443","2016","CE","13013","ABAIARA","VEREADOR","9"
"28444","2016","CE","13021","MADALENA","VEREADOR","11"
"28445","2016","CE","13030","ACARAU","VEREADOR","15"
"28446","2016","CE","13048","PIRES FERREIRA","VEREADOR","9"
"28447","2016","CE","13056","ACOPIARA","VEREADOR","15"
"28448","2016","CE","13064","GRACA","VEREADOR","11"
"28449","2016","CE","13072","AIUABA","VEREADOR","11"
"28450","2016","CE","13080","TURURU","VEREADOR","9"
"28451","2016","CE","13099","ALCANTARAS","VEREADOR","9"
"28452","2016","CE","13102","QUITERIANOPOLIS","VEREADOR","11"
"28453","2016","CE","13110","ALTANEIRA","VEREADOR","9"
"28454","2016","CE","13129","BARREIRA","VEREADOR","11"
"28455","2016","CE","13137","ALTO SANTO","VEREADOR","11"
"28456","2016","CE","13145","ACARAPE","VEREADOR","9"
"28457","2016","CE","13153","ANTONINA DO NORTE","VEREADOR","9"
"28458","2016","CE","13161","CHOROZINHO","VEREADOR","11"
"28459","2016","CE","13170","APUIARES","VEREADOR","9"
"28460","2016","CE","13188","HORIZONTE","VEREADOR","15"
"28461","2016","CE","13196","AQUIRAZ","VEREADOR","15"
"28462","2016","CE","13200","ERERE","VEREADOR","9"
"28463","2016","CE","13218","ARACATI","VEREADOR","16"
"28464","2016","CE","13226","EUSEBIO","VEREADOR","15"
"28465","2016","CE","13234","ARACOIABA","VEREADOR","11"
"28466","2016","CE","13242","GUAIUBA","VEREADOR","11"
"28467","2016","CE","13250","ARARIPE","VEREADOR","11"
"28468","2016","CE","13269","POTIRETAMA","VEREADOR","9"
"28469","2016","CE","13277","ARATUBA","VEREADOR","9"
"28470","2016","CE","13285","PINDORETAMA","VEREADOR","11"
"28471","2016","CE","13293","ARNEIROZ","VEREADOR","9"
"28472","2016","CE","13307","OCARA","VEREADOR","11"
"28473","2016","CE","13315","ASSARE","VEREADOR","11"
"28474","2016","CE","13323","TEJUCUOCA","VEREADOR","11"
"28475","2016","CE","13331","AURORA","VEREADOR","11"
"28476","2016","CE","13340","IPAPORANGA","VEREADOR","9"
"28477","2016","CE","13358","BAIXIO","VEREADOR","9"
"28478","2016","CE","13366","TARRAFAS","VEREADOR","9"
"28479","2016","CE","13374","BARBALHA","VEREADOR","15"
"28480","2016","CE","13382","BANABUIU","VEREADOR","11"
"28481","2016","CE","13390","BARRO","VEREADOR","11"
"28482","2016","CE","13404","BARROQUINHA","VEREADOR","9"
"28483","2016","CE","13412","BATURITE","VEREADOR","13"
"28484","2016","CE","13420","ARARENDA","VEREADOR","9"
"28485","2016","CE","13439","BEBERIBE","VEREADOR","13"
"28486","2016","CE","13447","CATUNDA","VEREADOR","9"
"28487","2016","CE","13455","BELA CRUZ","VEREADOR","13"
"28488","2016","CE","13463","CHORO","VEREADOR","9"
"28489","2016","CE","13471","BOA VIAGEM","VEREADOR","15"
"28490","2016","CE","13480","ITAITINGA","VEREADOR","13"
"28491","2016","CE","13498","BREJO SANTO","VEREADOR","13"
"28492","2016","CE","13501","FORTIM","VEREADOR","9"
"28493","2016","CE","13510","CAMOCIM","VEREADOR","15"
"28494","2016","CE","13536","CAMPOS SALES","VEREADOR","11"
"28495","2016","CE","13552","CANINDE","VEREADOR","15"
"28496","2016","CE","13579","CAPISTRANO","VEREADOR","11"
"28497","2016","CE","13595","CARIDADE","VEREADOR","11"
"28498","2016","CE","13617","CARIRE","VEREADOR","11"
"28499","2016","CE","13633","CARIRIACU","VEREADOR","11"
"28500","2016","CE","13650","CARIUS","VEREADOR","11"
"28501","2016","CE","13676","CARNAUBAL","VEREADOR","11"
"28502","2016","CE","13692","CASCAVEL","VEREADOR","10"
"28503","2016","CE","13714","CATARINA","VEREADOR","11"
"28504","2016","CE","13730","CAUCAIA","VEREADOR","23"
"28505","2016","CE","13757","CEDRO","VEREADOR","11"
"28506","2016","CE","13773","CHAVAL","VEREADOR","9"
"28507","2016","CE","13811","COREAU","VEREADOR","9"
"28508","2016","CE","13838","CRATEUS","VEREADOR","15"
"28509","2016","CE","13854","CRATO","VEREADOR","19"
"28510","2016","CE","13870","FARIAS BRITO","VEREADOR","11"
"28511","2016","CE","13897","FORTALEZA","VEREADOR","43"
"28512","2016","CE","13919","FRECHEIRINHA","VEREADOR","9"
"28513","2016","CE","13935","GENERAL SAMPAIO","VEREADOR","9"
"28514","2016","CE","13951","GRANJA","VEREADOR","13"
"28515","2016","CE","13978","GRANJEIRO","VEREADOR","9"
"28516","2016","CE","13994","GROAIRAS","VEREADOR","9"
"28517","2016","CE","14010","GUARACIABA DO NORTE","VEREADOR","13"
"28518","2016","CE","14036","GUARAMIRANGA","VEREADOR","9"
"28519","2016","CE","14052","HIDROLANDIA","VEREADOR","11"
"28520","2016","CE","14060","IBARETAMA","VEREADOR","9"
"28521","2016","CE","14079","IBIAPINA","VEREADOR","11"
"28522","2016","CE","14095","ICO","VEREADOR","15"
"28523","2016","CE","14117","IGUATU","VEREADOR","17"
"28524","2016","CE","14133","INDEPENDENCIA","VEREADOR","11"
"28525","2016","CE","14150","IPAUMIRIM","VEREADOR","9"
"28526","2016","CE","14176","IPU","VEREADOR","13"
"28527","2016","CE","14192","IPUEIRAS","VEREADOR","13"
"28528","2016","CE","14214","IRACEMA","VEREADOR","9"
"28529","2016","CE","14230","IRAUCUBA","VEREADOR","11"
"28530","2016","CE","14257","ITAICABA","VEREADOR","9"
"28531","2016","CE","14273","ITAPAJE","VEREADOR","15"
"28532","2016","CE","14290","ITAPIPOCA","VEREADOR","17"
"28533","2016","CE","14311","ITAPIUNA","VEREADOR","11"
"28534","2016","CE","14338","ITATIRA","VEREADOR","11"
"28535","2016","CE","14354","JAGUARETAMA","VEREADOR","11"
"28536","2016","CE","14370","JAGUARIBARA","VEREADOR","9"
"28537","2016","CE","14397","JAGUARIBE","VEREADOR","13"
"28538","2016","CE","14419","JAGUARUANA","VEREADOR","13"
"28539","2016","CE","14435","JARDIM","VEREADOR","11"
"28540","2016","CE","14451","JATI","VEREADOR","9"
"28541","2016","CE","14478","JUAZEIRO DO NORTE","VEREADOR","21"
"28542","2016","CE","14494","JUCAS","VEREADOR","11"
"28543","2016","CE","14516","LAVRAS DA MANGABEIRA","VEREADOR","13"
"28544","2016","CE","14532","LIMOEIRO DO NORTE","VEREADOR","15"
"28545","2016","CE","14559","MARANGUAPE","VEREADOR","19"
"28546","2016","CE","14575","MARCO","VEREADOR","11"
"28547","2016","CE","14591","MARTINOPOLE","VEREADOR","9"
"28548","2016","CE","14613","MASSAPE","VEREADOR","13"
"28549","2016","CE","14630","MAURITI","VEREADOR","13"
"28550","2016","CE","14656","MERUOCA","VEREADOR","9"
"28551","2016","CE","14672","MILAGRES","VEREADOR","11"
"28552","2016","CE","14680","MIRAIMA","VEREADOR","9"
"28553","2016","CE","14699","MISSAO VELHA","VEREADOR","13"
"28554","2016","CE","14710","MOMBACA","VEREADOR","13"
"28555","2016","CE","14737","MONSENHOR TABOSA","VEREADOR","11"
"28556","2016","CE","14753","MORADA NOVA","VEREADOR","15"
"28557","2016","CE","14770","MORAUJO","VEREADOR","9"
"28558","2016","CE","14796","MORRINHOS","VEREADOR","11"
"28559","2016","CE","14818","MUCAMBO","VEREADOR","9"
"28560","2016","CE","14834","MULUNGU","VEREADOR","9"
"28561","2016","CE","14850","NOVA OLINDA","VEREADOR","11"
"28562","2016","CE","14877","NOVA RUSSAS","VEREADOR","13"
"28563","2016","CE","14893","NOVO ORIENTE","VEREADOR","11"
"28564","2016","CE","14915","OROS","VEREADOR","11"
"28565","2016","CE","14931","PACAJUS","VEREADOR","15"
"28566","2016","CE","14958","PACATUBA","VEREADOR","15"
"28567","2016","CE","14974","PACOTI","VEREADOR","9"
"28568","2016","CE","14990","PACUJA","VEREADOR","9"
"28569","2016","CE","15016","PALHANO","VEREADOR","9"
"28570","2016","CE","15032","PALMACIA","VEREADOR","9"
"28571","2016","CE","15059","PARACURU","VEREADOR","13"
"28572","2016","CE","15075","PARAMBU","VEREADOR","13"
"28573","2016","CE","15091","PARAMOTI","VEREADOR","9"
"28574","2016","CE","15113","PEDRA BRANCA","VEREADOR","13"
"28575","2016","CE","15130","PENAFORTE","VEREADOR","9"
"28576","2016","CE","15156","PENTECOSTE","VEREADOR","13"
"28577","2016","CE","15172","PEREIRO","VEREADOR","11"
"28578","2016","CE","15199","PIQUET CARNEIRO","VEREADOR","11"
"28579","2016","CE","15210","PORANGA","VEREADOR","9"
"28580","2016","CE","15237","PORTEIRAS","VEREADOR","11"
"28581","2016","CE","15253","POTENGI","VEREADOR","9"
"28582","2016","CE","15270","QUIXADA","VEREADOR","17"
"28583","2016","CE","15296","QUIXERAMOBIM","VEREADOR","15"
"28584","2016","CE","15318","QUIXERE","VEREADOR","11"
"28585","2016","CE","15334","REDENCAO","VEREADOR","11"
"28586","2016","CE","15350","RERIUTABA","VEREADOR","11"
"28587","2016","CE","15377","RUSSAS","VEREADOR","15"
"28588","2016","CE","15393","SABOEIRO","VEREADOR","11"
"28589","2016","CE","15415","SANTANA DO ACARAU","VEREADOR","13"
"28590","2016","CE","15431","SANTANA DO CARIRI","VEREADOR","11"
"28591","2016","CE","15440","SALITRE","VEREADOR","11"
"28592","2016","CE","15458","SANTA QUITERIA","VEREADOR","13"
"28593","2016","CE","15474","SAO BENEDITO","VEREADOR","13"
"28594","2016","CE","15490","SAO GONCALO DO AMARANTE","VEREADOR","13"
"28595","2016","CE","15512","SAO JOAO DO JAGUARIBE","VEREADOR","9"
"28596","2016","CE","15539","SAO LUIS DO CURU","VEREADOR","9"
"28597","2016","CE","15555","SENADOR POMPEU","VEREADOR","11"
"28598","2016","CE","15571","SENADOR SA","VEREADOR","9"
"28599","2016","CE","15598","SOBRAL","VEREADOR","21"
"28600","2016","CE","15610","SOLONOPOLE","VEREADOR","11"
"28601","2016","CE","15636","TABULEIRO DO NORTE","VEREADOR","13"
"28602","2016","CE","15652","TAMBORIL","VEREADOR","11"
"28603","2016","CE","15679","TAUA","VEREADOR","15"
