"","Ano da eleição","UF","Código do município","Nome do município","Cargo","Volatilidade eleitoral","Volatilidade parlamentar"
"359",2012,"AL","28657","Sao Jose Da Laje","Vereador"," 8,58"," 8,06"
"360",2012,"AL","28673","Sao Jose Da Tapera","Vereador"," 7,84"," 7,35"
"361",2012,"AL","28690","Sao Luis Do Quitunde","Vereador","12,77","11,00"
"362",2012,"AL","28711","Sao Miguel Dos Campos","Vereador","12,52","12,00"
"363",2012,"AL","28738","Sao Miguel Dos Milagres","Vereador"," 7,86"," 7,39"
"364",2012,"AL","28754","Sao Sebastiao","Vereador"," 8,80"," 8,08"
"365",2012,"AL","28770","Satuba","Vereador","10,04"," 9,50"
"366",2012,"AL","28797","Tanque D'arca","Vereador"," 8,00"," 7,00"
"367",2012,"AL","28819","Taquarana","Vereador"," 6,56"," 5,78"
"368",2012,"AL","28835","Traipu","Vereador"," 9,73"," 9,11"
"369",2012,"AL","28851","Uniao Dos Palmares","Vereador","10,48"," 9,97"
"370",2012,"AL","28878","Vicosa","Vereador","11,15","10,56"
"371",2012,"AL","28894","Craibas","Vereador"," 6,88"," 6,41"
"372",2012,"AL","28916","Senador Rui Palmeira","Vereador"," 6,31"," 5,67"
"373",2012,"AL","28932","Teotonio Vilela","Vereador"," 9,33"," 8,61"
"374",2016,"AL","27006","Paripueira","Vereador"," 7,45"," 7,94"
"375",2016,"AL","27014","Agua Branca","Vereador"," 7,92"," 8,41"
"376",2016,"AL","27022","Pariconha","Vereador"," 4,50"," 5,00"
"377",2016,"AL","27030","Anadia","Vereador"," 7,50"," 8,00"
"378",2016,"AL","27049","Estrela De Alagoas","Vereador"," 4,05"," 5,00"
"379",2016,"AL","27057","Arapiraca","Vereador","13,31","13,80"
"380",2016,"AL","27065","Jequia Da Praia","Vereador"," 8,07"," 8,61"
"381",2016,"AL","27073","Atalaia","Vereador"," 8,85"," 9,46"
"382",2016,"AL","27081","Campestre","Vereador"," 5,00"," 5,50"
"383",2016,"AL","27090","Barra De Santo Antonio","Vereador","11,33","11,94"
"384",2016,"AL","27111","Barra De Sao Miguel","Vereador","10,52","11,06"
"385",2016,"AL","27138","Batalha","Vereador"," 7,47"," 8,23"
"386",2016,"AL","27154","Belem","Vereador"," 5,27"," 5,72"
"387",2016,"AL","27170","Belo Monte","Vereador"," 2,61"," 3,56"
"388",2016,"AL","27197","Boca Da Mata","Vereador","10,71","11,22"
"389",2016,"AL","27219","Branquinha","Vereador"," 5,29"," 5,94"
"390",2016,"AL","27235","Cacimbinhas","Vereador"," 2,83"," 3,39"
"391",2016,"AL","27251","Cajueiro","Vereador"," 8,04"," 8,50"
"392",2016,"AL","27278","Campo Alegre","Vereador","10,90","11,47"
"393",2016,"AL","27294","Campo Grande","Vereador"," 5,00"," 5,50"
"394",2016,"AL","27316","Canapi","Vereador"," 5,74"," 6,59"
"395",2016,"AL","27332","Capela","Vereador"," 7,59"," 8,36"
"396",2016,"AL","27359","Carneiros","Vereador"," 5,56"," 6,28"
"397",2016,"AL","27375","Cha Preta","Vereador"," 4,77"," 5,61"
"398",2016,"AL","27391","Coite Do Noia","Vereador"," 3,50"," 4,00"
"399",2016,"AL","27413","Colonia Leopoldina","Vereador"," 7,78"," 8,27"
"400",2016,"AL","27430","Coqueiro Seco","Vereador"," 8,53"," 9,06"
"401",2016,"AL","27456","Coruripe","Vereador"," 9,32","10,13"
"402",2016,"AL","27472","Delmiro Gouveia","Vereador","11,12","11,64"
"403",2016,"AL","27499","Dois Riachos","Vereador"," 5,93"," 6,67"
"404",2016,"AL","27510","Feira Grande","Vereador"," 8,19"," 8,82"
"405",2016,"AL","27537","Feliz Deserto","Vereador"," 7,46"," 7,94"
"406",2016,"AL","27553","Flexeiras","Vereador"," 6,83"," 7,44"
"407",2016,"AL","27570","Girau Do Ponciano","Vereador","11,00","11,50"
"408",2016,"AL","27596","Ibateguara","Vereador"," 7,50"," 8,00"
"409",2016,"AL","27618","Igaci","Vereador"," 6,00"," 6,50"
"410",2016,"AL","27634","Igreja Nova","Vereador"," 7,12"," 7,55"
"411",2016,"AL","27650","Inhapi","Vereador"," 4,93"," 5,50"
"412",2016,"AL","27677","Jacare Dos Homens","Vereador"," 3,69"," 4,17"
"413",2016,"AL","27693","Jacuipe","Vereador"," 5,46"," 5,94"
"414",2016,"AL","27715","Japaratinga","Vereador"," 5,61"," 6,33"
"415",2016,"AL","27731","Jaramataia","Vereador"," 6,56"," 7,06"
"416",2016,"AL","27758","Joaquim Gomes","Vereador","10,57","11,00"
"417",2016,"AL","27774","Jundia","Vereador"," 8,25"," 8,72"
"418",2016,"AL","27790","Junqueiro","Vereador"," 8,89"," 9,36"
"419",2016,"AL","27812","Lagoa Da Canoa","Vereador"," 6,50"," 7,00"
"420",2016,"AL","27839","Limoeiro De Anadia","Vereador"," 3,71"," 4,36"
"421",2016,"AL","27855","Maceio","Vereador","15,11","15,62"
"422",2016,"AL","27871","Major Isidoro","Vereador"," 9,12"," 9,64"
"423",2016,"AL","27898","Maragogi","Vereador","10,50","11,00"
"424",2016,"AL","27910","Maravilha","Vereador"," 4,13"," 4,83"
"425",2016,"AL","27936","Marechal Deodoro","Vereador","10,58","11,08"
"426",2016,"AL","27952","Maribondo","Vereador"," 9,04"," 9,56"
"427",2016,"AL","27979","Mar Vermelho","Vereador"," 3,11"," 4,06"
"428",2016,"AL","27995","Mata Grande","Vereador"," 4,70"," 5,36"
"429",2016,"AL","28010","Matriz De Camaragibe","Vereador"," 9,44","10,00"
"430",2016,"AL","28037","Messias","Vereador"," 8,93"," 9,45"
"431",2016,"AL","28053","Minador Do Negrao","Vereador"," 4,47"," 4,94"
"432",2016,"AL","28070","Monteiropolis","Vereador"," 6,64"," 7,17"
"433",2016,"AL","28096","Murici","Vereador"," 3,33"," 4,09"
"434",2016,"AL","28118","Novo Lino","Vereador"," 5,70"," 6,33"
"435",2016,"AL","28134","Olho D Agua Das Flores","Vereador"," 6,96"," 7,50"
"436",2016,"AL","28150","Olho D Agua Do Casado","Vereador"," 6,03"," 6,50"
"437",2016,"AL","28177","Olho D Agua Grande","Vereador"," 3,15"," 4,06"
"438",2016,"AL","28193","Olivenca","Vereador"," 6,53"," 7,33"
"439",2016,"AL","28215","Ouro Branco","Vereador"," 7,14"," 7,83"
"440",2016,"AL","28231","Palestina","Vereador"," 6,08"," 6,72"
"441",2016,"AL","28258","Palmeira Dos Indios","Vereador","12,64","13,20"
"442",2016,"AL","28274","Pao De Acucar","Vereador"," 7,50"," 8,00"
"443",2016,"AL","28290","Passo De Camaragibe","Vereador"," 7,11"," 7,61"
"444",2016,"AL","28312","Paulo Jacinto","Vereador"," 7,89"," 8,44"
"445",2016,"AL","28339","Penedo","Vereador","11,50","12,00"
"446",2016,"AL","28355","Piacabucu","Vereador"," 8,50"," 9,00"
"447",2016,"AL","28371","Pilar","Vereador"," 9,01"," 9,77"
"448",2016,"AL","28398","Pindoba","Vereador"," 4,00"," 4,50"
"449",2016,"AL","28410","Piranhas","Vereador"," 6,37"," 7,00"
"450",2016,"AL","28436","Poco Das Trincheiras","Vereador"," 6,56"," 7,28"
"451",2016,"AL","28452","Porto Calvo","Vereador","11,01","11,50"
"452",2016,"AL","28479","Porto De Pedras","Vereador"," 6,00"," 6,50"
"453",2016,"AL","28495","Porto Real Do Colegio","Vereador"," 7,91"," 8,41"
"454",2016,"AL","28517","Quebrangulo","Vereador"," 8,19"," 8,67"
"455",2016,"AL","28533","Rio Largo","Vereador","10,50","11,00"
"456",2016,"AL","28550","Roteiro","Vereador"," 7,49"," 8,00"
"457",2016,"AL","28576","Santa Luzia Do Norte","Vereador"," 9,50","10,00"
"458",2016,"AL","28592","Santana Do Ipanema","Vereador"," 9,60","10,27"
"459",2016,"AL","28614","Santana Do Mundau","Vereador"," 5,33"," 5,94"
"460",2016,"AL","28630","Sao Bras","Vereador"," 4,37"," 5,11"
"461",2016,"AL","28657","Sao Jose Da Laje","Vereador"," 9,14"," 9,67"
"462",2016,"AL","28673","Sao Jose Da Tapera","Vereador"," 8,77"," 9,27"
"463",2016,"AL","28690","Sao Luis Do Quitunde","Vereador","10,87","11,38"
"464",2016,"AL","28711","Sao Miguel Dos Campos","Vereador","13,61","14,15"
"465",2016,"AL","28738","Sao Miguel Dos Milagres","Vereador"," 5,22"," 5,83"
"466",2016,"AL","28754","Sao Sebastiao","Vereador"," 9,23"," 9,77"
"467",2016,"AL","28770","Satuba","Vereador"," 9,52","10,00"
"468",2016,"AL","28797","Tanque D Arca","Vereador"," 5,95"," 6,44"
"469",2016,"AL","28819","Taquarana","Vereador"," 5,59"," 6,09"
"470",2016,"AL","28835","Traipu","Vereador"," 9,04"," 9,50"
"471",2016,"AL","28851","Uniao Dos Palmares","Vereador","14,32","14,80"
"472",2016,"AL","28878","Vicosa","Vereador"," 9,94","10,45"
"473",2016,"AL","28894","Craibas","Vereador"," 5,52"," 6,05"
"474",2016,"AL","28916","Senador Rui Palmeira","Vereador"," 4,25"," 5,17"
"475",2016,"AL","28932","Teotonio Vilela","Vereador"," 9,07"," 9,54"
"476",2004,"AM","02003","Apui","Vereador"," 6,50"," 6,50"
"477",2004,"AM","02011","Novo Ayrao","Vereador"," 8,50"," 8,50"
"478",2004,"AM","02038","Anori","Vereador"," 8,84"," 8,89"
"479",2004,"AM","02046","Careiro Da Varzea","Vereador"," 7,88"," 7,83"
"480",2004,"AM","02054","Atalaia Do Norte","Vereador"," 6,02"," 6,06"
"481",2004,"AM","02070","Autazes","Vereador"," 8,50"," 8,50"
"482",2004,"AM","02097","Barcelos","Vereador"," 7,34"," 7,33"
"483",2004,"AM","02119","Barreirinha","Vereador"," 6,57"," 6,61"
"484",2004,"AM","02135","Benjamin Constant","Vereador","11,36","11,38"
"485",2004,"AM","02151","Boca Do Acre","Vereador"," 8,10"," 8,06"
"486",2004,"AM","02178","Borba","Vereador"," 8,03"," 8,00"
"487",2004,"AM","02216","Carauari","Vereador"," 5,00"," 5,00"
"488",2004,"AM","02232","Careiro","Vereador","12,66","12,67"
"489",2004,"AM","02259","Coari","Vereador","11,00","11,00"
"490",2004,"AM","02275","Codajas","Vereador"," 9,02"," 9,00"
"491",2004,"AM","02291","Eirunepe","Vereador","13,02","13,00"
"492",2004,"AM","02313","Envira","Vereador"," 5,46"," 5,50"
"493",2004,"AM","02330","Fonte Boa","Vereador"," 7,21"," 7,22"
"494",2004,"AM","02356","Humaita","Vereador"," 8,98"," 9,00"
"495",2004,"AM","02372","Santa Isabel Do Rio Negro","Vereador"," 6,15"," 6,11"
"496",2004,"AM","02399","Ipixuna","Vereador"," 4,62"," 4,61"
"497",2004,"AM","02410","Itacoatiara","Vereador","10,47","10,50"
"498",2004,"AM","02437","Itapiranga","Vereador"," 8,36"," 8,39"
"499",2004,"AM","02453","Japura","Vereador"," 8,73"," 8,67"
"500",2004,"AM","02470","Jurua","Vereador"," 4,00"," 4,00"
"501",2004,"AM","02496","Jutai","Vereador","10,20","10,28"
"502",2004,"AM","02518","Labrea","Vereador"," 5,66"," 5,68"
"503",2004,"AM","02534","Manacapuru","Vereador"," 9,62"," 9,62"
"504",2004,"AM","02550","Manaus","Vereador","13,97","13,97"
"505",2004,"AM","02577","Manicore","Vereador","11,30","11,36"
"506",2004,"AM","02593","Maraa","Vereador"," 8,15"," 8,11"
"507",2004,"AM","02615","Maues","Vereador","13,10","13,08"
"508",2004,"AM","02631","Nhamunda","Vereador"," 8,71"," 8,67"
"509",2004,"AM","02658","Nova Olinda Do Norte","Vereador"," 8,50"," 8,50"
"510",2004,"AM","02674","Novo Aripuana","Vereador","10,99","11,00"
"511",2004,"AM","02690","Parintins","Vereador"," 9,96","10,00"
"512",2004,"AM","02712","Pauini","Vereador"," 9,39"," 9,39"
"513",2004,"AM","02739","Santo Antonio Do Ica","Vereador"," 5,00"," 5,00"
"514",2004,"AM","02755","Sao Paulo De Olivenca","Vereador"," 6,68"," 6,72"
"515",2004,"AM","02771","Silves","Vereador"," 6,12"," 6,17"
"516",2004,"AM","02798","Tapaua","Vereador"," 6,16"," 6,17"
"517",2004,"AM","02810","Tefe","Vereador","12,03","12,03"
"518",2004,"AM","02836","Sao Gabriel Da Cachoeira","Vereador"," 8,00"," 8,00"
"519",2004,"AM","02852","Urucara","Vereador"," 8,21"," 8,22"
"520",2004,"AM","02879","Urucurituba","Vereador","10,69","10,67"
"521",2004,"AM","02895","Alvaraes","Vereador"," 9,18"," 9,22"
"522",2004,"AM","02917","Amatura","Vereador"," 6,53"," 6,50"
"523",2004,"AM","02933","Anama","Vereador"," 6,93"," 6,89"
"524",2004,"AM","02950","Beruri","Vereador"," 6,61"," 6,61"
"525",2004,"AM","02992","Caapiranga","Vereador"," 5,46"," 5,44"
"526",2004,"AM","98353","Iranduba","Vereador","13,15","13,23"
"527",2004,"AM","98370","Itamarati","Vereador"," 3,93"," 3,94"
"528",2004,"AM","98396","Manaquiri","Vereador"," 9,01"," 9,00"
"529",2004,"AM","98418","Presidente Figueiredo","Vereador","12,79","12,83"
"530",2004,"AM","98434","Rio Preto Da Eva","Vereador","11,13","11,17"
"531",2004,"AM","98450","Sao Sebastiao Do Uatuma","Vereador"," 7,90"," 7,89"
"532",2004,"AM","98477","Tabatinga","Vereador","10,74","10,73"
"533",2004,"AM","98493","Uarini","Vereador"," 7,72"," 7,72"
"534",2004,"AM","98515","Tonantins","Vereador"," 4,30"," 4,33"
"535",2008,"AM","02003","Apui","Vereador"," 5,94"," 6,50"
"536",2008,"AM","02011","Novo Airao","Vereador"," 7,84"," 9,00"
"537",2008,"AM","02020","Guajara","Vereador"," 5,09"," 5,56"
"538",2008,"AM","02038","Anori","Vereador"," 8,50"," 9,00"
"539",2008,"AM","02046","Careiro Da Varzea","Vereador"," 8,72"," 9,28"
"540",2008,"AM","02054","Atalaia Do Norte","Vereador","10,47","11,00"
"541",2008,"AM","02070","Autazes","Vereador"," 8,51"," 9,00"
"542",2008,"AM","02097","Barcelos","Vereador"," 7,16"," 7,67"
"543",2008,"AM","02119","Barreirinha","Vereador","10,79","11,28"
"544",2008,"AM","02135","Benjamin Constant","Vereador","11,01","11,50"
"545",2008,"AM","02151","Boca Do Acre","Vereador"," 8,00"," 8,50"
"546",2008,"AM","02178","Borba","Vereador"," 9,56","10,00"
"547",2008,"AM","02194","Canutama","Vereador"," 9,23"," 9,72"
"548",2008,"AM","02216","Carauari","Vereador"," 6,81"," 7,33"
"549",2008,"AM","02232","Careiro","Vereador","11,88","12,44"
"550",2008,"AM","02259","Coari","Vereador","10,00","10,50"
"551",2008,"AM","02275","Codajas","Vereador"," 9,55","10,00"
"552",2008,"AM","02291","Eirunepe","Vereador","11,98","12,72"
"553",2008,"AM","02313","Envira","Vereador"," 7,23"," 7,67"
"554",2008,"AM","02330","Fonte Boa","Vereador"," 9,67","10,06"
"555",2008,"AM","02356","Humaita","Vereador","10,61","11,06"
"556",2008,"AM","02372","Santa Isabel Do Rio Negro","Vereador"," 8,76"," 9,22"
"557",2008,"AM","02399","Ipixuna","Vereador"," 4,88"," 5,39"
"558",2008,"AM","02410","Itacoatiara","Vereador","11,09","11,55"
"559",2008,"AM","02437","Itapiranga","Vereador"," 7,50"," 8,00"
"560",2008,"AM","02453","Japura","Vereador"," 8,77"," 9,33"
"561",2008,"AM","02470","Jurua","Vereador"," 7,41"," 7,89"
"562",2008,"AM","02496","Jutai","Vereador","11,57","12,00"
"563",2008,"AM","02518","Labrea","Vereador"," 7,14"," 7,67"
"564",2008,"AM","02534","Manacapuru","Vereador","10,02","10,50"
"565",2008,"AM","02550","Manaus","Vereador","12,50","13,01"
"566",2008,"AM","02577","Manicore","Vereador","10,42","10,94"
"567",2008,"AM","02593","Maraa","Vereador"," 9,36"," 9,89"
"568",2008,"AM","02615","Maues","Vereador","12,44","12,94"
"569",2008,"AM","02631","Nhamunda","Vereador"," 8,07"," 8,56"
"570",2008,"AM","02658","Nova Olinda Do Norte","Vereador","11,13","11,67"
"571",2008,"AM","02674","Novo Aripuana","Vereador","11,03","11,56"
"572",2008,"AM","02690","Parintins","Vereador","11,69","12,14"
"573",2008,"AM","02712","Pauini","Vereador"," 9,56","10,00"
"574",2008,"AM","02739","Santo Antonio Do Ica","Vereador"," 8,98"," 9,44"
"575",2008,"AM","02755","Sao Paulo De Olivenca","Vereador"," 7,61"," 8,17"
"576",2008,"AM","02771","Silves","Vereador"," 8,76"," 9,28"
"577",2008,"AM","02798","Tapaua","Vereador"," 6,70"," 7,22"
"578",2008,"AM","02810","Tefe","Vereador","11,49","12,00"
"579",2008,"AM","02836","Sao Gabriel Da Cachoeira","Vereador"," 9,59","10,06"
"580",2008,"AM","02852","Urucara","Vereador","11,19","11,67"
"581",2008,"AM","02879","Urucurituba","Vereador"," 9,91","10,50"
"582",2008,"AM","02895","Alvaraes","Vereador","10,05","10,50"
"583",2008,"AM","02917","Amatura","Vereador"," 8,75"," 9,28"
"584",2008,"AM","02933","Anama","Vereador"," 6,57"," 7,11"
"585",2008,"AM","02950","Beruri","Vereador"," 9,72","10,22"
"586",2008,"AM","02976","Boa Vista Do Ramos","Vereador","11,41","11,89"
"587",2008,"AM","02992","Caapiranga","Vereador"," 5,60"," 6,11"
"588",2008,"AM","98353","Iranduba","Vereador","12,31","12,83"
"589",2008,"AM","98370","Itamarati","Vereador"," 5,37"," 5,83"
"590",2008,"AM","98396","Manaquiri","Vereador"," 8,50"," 9,00"
"591",2008,"AM","98418","Presidente Figueiredo","Vereador","11,87","12,39"
"592",2008,"AM","98434","Rio Preto Da Eva","Vereador","10,40","11,00"
"593",2008,"AM","98450","Sao Sebastiao Do Uatuma","Vereador"," 8,18"," 8,78"
"594",2008,"AM","98477","Tabatinga","Vereador","10,00","10,50"
"595",2008,"AM","98493","Uarini","Vereador"," 7,51"," 8,00"
"596",2008,"AM","98515","Tonantins","Vereador"," 5,77"," 6,28"
"597",2012,"AM","02003","Apui","Vereador","11,77","10,89"
"598",2012,"AM","02011","Novo Airao","Vereador","11,87","10,50"
"599",2012,"AM","02020","Guajara","Vereador"," 7,23"," 6,61"
"600",2012,"AM","02038","Anori","Vereador"," 9,47"," 8,95"
"601",2012,"AM","02046","Careiro Da Varzea","Vereador","10,59","10,11"
"602",2012,"AM","02054","Atalaia Do Norte","Vereador","10,98","10,50"
"603",2012,"AM","02070","Autazes","Vereador","12,27","11,67"
"604",2012,"AM","02097","Barcelos","Vereador","10,28"," 9,67"
"605",2012,"AM","02119","Barreirinha","Vereador","11,47","11,00"
"606",2012,"AM","02135","Benjamin Constant","Vereador","12,00","11,50"
"607",2012,"AM","02151","Boca Do Acre","Vereador","11,10","10,56"
"608",2012,"AM","02178","Borba","Vereador","10,44","10,00"
"609",2012,"AM","02194","Canutama","Vereador","10,53","10,00"
"610",2012,"AM","02216","Carauari","Vereador"," 7,50"," 7,00"
"611",2012,"AM","02232","Careiro","Vereador","11,87","11,38"
"612",2012,"AM","02259","Coari","Vereador","11,00","10,50"
"613",2012,"AM","02275","Codajas","Vereador","10,49","10,00"
"614",2012,"AM","02291","Eirunepe","Vereador"," 9,48"," 8,95"
"615",2012,"AM","02313","Envira","Vereador"," 7,94"," 7,36"
"616",2012,"AM","02330","Fonte Boa","Vereador","10,38"," 9,91"
"617",2012,"AM","02356","Humaita","Vereador","12,01","11,50"
"618",2012,"AM","02372","Santa Isabel Do Rio Negro","Vereador"," 9,50"," 9,00"
"619",2012,"AM","02399","Ipixuna","Vereador"," 5,25"," 4,73"
"620",2012,"AM","02410","Itacoatiara","Vereador","13,59","13,00"
"621",2012,"AM","02437","Itapiranga","Vereador","10,17"," 9,61"
"622",2012,"AM","02453","Japura","Vereador"," 9,49"," 9,00"
"623",2012,"AM","02470","Jurua","Vereador"," 8,00"," 7,50"
"624",2012,"AM","02496","Jutai","Vereador","12,32","11,82"
"625",2012,"AM","02518","Labrea","Vereador","11,42","10,72"
"626",2012,"AM","02534","Manacapuru","Vereador","12,06","11,60"
"627",2012,"AM","02550","Manaus","Vereador","14,55","14,00"
"628",2012,"AM","02577","Manicore","Vereador","10,50","10,00"
"629",2012,"AM","02593","Maraa","Vereador"," 9,91"," 9,41"
"630",2012,"AM","02615","Maues","Vereador","12,50","12,00"
"631",2012,"AM","02631","Nhamunda","Vereador"," 9,54"," 9,06"
"632",2012,"AM","02658","Nova Olinda Do Norte","Vereador","12,00","11,50"
"633",2012,"AM","02674","Novo Aripuana","Vereador","13,08","12,56"
"634",2012,"AM","02690","Parintins","Vereador","13,55","13,00"
"635",2012,"AM","02712","Pauini","Vereador","10,37"," 9,86"
"636",2012,"AM","02739","Santo Antonio Do Ica","Vereador","10,15"," 9,56"
"637",2012,"AM","02755","Sao Paulo De Olivenca","Vereador"," 9,07"," 8,56"
"638",2012,"AM","02771","Silves","Vereador"," 9,42"," 8,94"
"639",2012,"AM","02798","Tapaua","Vereador","10,98","10,22"
"640",2012,"AM","02810","Tefe","Vereador","13,04","12,50"
"641",2012,"AM","02836","Sao Gabriel Da Cachoeira","Vereador","10,50","10,00"
"642",2012,"AM","02852","Urucara","Vereador","11,96","11,45"
"643",2012,"AM","02879","Urucurituba","Vereador","11,60","11,00"
"644",2012,"AM","02895","Alvaraes","Vereador","10,99","10,50"
"645",2012,"AM","02917","Amatura","Vereador"," 9,41"," 8,89"
"646",2012,"AM","02933","Anama","Vereador"," 9,20"," 8,61"
"647",2012,"AM","02950","Beruri","Vereador","10,33"," 9,89"
"648",2012,"AM","02976","Boa Vista Do Ramos","Vereador","12,50","12,00"
"649",2012,"AM","02992","Caapiranga","Vereador"," 7,08"," 6,50"
"650",2012,"AM","98353","Iranduba","Vereador","12,06","11,56"
"651",2012,"AM","98370","Itamarati","Vereador"," 7,73"," 7,11"
"652",2012,"AM","98396","Manaquiri","Vereador","10,67","10,11"
"653",2012,"AM","98418","Presidente Figueiredo","Vereador","11,90","11,41"
"654",2012,"AM","98434","Rio Preto Da Eva","Vereador","11,60","11,00"
"655",2012,"AM","98450","Sao Sebastiao Do Uatuma","Vereador"," 8,96"," 8,50"
"656",2012,"AM","98477","Tabatinga","Vereador","12,63","12,06"
"657",2012,"AM","98493","Uarini","Vereador"," 8,50"," 8,00"
"658",2012,"AM","98515","Tonantins","Vereador"," 6,50"," 6,00"
"659",2016,"AM","02003","Apui","Vereador","11,72","12,33"
"660",2016,"AM","02011","Novo Airao","Vereador","14,70","15,22"
"661",2016,"AM","02020","Guajara","Vereador"," 9,29"," 9,67"
"662",2016,"AM","02038","Anori","Vereador"," 8,00"," 8,50"
"663",2016,"AM","02046","Careiro Da Varzea","Vereador"," 8,52"," 9,50"
"664",2016,"AM","02054","Atalaia Do Norte","Vereador","11,08","11,59"
"665",2016,"AM","02070","Autazes","Vereador","14,11","14,62"
"666",2016,"AM","02097","Barcelos","Vereador","12,21","12,77"
"667",2016,"AM","02119","Barreirinha","Vereador","12,65","13,14"
"668",2016,"AM","02135","Benjamin Constant","Vereador","14,09","14,62"
"669",2016,"AM","02151","Boca Do Acre","Vereador"," 9,84","10,41"
"670",2016,"AM","02178","Borba","Vereador","10,59","11,06"
"671",2016,"AM","02194","Canutama","Vereador"," 9,02"," 9,83"
"672",2016,"AM","02216","Carauari","Vereador"," 8,59"," 9,00"
"673",2016,"AM","02232","Careiro","Vereador","14,22","14,73"
"674",2016,"AM","02259","Coari","Vereador","14,75","15,30"
"675",2016,"AM","02275","Codajas","Vereador","10,57","11,05"
"676",2016,"AM","02291","Eirunepe","Vereador","12,76","13,23"
"677",2016,"AM","02313","Envira","Vereador"," 7,57"," 8,14"
"678",2016,"AM","02330","Fonte Boa","Vereador"," 7,79"," 8,36"
"679",2016,"AM","02356","Humaita","Vereador","12,03","12,54"
"680",2016,"AM","02372","Santa Isabel Do Rio Negro","Vereador","10,58","11,06"
"681",2016,"AM","02399","Ipixuna","Vereador"," 7,00"," 7,50"
"682",2016,"AM","02410","Itacoatiara","Vereador","14,03","14,57"
"683",2016,"AM","02437","Itapiranga","Vereador","10,06","10,56"
"684",2016,"AM","02453","Japura","Vereador","10,16","10,56"
"685",2016,"AM","02470","Jurua","Vereador"," 7,00"," 7,50"
"686",2016,"AM","02496","Jutai","Vereador","12,71","13,18"
"687",2016,"AM","02518","Labrea","Vereador","10,00","10,50"
"688",2016,"AM","02534","Manacapuru","Vereador","15,16","15,60"
"689",2016,"AM","02550","Manaus","Vereador","16,08","16,55"
