"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos","Sigla do partido","Votos do partido","Quociente eleitoral","Quociente partidário"
"301",2018,"AL","Deputado Estadual",27,"1.501.786","PTB","60.518","55.621,69","1,09"
"302",2018,"AL","Deputado Estadual",27,"1.501.786","PTC","18.753","55.621,69","0,34"
"303",2018,"AL","Deputado Estadual",27,"1.501.786","PV","28.840","55.621,69","0,52"
"304",2018,"AL","Deputado Estadual",27,"1.501.786","REDE","2.634","55.621,69","0,05"
"305",2018,"AL","Deputado Estadual",27,"1.501.786","SOLIDARIEDADE","41.582","55.621,69","0,75"
"306",1998,"AM","Deputado Estadual",24,"872.906","PC do B","17.154","36.371,08","0,47"
"307",1998,"AM","Deputado Estadual",24,"872.906","PDT","11.576","36.371,08","0,32"
"308",1998,"AM","Deputado Estadual",24,"872.906","PFL","139.403","36.371,08","3,83"
"309",1998,"AM","Deputado Estadual",24,"872.906","PL","162.067","36.371,08","4,46"
"310",1998,"AM","Deputado Estadual",24,"872.906","PMDB","50.213","36.371,08","1,38"
"311",1998,"AM","Deputado Estadual",24,"872.906","PMN","11.240","36.371,08","0,31"
"312",1998,"AM","Deputado Estadual",24,"872.906","PPB","49.031","36.371,08","1,35"
"313",1998,"AM","Deputado Estadual",24,"872.906","PPS","16.702","36.371,08","0,46"
"314",1998,"AM","Deputado Estadual",24,"872.906","PRONA","810","36.371,08","0,02"
"315",1998,"AM","Deputado Estadual",24,"872.906","PRP","27.579","36.371,08","0,76"
"316",1998,"AM","Deputado Estadual",24,"872.906","PRTB","2.291","36.371,08","0,06"
"317",1998,"AM","Deputado Estadual",24,"872.906","PSB","8.427","36.371,08","0,23"
"318",1998,"AM","Deputado Estadual",24,"872.906","PSC","14.484","36.371,08","0,4"
"319",1998,"AM","Deputado Estadual",24,"872.906","PSDB","37.460","36.371,08","1,03"
"320",1998,"AM","Deputado Estadual",24,"872.906","PSDC","58.728","36.371,08","1,61"
"321",1998,"AM","Deputado Estadual",24,"872.906","PSL","43.944","36.371,08","1,21"
"322",1998,"AM","Deputado Estadual",24,"872.906","PST","9.946","36.371,08","0,27"
"323",1998,"AM","Deputado Estadual",24,"872.906","PT","28.687","36.371,08","0,79"
"324",1998,"AM","Deputado Estadual",24,"872.906","PT do B","4.299","36.371,08","0,12"
"325",1998,"AM","Deputado Estadual",24,"872.906","PTB","178.865","36.371,08","4,92"
"326",2002,"AM","Deputado Estadual",24,"1.151.970","PAN","23.339","47.998,75","0,49"
"327",2002,"AM","Deputado Estadual",24,"1.151.970","PC do B","39.827","47.998,75","0,83"
"328",2002,"AM","Deputado Estadual",24,"1.151.970","PCB","1.393","47.998,75","0,03"
"329",2002,"AM","Deputado Estadual",24,"1.151.970","PDT","29.668","47.998,75","0,62"
"330",2002,"AM","Deputado Estadual",24,"1.151.970","PFL","197.393","47.998,75","4,11"
"331",2002,"AM","Deputado Estadual",24,"1.151.970","PGT","21.392","47.998,75","0,45"
"332",2002,"AM","Deputado Estadual",24,"1.151.970","PHS","10.711","47.998,75","0,22"
"333",2002,"AM","Deputado Estadual",24,"1.151.970","PL","162.082","47.998,75","3,38"
"334",2002,"AM","Deputado Estadual",24,"1.151.970","PMDB","125.173","47.998,75","2,61"
"335",2002,"AM","Deputado Estadual",24,"1.151.970","PMN","9.051","47.998,75","0,19"
"336",2002,"AM","Deputado Estadual",24,"1.151.970","PPB","14.956","47.998,75","0,31"
"337",2002,"AM","Deputado Estadual",24,"1.151.970","PPS","41.738","47.998,75","0,87"
"338",2002,"AM","Deputado Estadual",24,"1.151.970","PRONA","1.218","47.998,75","0,03"
"339",2002,"AM","Deputado Estadual",24,"1.151.970","PRP","23.595","47.998,75","0,49"
"340",2002,"AM","Deputado Estadual",24,"1.151.970","PRTB","58.815","47.998,75","1,23"
"341",2002,"AM","Deputado Estadual",24,"1.151.970","PSB","9.172","47.998,75","0,19"
"342",2002,"AM","Deputado Estadual",24,"1.151.970","PSC","75.332","47.998,75","1,57"
"343",2002,"AM","Deputado Estadual",24,"1.151.970","PSD","8.064","47.998,75","0,17"
"344",2002,"AM","Deputado Estadual",24,"1.151.970","PSDB","53.412","47.998,75","1,11"
"345",2002,"AM","Deputado Estadual",24,"1.151.970","PSDC","55.182","47.998,75","1,15"
"346",2002,"AM","Deputado Estadual",24,"1.151.970","PSL","14.135","47.998,75","0,29"
"347",2002,"AM","Deputado Estadual",24,"1.151.970","PST","30.620","47.998,75","0,64"
"348",2002,"AM","Deputado Estadual",24,"1.151.970","PSTU","1.228","47.998,75","0,03"
"349",2002,"AM","Deputado Estadual",24,"1.151.970","PT","41.512","47.998,75","0,86"
"350",2002,"AM","Deputado Estadual",24,"1.151.970","PT do B","16.053","47.998,75","0,33"
"351",2002,"AM","Deputado Estadual",24,"1.151.970","PTB","59.642","47.998,75","1,24"
"352",2002,"AM","Deputado Estadual",24,"1.151.970","PTC","6.724","47.998,75","0,14"
"353",2002,"AM","Deputado Estadual",24,"1.151.970","PTN","6.183","47.998,75","0,13"
"354",2002,"AM","Deputado Estadual",24,"1.151.970","PV","14.360","47.998,75","0,3"
"355",2006,"AM","Deputado Estadual",24,"1.400.905","PAN","96.408","58.371,04","1,65"
"356",2006,"AM","Deputado Estadual",24,"1.400.905","PC do B","28.777","58.371,04","0,49"
"357",2006,"AM","Deputado Estadual",24,"1.400.905","PCB","1.188","58.371,04","0,02"
"358",2006,"AM","Deputado Estadual",24,"1.400.905","PCO","263","58.371,04","0"
"359",2006,"AM","Deputado Estadual",24,"1.400.905","PDT","18.399","58.371,04","0,32"
"360",2006,"AM","Deputado Estadual",24,"1.400.905","PFL","91.151","58.371,04","1,56"
"361",2006,"AM","Deputado Estadual",24,"1.400.905","PHS","59.487","58.371,04","1,02"
"362",2006,"AM","Deputado Estadual",24,"1.400.905","PL","46.192","58.371,04","0,79"
"363",2006,"AM","Deputado Estadual",24,"1.400.905","PMDB","227.736","58.371,04","3,9"
"364",2006,"AM","Deputado Estadual",24,"1.400.905","PMN","113.472","58.371,04","1,94"
"365",2006,"AM","Deputado Estadual",24,"1.400.905","PP","135.056","58.371,04","2,31"
"366",2006,"AM","Deputado Estadual",24,"1.400.905","PPS","49.078","58.371,04","0,84"
"367",2006,"AM","Deputado Estadual",24,"1.400.905","PRONA","41.676","58.371,04","0,71"
"368",2006,"AM","Deputado Estadual",24,"1.400.905","PRP","39.294","58.371,04","0,67"
"369",2006,"AM","Deputado Estadual",24,"1.400.905","PRTB","40.402","58.371,04","0,69"
"370",2006,"AM","Deputado Estadual",24,"1.400.905","PSB","72.253","58.371,04","1,24"
"371",2006,"AM","Deputado Estadual",24,"1.400.905","PSC","4.306","58.371,04","0,07"
"372",2006,"AM","Deputado Estadual",24,"1.400.905","PSDB","53.469","58.371,04","0,92"
"373",2006,"AM","Deputado Estadual",24,"1.400.905","PSDC","2.113","58.371,04","0,04"
"374",2006,"AM","Deputado Estadual",24,"1.400.905","PSL","24.975","58.371,04","0,43"
"375",2006,"AM","Deputado Estadual",24,"1.400.905","PSOL","842","58.371,04","0,01"
"376",2006,"AM","Deputado Estadual",24,"1.400.905","PSTU","2.281","58.371,04","0,04"
"377",2006,"AM","Deputado Estadual",24,"1.400.905","PT","75.841","58.371,04","1,3"
"378",2006,"AM","Deputado Estadual",24,"1.400.905","PTB","72.930","58.371,04","1,25"
"379",2006,"AM","Deputado Estadual",24,"1.400.905","PTC","2.223","58.371,04","0,04"
"380",2006,"AM","Deputado Estadual",24,"1.400.905","PTN","16.747","58.371,04","0,29"
"381",2006,"AM","Deputado Estadual",24,"1.400.905","PV","84.346","58.371,04","1,44"
"382",2010,"AM","Deputado Estadual",24,"1.554.221","DEM","76.506","64.759,20","1,18"
"383",2010,"AM","Deputado Estadual",24,"1.554.221","PC do B","80.790","64.759,20","1,25"
"384",2010,"AM","Deputado Estadual",24,"1.554.221","PCB","1.247","64.759,20","0,02"
"385",2010,"AM","Deputado Estadual",24,"1.554.221","PDT","40.114","64.759,20","0,62"
"386",2010,"AM","Deputado Estadual",24,"1.554.221","PHS","23.454","64.759,20","0,36"
"387",2010,"AM","Deputado Estadual",24,"1.554.221","PMDB","252.339","64.759,20","3,9"
"388",2010,"AM","Deputado Estadual",24,"1.554.221","PMN","145.780","64.759,20","2,25"
"389",2010,"AM","Deputado Estadual",24,"1.554.221","PP","141.958","64.759,20","2,19"
"390",2010,"AM","Deputado Estadual",24,"1.554.221","PPS","40.307","64.759,20","0,62"
"391",2010,"AM","Deputado Estadual",24,"1.554.221","PR","72.812","64.759,20","1,12"
"392",2010,"AM","Deputado Estadual",24,"1.554.221","PRB","3.787","64.759,20","0,06"
"393",2010,"AM","Deputado Estadual",24,"1.554.221","PRP","100.813","64.759,20","1,56"
"394",2010,"AM","Deputado Estadual",24,"1.554.221","PRTB","40.636","64.759,20","0,63"
"395",2010,"AM","Deputado Estadual",24,"1.554.221","PSB","46.674","64.759,20","0,72"
"396",2010,"AM","Deputado Estadual",24,"1.554.221","PSC","50.898","64.759,20","0,79"
"397",2010,"AM","Deputado Estadual",24,"1.554.221","PSDB","45.453","64.759,20","0,7"
"398",2010,"AM","Deputado Estadual",24,"1.554.221","PSDC","7.913","64.759,20","0,12"
"399",2010,"AM","Deputado Estadual",24,"1.554.221","PSL","39.570","64.759,20","0,61"
"400",2010,"AM","Deputado Estadual",24,"1.554.221","PSOL","1.019","64.759,20","0,02"
"401",2010,"AM","Deputado Estadual",24,"1.554.221","PSTU","1.885","64.759,20","0,03"
"402",2010,"AM","Deputado Estadual",24,"1.554.221","PT","112.274","64.759,20","1,73"
"403",2010,"AM","Deputado Estadual",24,"1.554.221","PT do B","10.274","64.759,20","0,16"
"404",2010,"AM","Deputado Estadual",24,"1.554.221","PTB","44.802","64.759,20","0,69"
"405",2010,"AM","Deputado Estadual",24,"1.554.221","PTC","16.394","64.759,20","0,25"
"406",2010,"AM","Deputado Estadual",24,"1.554.221","PTN","130.136","64.759,20","2,01"
"407",2010,"AM","Deputado Estadual",24,"1.554.221","PV","26.386","64.759,20","0,41"
"408",2014,"AM","Deputado Estadual",24,"1.688.879","DEM","80.835","70.369,96","1,15"
"409",2014,"AM","Deputado Estadual",24,"1.688.879","PC do B","95.539","70.369,96","1,36"
"410",2014,"AM","Deputado Estadual",24,"1.688.879","PCB","1.046","70.369,96","0,01"
"411",2014,"AM","Deputado Estadual",24,"1.688.879","PDT","59.381","70.369,96","0,84"
"412",2014,"AM","Deputado Estadual",24,"1.688.879","PEN","13.521","70.369,96","0,19"
"413",2014,"AM","Deputado Estadual",24,"1.688.879","PHS","26.595","70.369,96","0,38"
"414",2014,"AM","Deputado Estadual",24,"1.688.879","PMDB","141.919","70.369,96","2,02"
"415",2014,"AM","Deputado Estadual",24,"1.688.879","PMN","6.800","70.369,96","0,1"
"416",2014,"AM","Deputado Estadual",24,"1.688.879","PP","99.425","70.369,96","1,41"
"417",2014,"AM","Deputado Estadual",24,"1.688.879","PPL","15.869","70.369,96","0,23"
"418",2014,"AM","Deputado Estadual",24,"1.688.879","PPS","62.327","70.369,96","0,89"
"419",2014,"AM","Deputado Estadual",24,"1.688.879","PR","57.185","70.369,96","0,81"
"420",2014,"AM","Deputado Estadual",24,"1.688.879","PRB","28.713","70.369,96","0,41"
"421",2014,"AM","Deputado Estadual",24,"1.688.879","PROS","75.669","70.369,96","1,08"
"422",2014,"AM","Deputado Estadual",24,"1.688.879","PRP","3.934","70.369,96","0,06"
"423",2014,"AM","Deputado Estadual",24,"1.688.879","PRTB","757","70.369,96","0,01"
"424",2014,"AM","Deputado Estadual",24,"1.688.879","PSB","86.591","70.369,96","1,23"
"425",2014,"AM","Deputado Estadual",24,"1.688.879","PSC","21.358","70.369,96","0,3"
"426",2014,"AM","Deputado Estadual",24,"1.688.879","PSD","195.683","70.369,96","2,78"
"427",2014,"AM","Deputado Estadual",24,"1.688.879","PSDB","119.625","70.369,96","1,7"
"428",2014,"AM","Deputado Estadual",24,"1.688.879","PSDC","34.344","70.369,96","0,49"
"429",2014,"AM","Deputado Estadual",24,"1.688.879","PSL","33.235","70.369,96","0,47"
"430",2014,"AM","Deputado Estadual",24,"1.688.879","PSOL","10.387","70.369,96","0,15"
"431",2014,"AM","Deputado Estadual",24,"1.688.879","PSTU","1.828","70.369,96","0,03"
"432",2014,"AM","Deputado Estadual",24,"1.688.879","PT","102.949","70.369,96","1,46"
"433",2014,"AM","Deputado Estadual",24,"1.688.879","PT do B","2.143","70.369,96","0,03"
"434",2014,"AM","Deputado Estadual",24,"1.688.879","PTB","40.920","70.369,96","0,58"
"435",2014,"AM","Deputado Estadual",24,"1.688.879","PTC","11.743","70.369,96","0,17"
"436",2014,"AM","Deputado Estadual",24,"1.688.879","PTN","153.799","70.369,96","2,19"
"437",2014,"AM","Deputado Estadual",24,"1.688.879","PV","74.352","70.369,96","1,06"
"438",2014,"AM","Deputado Estadual",24,"1.688.879","SD","30.407","70.369,96","0,43"
"439",2018,"AM","Deputado Estadual",24,"1.808.860","AVANTE","69.343","75.369,16","0,92"
"440",2018,"AM","Deputado Estadual",24,"1.808.860","DC","30.009","75.369,16","0,4"
"441",2018,"AM","Deputado Estadual",24,"1.808.860","DEM","45.145","75.369,16","0,6"
"442",2018,"AM","Deputado Estadual",24,"1.808.860","MDB","55.198","75.369,16","0,73"
"443",2018,"AM","Deputado Estadual",24,"1.808.860","PATRI","21.293","75.369,16","0,28"
"444",2018,"AM","Deputado Estadual",24,"1.808.860","PC do B","24.821","75.369,16","0,33"
"445",2018,"AM","Deputado Estadual",24,"1.808.860","PDT","50.294","75.369,16","0,67"
"446",2018,"AM","Deputado Estadual",24,"1.808.860","PHS","119.562","75.369,16","1,59"
"447",2018,"AM","Deputado Estadual",24,"1.808.860","PMB","1.532","75.369,16","0,02"
"448",2018,"AM","Deputado Estadual",24,"1.808.860","PMN","48.375","75.369,16","0,64"
"449",2018,"AM","Deputado Estadual",24,"1.808.860","PODE","81.472","75.369,16","1,08"
"450",2018,"AM","Deputado Estadual",24,"1.808.860","PP","168.262","75.369,16","2,23"
"451",2018,"AM","Deputado Estadual",24,"1.808.860","PPL","1.441","75.369,16","0,02"
"452",2018,"AM","Deputado Estadual",24,"1.808.860","PPS","107.378","75.369,16","1,42"
"453",2018,"AM","Deputado Estadual",24,"1.808.860","PR","108.526","75.369,16","1,44"
"454",2018,"AM","Deputado Estadual",24,"1.808.860","PRB","66.644","75.369,16","0,88"
"455",2018,"AM","Deputado Estadual",24,"1.808.860","PROS","7.599","75.369,16","0,1"
"456",2018,"AM","Deputado Estadual",24,"1.808.860","PRP","22.350","75.369,16","0,3"
"457",2018,"AM","Deputado Estadual",24,"1.808.860","PRTB","3.770","75.369,16","0,05"
"458",2018,"AM","Deputado Estadual",24,"1.808.860","PSB","81.884","75.369,16","1,09"
"459",2018,"AM","Deputado Estadual",24,"1.808.860","PSC","12.923","75.369,16","0,17"
"460",2018,"AM","Deputado Estadual",24,"1.808.860","PSD","160.125","75.369,16","2,12"
"461",2018,"AM","Deputado Estadual",24,"1.808.860","PSDB","68.978","75.369,16","0,92"
"462",2018,"AM","Deputado Estadual",24,"1.808.860","PSL","71.204","75.369,16","0,94"
"463",2018,"AM","Deputado Estadual",24,"1.808.860","PSOL","12.070","75.369,16","0,16"
"464",2018,"AM","Deputado Estadual",24,"1.808.860","PSTU","1.108","75.369,16","0,01"
"465",2018,"AM","Deputado Estadual",24,"1.808.860","PT","74.431","75.369,16","0,99"
"466",2018,"AM","Deputado Estadual",24,"1.808.860","PTB","14.331","75.369,16","0,19"
"467",2018,"AM","Deputado Estadual",24,"1.808.860","PTC","18.090","75.369,16","0,24"
"468",2018,"AM","Deputado Estadual",24,"1.808.860","PV","188.907","75.369,16","2,51"
"469",2018,"AM","Deputado Estadual",24,"1.808.860","REDE","18.708","75.369,16","0,25"
"470",2018,"AM","Deputado Estadual",24,"1.808.860","SOLIDARIEDADE","53.087","75.369,16","0,7"
"471",1998,"AP","Deputado Estadual",24,"178.131","PAN","1.228","7.422,11","0,17"
"472",1998,"AP","Deputado Estadual",24,"178.131","PC do B","489","7.422,11","0,07"
"473",1998,"AP","Deputado Estadual",24,"178.131","PDT","23.831","7.422,11","3,21"
"474",1998,"AP","Deputado Estadual",24,"178.131","PFL","26.840","7.422,11","3,62"
"475",1998,"AP","Deputado Estadual",24,"178.131","PL","10.138","7.422,11","1,37"
"476",1998,"AP","Deputado Estadual",24,"178.131","PMDB","23.041","7.422,11","3,1"
"477",1998,"AP","Deputado Estadual",24,"178.131","PMN","39","7.422,11","0,01"
"478",1998,"AP","Deputado Estadual",24,"178.131","PPB","4.169","7.422,11","0,56"
"479",1998,"AP","Deputado Estadual",24,"178.131","PPS","1.547","7.422,11","0,21"
"480",1998,"AP","Deputado Estadual",24,"178.131","PRONA","323","7.422,11","0,04"
"481",1998,"AP","Deputado Estadual",24,"178.131","PRP","700","7.422,11","0,09"
"482",1998,"AP","Deputado Estadual",24,"178.131","PSB","21.556","7.422,11","2,9"
"483",1998,"AP","Deputado Estadual",24,"178.131","PSC","2.046","7.422,11","0,28"
"484",1998,"AP","Deputado Estadual",24,"178.131","PSD","15.874","7.422,11","2,14"
"485",1998,"AP","Deputado Estadual",24,"178.131","PSDB","12.015","7.422,11","1,62"
"486",1998,"AP","Deputado Estadual",24,"178.131","PSL","10.751","7.422,11","1,45"
"487",1998,"AP","Deputado Estadual",24,"178.131","PSTU","310","7.422,11","0,04"
"488",1998,"AP","Deputado Estadual",24,"178.131","PT","9.257","7.422,11","1,25"
"489",1998,"AP","Deputado Estadual",24,"178.131","PT do B","449","7.422,11","0,06"
"490",1998,"AP","Deputado Estadual",24,"178.131","PTB","11.250","7.422,11","1,52"
"491",1998,"AP","Deputado Estadual",24,"178.131","PV","2.278","7.422,11","0,31"
"492",2002,"AP","Deputado Estadual",24,"242.218","PAN","879","10.092,42","0,09"
"493",2002,"AP","Deputado Estadual",24,"242.218","PC do B","3.627","10.092,42","0,36"
"494",2002,"AP","Deputado Estadual",24,"242.218","PCB","238","10.092,42","0,02"
"495",2002,"AP","Deputado Estadual",24,"242.218","PDT","33.791","10.092,42","3,35"
"496",2002,"AP","Deputado Estadual",24,"242.218","PFL","5.074","10.092,42","0,5"
"497",2002,"AP","Deputado Estadual",24,"242.218","PGT","389","10.092,42","0,04"
"498",2002,"AP","Deputado Estadual",24,"242.218","PHS","2.931","10.092,42","0,29"
"499",2002,"AP","Deputado Estadual",24,"242.218","PL","19.051","10.092,42","1,89"
"500",2002,"AP","Deputado Estadual",24,"242.218","PMDB","25.399","10.092,42","2,52"
"501",2002,"AP","Deputado Estadual",24,"242.218","PMN","3.190","10.092,42","0,32"
"502",2002,"AP","Deputado Estadual",24,"242.218","PPB","4.953","10.092,42","0,49"
"503",2002,"AP","Deputado Estadual",24,"242.218","PPS","5.331","10.092,42","0,53"
"504",2002,"AP","Deputado Estadual",24,"242.218","PRONA","50","10.092,42","0"
"505",2002,"AP","Deputado Estadual",24,"242.218","PRP","282","10.092,42","0,03"
"506",2002,"AP","Deputado Estadual",24,"242.218","PRTB","1.744","10.092,42","0,17"
"507",2002,"AP","Deputado Estadual",24,"242.218","PSB","35.916","10.092,42","3,56"
"508",2002,"AP","Deputado Estadual",24,"242.218","PSC","6.207","10.092,42","0,62"
"509",2002,"AP","Deputado Estadual",24,"242.218","PSD","15.151","10.092,42","1,5"
"510",2002,"AP","Deputado Estadual",24,"242.218","PSDB","17.895","10.092,42","1,77"
"511",2002,"AP","Deputado Estadual",24,"242.218","PSL","1.493","10.092,42","0,15"
"512",2002,"AP","Deputado Estadual",24,"242.218","PST","5.961","10.092,42","0,59"
"513",2002,"AP","Deputado Estadual",24,"242.218","PSTU","332","10.092,42","0,03"
"514",2002,"AP","Deputado Estadual",24,"242.218","PT","24.000","10.092,42","2,38"
"515",2002,"AP","Deputado Estadual",24,"242.218","PT do B","10.926","10.092,42","1,08"
"516",2002,"AP","Deputado Estadual",24,"242.218","PTB","9.188","10.092,42","0,91"
"517",2002,"AP","Deputado Estadual",24,"242.218","PV","8.220","10.092,42","0,81"
"518",2006,"AP","Deputado Estadual",24,"301.806","PAN","482","12.575,25","0,04"
"519",2006,"AP","Deputado Estadual",24,"301.806","PC do B","4.961","12.575,25","0,39"
"520",2006,"AP","Deputado Estadual",24,"301.806","PCB","10.585","12.575,25","0,84"
"521",2006,"AP","Deputado Estadual",24,"301.806","PDT","35.119","12.575,25","2,79"
"522",2006,"AP","Deputado Estadual",24,"301.806","PFL","24.749","12.575,25","1,97"
"523",2006,"AP","Deputado Estadual",24,"301.806","PHS","183","12.575,25","0,01"
"524",2006,"AP","Deputado Estadual",24,"301.806","PL","9.971","12.575,25","0,79"
"525",2006,"AP","Deputado Estadual",24,"301.806","PMDB","31.381","12.575,25","2,5"
"526",2006,"AP","Deputado Estadual",24,"301.806","PMN","9.044","12.575,25","0,72"
"527",2006,"AP","Deputado Estadual",24,"301.806","PP","7.000","12.575,25","0,56"
"528",2006,"AP","Deputado Estadual",24,"301.806","PPS","5.802","12.575,25","0,46"
"529",2006,"AP","Deputado Estadual",24,"301.806","PRONA","169","12.575,25","0,01"
"530",2006,"AP","Deputado Estadual",24,"301.806","PRP","2.723","12.575,25","0,22"
"531",2006,"AP","Deputado Estadual",24,"301.806","PRTB","651","12.575,25","0,05"
"532",2006,"AP","Deputado Estadual",24,"301.806","PSB","28.962","12.575,25","2,3"
"533",2006,"AP","Deputado Estadual",24,"301.806","PSC","18.723","12.575,25","1,49"
"534",2006,"AP","Deputado Estadual",24,"301.806","PSDB","26.519","12.575,25","2,11"
"535",2006,"AP","Deputado Estadual",24,"301.806","PSL","10.170","12.575,25","0,81"
"536",2006,"AP","Deputado Estadual",24,"301.806","PSOL","5.685","12.575,25","0,45"
"537",2006,"AP","Deputado Estadual",24,"301.806","PSTU","2.774","12.575,25","0,22"
