"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos ","Sigla do partido","Votos válidos do partido","Quociente eleitoral","Quociente partidário"
"3698",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PRTB",431,"109.322,97",0
"3699",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSB",220689,"109.322,97",2.02
"3700",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSC",19058,"109.322,97",0.17
"3701",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSDB",576294,"109.322,97",5.27
"3702",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSDC",1909,"109.322,97",0.02
"3703",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSL",1635,"109.322,97",0.01
"3704",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSOL",75086,"109.322,97",0.69
"3705",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PSTU",13313,"109.322,97",0.12
"3706",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PT",1033283,"109.322,97",9.45
"3707",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PT do B",3466,"109.322,97",0.03
"3708",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PTB",505381,"109.322,97",4.62
"3709",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PTC",5273,"109.322,97",0.05
"3710",2006,"RS","DEPUTADO ESTADUAL",55,6012764,"PV",61178,"109.322,97",0.56
"3711",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"DEM",124187,"113.613,96",1.09
"3712",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PC do B",156400,"113.613,96",1.38
"3713",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PCB",2264,"113.613,96",0.02
"3714",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PDT",782137,"113.613,96",6.88
"3715",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PHS",5204,"113.613,96",0.05
"3716",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PMDB",896931,"113.613,96",7.89
"3717",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PMN",2167,"113.613,96",0.02
"3718",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PP",785481,"113.613,96",6.91
"3719",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PPS",148555,"113.613,96",1.31
"3720",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PR",21171,"113.613,96",0.19
"3721",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PRB",79452,"113.613,96",0.7
"3722",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PRP",10708,"113.613,96",0.09
"3723",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSB",283671,"113.613,96",2.5
"3724",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSC",22150,"113.613,96",0.19
"3725",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSDB",622667,"113.613,96",5.48
"3726",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSDC",878,"113.613,96",0.01
"3727",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSL",1790,"113.613,96",0.02
"3728",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSOL",80963,"113.613,96",0.71
"3729",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PSTU",7685,"113.613,96",0.07
"3730",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PT",1508281,"113.613,96",13.28
"3731",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PT do B",4250,"113.613,96",0.04
"3732",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PTB",605577,"113.613,96",5.33
"3733",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PTC",6827,"113.613,96",0.06
"3734",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PTN",1536,"113.613,96",0.01
"3735",2010,"RS","DEPUTADO ESTADUAL",55,6248768,"PV",87836,"113.613,96",0.77
"3736",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"DEM",83362,"111.079,16",0.75
"3737",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PC do B",358811,"111.079,16",3.23
"3738",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PCB",2247,"111.079,16",0.02
"3739",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PDT",801768,"111.079,16",7.22
"3740",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PEN",8681,"111.079,16",0.08
"3741",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PHS",1701,"111.079,16",0.02
"3742",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PMDB",840454,"111.079,16",7.57
"3743",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PMN",3188,"111.079,16",0.03
"3744",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PP",830513,"111.079,16",7.48
"3745",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PPL",48496,"111.079,16",0.44
"3746",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PPS",55608,"111.079,16",0.5
"3747",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PR",66834,"111.079,16",0.6
"3748",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PRB",123884,"111.079,16",1.12
"3749",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PROS",16889,"111.079,16",0.15
"3750",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PRP",4776,"111.079,16",0.04
"3751",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PRTB",7340,"111.079,16",0.07
"3752",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSB",373659,"111.079,16",3.36
"3753",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSC",37873,"111.079,16",0.34
"3754",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSD",91835,"111.079,16",0.83
"3755",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSDB",362834,"111.079,16",3.27
"3756",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSDC",5992,"111.079,16",0.05
"3757",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSL",18299,"111.079,16",0.16
"3758",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSOL",115669,"111.079,16",1.04
"3759",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PSTU",8380,"111.079,16",0.08
"3760",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PT",1175605,"111.079,16",10.58
"3761",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PT do B",6962,"111.079,16",0.06
"3762",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PTB",519857,"111.079,16",4.68
"3763",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PTC",2732,"111.079,16",0.02
"3764",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"PV",65855,"111.079,16",0.59
"3765",2014,"RS","DEPUTADO ESTADUAL",55,6109354,"SD",69250,"111.079,16",0.62
"3766",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"AVANTE",1433,"107.022,63",0.01
"3767",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"DC",6414,"107.022,63",0.06
"3768",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"DEM",136285,"107.022,63",1.27
"3769",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"MDB",764830,"107.022,63",7.15
"3770",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"NOVO",190078,"107.022,63",1.78
"3771",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PATRI",5230,"107.022,63",0.05
"3772",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PC do B",88928,"107.022,63",0.83
"3773",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PCB",3797,"107.022,63",0.04
"3774",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PCO",327,"107.022,63",0
"3775",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PDT",471188,"107.022,63",4.4
"3776",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PHS",4424,"107.022,63",0.04
"3777",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PMB",3550,"107.022,63",0.03
"3778",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PMN",24186,"107.022,63",0.23
"3779",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PODE",69011,"107.022,63",0.64
"3780",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PP",621105,"107.022,63",5.8
"3781",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PPL",8006,"107.022,63",0.07
"3782",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PPS",107079,"107.022,63",1
"3783",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PR",169819,"107.022,63",1.59
"3784",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PRB",196811,"107.022,63",1.84
"3785",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PROS",48443,"107.022,63",0.45
"3786",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PRP",4322,"107.022,63",0.04
"3787",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSB",301390,"107.022,63",2.82
"3788",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSC",44437,"107.022,63",0.42
"3789",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSD",145567,"107.022,63",1.36
"3790",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSDB",316381,"107.022,63",2.96
"3791",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSL",454295,"107.022,63",4.24
"3792",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSOL",179510,"107.022,63",1.68
"3793",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PSTU",3564,"107.022,63",0.03
"3794",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PT",834730,"107.022,63",7.8
"3795",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PTB",420998,"107.022,63",3.93
"3796",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PTC",2856,"107.022,63",0.03
"3797",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"PV",58491,"107.022,63",0.55
"3798",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"REDE",58306,"107.022,63",0.54
"3799",2018,"RS","DEPUTADO ESTADUAL",55,5886245,"SOLIDARIEDADE",140454,"107.022,63",1.31
"3800",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PAN",393,"62.379,77",0.01
"3801",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PC do B",13014,"62.379,77",0.21
"3802",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PCB",1121,"62.379,77",0.02
"3803",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PDT",114424,"62.379,77",1.83
"3804",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PFL",539482,"62.379,77",8.65
"3805",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PL",14270,"62.379,77",0.23
"3806",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PMDB",581378,"62.379,77",9.32
"3807",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PMN",1201,"62.379,77",0.02
"3808",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PPB",610860,"62.379,77",9.79
"3809",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PPS",13279,"62.379,77",0.21
"3810",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PRN",281,"62.379,77",0
"3811",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PRTB",562,"62.379,77",0.01
"3812",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSB",2962,"62.379,77",0.05
"3813",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSC",2683,"62.379,77",0.04
"3814",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSDB",217000,"62.379,77",3.48
"3815",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSL",327,"62.379,77",0.01
"3816",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSN",2094,"62.379,77",0.03
"3817",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PST",601,"62.379,77",0.01
"3818",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PSTU",2401,"62.379,77",0.04
"3819",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PT",284358,"62.379,77",4.56
"3820",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PTB",79169,"62.379,77",1.27
"3821",1998,"SC","DEPUTADO ESTADUAL",40,2495191,"PV",13331,"62.379,77",0.21
"3822",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PAN",1081,"77.557,72",0.01
"3823",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PC do B",13074,"77.557,72",0.17
"3824",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PDT",88105,"77.557,72",1.14
"3825",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PFL",591904,"77.557,72",7.63
"3826",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PGT",681,"77.557,72",0.01
"3827",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PHS",1592,"77.557,72",0.02
"3828",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PL",58792,"77.557,72",0.76
"3829",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PMDB",544823,"77.557,72",7.02
"3830",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PMN",1765,"77.557,72",0.02
"3831",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PPB",686164,"77.557,72",8.85
"3832",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PPS",48782,"77.557,72",0.63
"3833",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PRTB",669,"77.557,72",0.01
"3834",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSB",64883,"77.557,72",0.84
"3835",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSC",11112,"77.557,72",0.14
"3836",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSD",2185,"77.557,72",0.03
"3837",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSDB",215597,"77.557,72",2.78
"3838",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSDC",934,"77.557,72",0.01
"3839",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSL",809,"77.557,72",0.01
"3840",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PST",2152,"77.557,72",0.03
"3841",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PSTU",4038,"77.557,72",0.05
"3842",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PT",647083,"77.557,72",8.34
"3843",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PT do B",214,"77.557,72",0
"3844",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PTB",100885,"77.557,72",1.3
"3845",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PTC",1137,"77.557,72",0.01
"3846",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PTN",1074,"77.557,72",0.01
"3847",2002,"SC","DEPUTADO ESTADUAL",40,3102309,"PV",12774,"77.557,72",0.16
"3848",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PAN",1641,"82.182,57",0.02
"3849",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PC do B",34522,"82.182,57",0.42
"3850",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PCB",1315,"82.182,57",0.02
"3851",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PDT",170784,"82.182,57",2.08
"3852",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PFL",428378,"82.182,57",5.21
"3853",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PL",50798,"82.182,57",0.62
"3854",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PMDB",925827,"82.182,57",11.27
"3855",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PMN",3183,"82.182,57",0.04
"3856",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PP",445037,"82.182,57",5.42
"3857",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PPS",92003,"82.182,57",1.12
"3858",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PRB",1857,"82.182,57",0.02
"3859",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PRONA",1638,"82.182,57",0.02
"3860",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PRTB",498,"82.182,57",0.01
"3861",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PSB",59235,"82.182,57",0.72
"3862",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PSDB",499069,"82.182,57",6.07
"3863",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PSDC",896,"82.182,57",0.01
"3864",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PSOL",21409,"82.182,57",0.26
"3865",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PSTU",3702,"82.182,57",0.05
"3866",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PT",457220,"82.182,57",5.56
"3867",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PT do B",3969,"82.182,57",0.05
"3868",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PTB",62026,"82.182,57",0.75
"3869",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PTC",2894,"82.182,57",0.04
"3870",2006,"SC","DEPUTADO ESTADUAL",40,3287303,"PV",19402,"82.182,57",0.24
"3871",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"DEM",542574,"88.820,89",6.11
"3872",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PC do B",51714,"88.820,89",0.58
"3873",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PDT",158359,"88.820,89",1.78
"3874",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PHS",1329,"88.820,89",0.01
"3875",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PMDB",779127,"88.820,89",8.77
"3876",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PP",485243,"88.820,89",5.46
"3877",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PPS",127041,"88.820,89",1.43
"3878",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PR",71126,"88.820,89",0.8
"3879",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PRB",31553,"88.820,89",0.36
"3880",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PRP",8072,"88.820,89",0.09
"3881",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PRTB",758,"88.820,89",0.01
"3882",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSB",77293,"88.820,89",0.87
"3883",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSC",7789,"88.820,89",0.09
"3884",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSDB",521936,"88.820,89",5.88
"3885",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSDC",1104,"88.820,89",0.01
"3886",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSL",696,"88.820,89",0.01
"3887",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSOL",6701,"88.820,89",0.08
"3888",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PSTU",3708,"88.820,89",0.04
"3889",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PT",554198,"88.820,89",6.24
"3890",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PT do B",850,"88.820,89",0.01
"3891",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PTB",69550,"88.820,89",0.78
"3892",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PTC",2430,"88.820,89",0.03
"3893",2010,"SC","DEPUTADO ESTADUAL",40,3552836,"PV",49685,"88.820,89",0.56
"3894",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"DEM",112482,"89.111,44",1.26
"3895",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PC do B",55035,"89.111,44",0.62
"3896",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PDT",104927,"89.111,44",1.18
"3897",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PEN",7204,"89.111,44",0.08
"3898",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PHS",2587,"89.111,44",0.03
"3899",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PMDB",799760,"89.111,44",8.97
"3900",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PMN",1914,"89.111,44",0.02
"3901",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PP",379865,"89.111,44",4.26
"3902",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PPL",3041,"89.111,44",0.03
"3903",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PPS",58574,"89.111,44",0.66
"3904",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PR",191743,"89.111,44",2.15
"3905",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PRB",34534,"89.111,44",0.39
"3906",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PROS",17708,"89.111,44",0.2
"3907",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PRP",8479,"89.111,44",0.1
"3908",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PRTB",737,"89.111,44",0.01
"3909",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSB",142603,"89.111,44",1.6
"3910",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSC",47430,"89.111,44",0.53
"3911",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSD",644264,"89.111,44",7.23
"3912",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSDB",370496,"89.111,44",4.16
"3913",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSDC",5075,"89.111,44",0.06
"3914",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSL",1108,"89.111,44",0.01
"3915",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSOL",72158,"89.111,44",0.81
"3916",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PSTU",3462,"89.111,44",0.04
"3917",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PT",425529,"89.111,44",4.78
"3918",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PT do B",2405,"89.111,44",0.03
"3919",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PTB",12725,"89.111,44",0.14
"3920",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PTC",12245,"89.111,44",0.14
"3921",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PTN",10092,"89.111,44",0.11
"3922",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"PV",23173,"89.111,44",0.26
"3923",2014,"SC","DEPUTADO ESTADUAL",40,3564458,"SD",13103,"89.111,44",0.15
"3924",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"AVANTE",683,"92.072,72",0.01
"3925",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"DC",1393,"92.072,72",0.02
"3926",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"DEM",73662,"92.072,72",0.8
"3927",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"MDB",619805,"92.072,72",6.73
"3928",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PATRI",17732,"92.072,72",0.19
"3929",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PC do B",25810,"92.072,72",0.28
"3930",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PCB",1071,"92.072,72",0.01
"3931",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PCO",179,"92.072,72",0
"3932",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PDT",120260,"92.072,72",1.31
"3933",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PHS",1864,"92.072,72",0.02
"3934",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PMN",13236,"92.072,72",0.14
"3935",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PODE",66391,"92.072,72",0.72
"3936",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PP",314665,"92.072,72",3.42
"3937",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PPL",1688,"92.072,72",0.02
"3938",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PPS",43668,"92.072,72",0.47
"3939",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PR",193090,"92.072,72",2.1
"3940",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PRB",70404,"92.072,72",0.76
"3941",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PROS",3279,"92.072,72",0.04
"3942",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PRP",13154,"92.072,72",0.14
"3943",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PRTB",472,"92.072,72",0.01
"3944",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSB",293867,"92.072,72",3.19
"3945",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSC",42160,"92.072,72",0.46
"3946",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSD",418273,"92.072,72",4.54
"3947",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSDB",285228,"92.072,72",3.1
"3948",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSL",571420,"92.072,72",6.21
"3949",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSOL",68143,"92.072,72",0.74
"3950",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PSTU",2226,"92.072,72",0.02
"3951",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PT",326608,"92.072,72",3.55
"3952",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PTB",15912,"92.072,72",0.17
"3953",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PTC",3670,"92.072,72",0.04
"3954",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"PV",17428,"92.072,72",0.19
"3955",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"REDE",18337,"92.072,72",0.2
"3956",2018,"SC","DEPUTADO ESTADUAL",40,3682909,"SOLIDARIEDADE",37131,"92.072,72",0.4
"3957",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PAN",1424,"28.832,79",0.05
"3958",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PC do B",2476,"28.832,79",0.09
"3959",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PCB",1107,"28.832,79",0.04
"3960",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PDT",30737,"28.832,79",1.07
"3961",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PFL",86809,"28.832,79",3.01
"3962",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PGT",295,"28.832,79",0.01
"3963",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PL",10154,"28.832,79",0.35
"3964",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PMDB",164986,"28.832,79",5.72
"3965",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PMN",25491,"28.832,79",0.88
"3966",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PPB",54774,"28.832,79",1.9
"3967",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PPS",23225,"28.832,79",0.81
"3968",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PRN",595,"28.832,79",0.02
"3969",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PRONA",797,"28.832,79",0.03
"3970",1998,"SE","DEPUTADO ESTADUAL",24,691987,"PRP",758,"28.832,79",0.03
