"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Número efetivo de partidos eleitoral","Número efetivo de partidos legislativo","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade"
"187",1998,"GO","Deputado Federal",17,"1.854.533","PPB","76.966",1,"0,04","0,06"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"188",1998,"GO","Deputado Federal",17,"1.854.533","PPS","5.746",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"189",1998,"GO","Deputado Federal",17,"1.854.533","PRONA","5.505",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"190",1998,"GO","Deputado Federal",17,"1.854.533","PRTB","605",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"191",1998,"GO","Deputado Federal",17,"1.854.533","PSB","6.928",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"192",1998,"GO","Deputado Federal",17,"1.854.533","PSC","1.574",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"193",1998,"GO","Deputado Federal",17,"1.854.533","PSD","90.134",1,"0,05","0,06"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"194",1998,"GO","Deputado Federal",17,"1.854.533","PSDB","235.530",2,"0,13","0,12"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"195",1998,"GO","Deputado Federal",17,"1.854.533","PSDC","286",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"196",1998,"GO","Deputado Federal",17,"1.854.533","PST","6.692",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"197",1998,"GO","Deputado Federal",17,"1.854.533","PSTU","3.499",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"198",1998,"GO","Deputado Federal",17,"1.854.533","PT","106.108",1,"0,06","0,06"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"199",1998,"GO","Deputado Federal",17,"1.854.533","PTB","52.567",0,"0,03","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"200",1998,"GO","Deputado Federal",17,"1.854.533","PV","2.360",0,"0,00","0,00"," 3,99"," 3,66","0,73","1,01","0,72"," 4,49"
"201",1998,"MA","Deputado Federal",18,"1.554.238","PC do B","3.993",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"202",1998,"MA","Deputado Federal",18,"1.554.238","PCB","2.025",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"203",1998,"MA","Deputado Federal",18,"1.554.238","PDT","107.066",1,"0,07","0,06"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"204",1998,"MA","Deputado Federal",18,"1.554.238","PFL","459.116",6,"0,30","0,33"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"205",1998,"MA","Deputado Federal",18,"1.554.238","PL","134.886",2,"0,09","0,11"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"206",1998,"MA","Deputado Federal",18,"1.554.238","PMDB","198.664",3,"0,13","0,17"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"207",1998,"MA","Deputado Federal",18,"1.554.238","PMN","9.586",0,"0,01","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"208",1998,"MA","Deputado Federal",18,"1.554.238","PPB","46.324",0,"0,03","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"209",1998,"MA","Deputado Federal",18,"1.554.238","PPS","5.110",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"210",1998,"MA","Deputado Federal",18,"1.554.238","PRN","237",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"211",1998,"MA","Deputado Federal",18,"1.554.238","PRONA","1.414",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"212",1998,"MA","Deputado Federal",18,"1.554.238","PRP","29.773",0,"0,02","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"213",1998,"MA","Deputado Federal",18,"1.554.238","PRTB","7.613",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"214",1998,"MA","Deputado Federal",18,"1.554.238","PSB","49.267",1,"0,03","0,06"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"215",1998,"MA","Deputado Federal",18,"1.554.238","PSC","57.344",1,"0,04","0,06"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"216",1998,"MA","Deputado Federal",18,"1.554.238","PSD","93.738",1,"0,06","0,06"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"217",1998,"MA","Deputado Federal",18,"1.554.238","PSDB","235.527",3,"0,15","0,17"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"218",1998,"MA","Deputado Federal",18,"1.554.238","PSDC","417",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"219",1998,"MA","Deputado Federal",18,"1.554.238","PSL","354",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"220",1998,"MA","Deputado Federal",18,"1.554.238","PSN","1.667",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"221",1998,"MA","Deputado Federal",18,"1.554.238","PST","1.977",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"222",1998,"MA","Deputado Federal",18,"1.554.238","PSTU","2.215",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"223",1998,"MA","Deputado Federal",18,"1.554.238","PT","75.934",0,"0,05","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"224",1998,"MA","Deputado Federal",18,"1.554.238","PT do B","3.143",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"225",1998,"MA","Deputado Federal",18,"1.554.238","PTB","2.255",0,"0,00","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"226",1998,"MA","Deputado Federal",18,"1.554.238","PV","24.593",0,"0,02","0,00"," 6,72"," 5,23","0,81","1,02","0,79"," 6,66"
"227",1998,"MG","Deputado Federal",53,"7.222.923","PAN","6.509",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"228",1998,"MG","Deputado Federal",53,"7.222.923","PC do B","44.263",1,"0,01","0,02"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"229",1998,"MG","Deputado Federal",53,"7.222.923","PCB","7.398",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"230",1998,"MG","Deputado Federal",53,"7.222.923","PCO","4.193",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"231",1998,"MG","Deputado Federal",53,"7.222.923","PDT","293.392",1,"0,04","0,02"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"232",1998,"MG","Deputado Federal",53,"7.222.923","PFL","1.75.602",8,"0,15","0,15"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"233",1998,"MG","Deputado Federal",53,"7.222.923","PL","376.471",3,"0,05","0,06"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"234",1998,"MG","Deputado Federal",53,"7.222.923","PMDB","1.196.138",9,"0,17","0,17"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"235",1998,"MG","Deputado Federal",53,"7.222.923","PMN","102.522",0,"0,01","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"236",1998,"MG","Deputado Federal",53,"7.222.923","PPB","618.762",7,"0,09","0,13"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"237",1998,"MG","Deputado Federal",53,"7.222.923","PPS","68.271",0,"0,01","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"238",1998,"MG","Deputado Federal",53,"7.222.923","PRN","5.456",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"239",1998,"MG","Deputado Federal",53,"7.222.923","PRONA","16.738",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"240",1998,"MG","Deputado Federal",53,"7.222.923","PRP","6.499",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"241",1998,"MG","Deputado Federal",53,"7.222.923","PRTB","2.702",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"242",1998,"MG","Deputado Federal",53,"7.222.923","PSB","59.805",0,"0,01","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"243",1998,"MG","Deputado Federal",53,"7.222.923","PSC","11.194",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"244",1998,"MG","Deputado Federal",53,"7.222.923","PSD","89.601",0,"0,01","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"245",1998,"MG","Deputado Federal",53,"7.222.923","PSDB","1.758.528",14,"0,24","0,26"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"246",1998,"MG","Deputado Federal",53,"7.222.923","PSL","3.412",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"247",1998,"MG","Deputado Federal",53,"7.222.923","PSN","18.072",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"248",1998,"MG","Deputado Federal",53,"7.222.923","PST","115.391",1,"0,02","0,02"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"249",1998,"MG","Deputado Federal",53,"7.222.923","PSTU","9.548",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"250",1998,"MG","Deputado Federal",53,"7.222.923","PT","828.238",7,"0,11","0,13"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"251",1998,"MG","Deputado Federal",53,"7.222.923","PT do B","5.040",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"252",1998,"MG","Deputado Federal",53,"7.222.923","PTB","466.072",2,"0,06","0,04"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"253",1998,"MG","Deputado Federal",53,"7.222.923","PTN","20.919",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"254",1998,"MG","Deputado Federal",53,"7.222.923","PV","12.187",0,"0,00","0,00"," 7,21"," 6,17","0,84","0,98","0,85"," 4,92"
"255",1998,"MS","Deputado Federal",8,"797.949","PAN","126",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"256",1998,"MS","Deputado Federal",8,"797.949","PC do B","514",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"257",1998,"MS","Deputado Federal",8,"797.949","PDT","14.251",0,"0,02","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"258",1998,"MS","Deputado Federal",8,"797.949","PFL","127.703",1,"0,16","0,12"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"259",1998,"MS","Deputado Federal",8,"797.949","PGT","26",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"260",1998,"MS","Deputado Federal",8,"797.949","PL","17.939",0,"0,02","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"261",1998,"MS","Deputado Federal",8,"797.949","PMDB","195.461",1,"0,24","0,12"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"262",1998,"MS","Deputado Federal",8,"797.949","PMN","1.481",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"263",1998,"MS","Deputado Federal",8,"797.949","PPB","79.437",1,"0,10","0,12"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"264",1998,"MS","Deputado Federal",8,"797.949","PPS","13.633",0,"0,02","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"265",1998,"MS","Deputado Federal",8,"797.949","PRN","2.587",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"266",1998,"MS","Deputado Federal",8,"797.949","PRONA","2.443",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"267",1998,"MS","Deputado Federal",8,"797.949","PRP","1.149",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"268",1998,"MS","Deputado Federal",8,"797.949","PRTB","121",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"269",1998,"MS","Deputado Federal",8,"797.949","PSB","2.731",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"270",1998,"MS","Deputado Federal",8,"797.949","PSC","406",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"271",1998,"MS","Deputado Federal",8,"797.949","PSD","759",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"272",1998,"MS","Deputado Federal",8,"797.949","PSDB","136.962",2,"0,17","0,25"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"273",1998,"MS","Deputado Federal",8,"797.949","PSN","709",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"274",1998,"MS","Deputado Federal",8,"797.949","PST","797",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"275",1998,"MS","Deputado Federal",8,"797.949","PSTU","757",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"276",1998,"MS","Deputado Federal",8,"797.949","PT","146.845",2,"0,18","0,25"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"277",1998,"MS","Deputado Federal",8,"797.949","PT do B","42",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"278",1998,"MS","Deputado Federal",8,"797.949","PTB","50.254",1,"0,06","0,12"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"279",1998,"MS","Deputado Federal",8,"797.949","PTN","542",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"280",1998,"MS","Deputado Federal",8,"797.949","PV","274",0,"0,00","0,00"," 6,10"," 5,33","0,81","1,10","0,74","12,60"
"281",1998,"MT","Deputado Federal",8,"821.461","PC do B","2.177",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"282",1998,"MT","Deputado Federal",8,"821.461","PDT","6.291",0,"0,01","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"283",1998,"MT","Deputado Federal",8,"821.461","PFL","138.111",1,"0,17","0,12"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"284",1998,"MT","Deputado Federal",8,"821.461","PL","84.833",1,"0,10","0,12"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"285",1998,"MT","Deputado Federal",8,"821.461","PMDB","123.731",2,"0,15","0,25"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"286",1998,"MT","Deputado Federal",8,"821.461","PMN","3.799",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"287",1998,"MT","Deputado Federal",8,"821.461","PPB","10.512",0,"0,01","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"288",1998,"MT","Deputado Federal",8,"821.461","PPS","1.718",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"289",1998,"MT","Deputado Federal",8,"821.461","PRONA","1.722",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"290",1998,"MT","Deputado Federal",8,"821.461","PRP","872",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"291",1998,"MT","Deputado Federal",8,"821.461","PRTB","449",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"292",1998,"MT","Deputado Federal",8,"821.461","PSB","1.200",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"293",1998,"MT","Deputado Federal",8,"821.461","PSC","1.169",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"294",1998,"MT","Deputado Federal",8,"821.461","PSD","1.014",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"295",1998,"MT","Deputado Federal",8,"821.461","PSDB","306.862",3,"0,37","0,38"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"296",1998,"MT","Deputado Federal",8,"821.461","PT","39.422",0,"0,05","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"297",1998,"MT","Deputado Federal",8,"821.461","PTB","95.194",1,"0,12","0,12"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"298",1998,"MT","Deputado Federal",8,"821.461","PV","2.385",0,"0,00","0,00"," 4,60"," 4,00","0,75","1,08","0,69"," 8,62"
"299",1998,"PA","Deputado Federal",17,"1.722.548","PC do B","18.663",0,"0,01","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"300",1998,"PA","Deputado Federal",17,"1.722.548","PCB","780",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"301",1998,"PA","Deputado Federal",17,"1.722.548","PDT","120.248",1,"0,07","0,06"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"302",1998,"PA","Deputado Federal",17,"1.722.548","PFL","290.816",3,"0,17","0,18"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"303",1998,"PA","Deputado Federal",17,"1.722.548","PL","37.576",0,"0,02","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"304",1998,"PA","Deputado Federal",17,"1.722.548","PMDB","371.522",4,"0,22","0,24"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"305",1998,"PA","Deputado Federal",17,"1.722.548","PMN","3.286",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"306",1998,"PA","Deputado Federal",17,"1.722.548","PPB","122.893",1,"0,07","0,06"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"307",1998,"PA","Deputado Federal",17,"1.722.548","PPS","25.797",0,"0,01","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"308",1998,"PA","Deputado Federal",17,"1.722.548","PRONA","10.238",0,"0,01","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"309",1998,"PA","Deputado Federal",17,"1.722.548","PSB","38.004",0,"0,02","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"310",1998,"PA","Deputado Federal",17,"1.722.548","PSC","13.123",0,"0,01","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"311",1998,"PA","Deputado Federal",17,"1.722.548","PSD","3.875",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"312",1998,"PA","Deputado Federal",17,"1.722.548","PSDB","361.208",4,"0,21","0,24"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"313",1998,"PA","Deputado Federal",17,"1.722.548","PSTU","4.055",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"314",1998,"PA","Deputado Federal",17,"1.722.548","PT","214.324",3,"0,12","0,18"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"315",1998,"PA","Deputado Federal",17,"1.722.548","PT do B","216",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"316",1998,"PA","Deputado Federal",17,"1.722.548","PTB","85.289",1,"0,05","0,06"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"317",1998,"PA","Deputado Federal",17,"1.722.548","PV","635",0,"0,00","0,00"," 6,74"," 5,45","0,82","1,01","0,81"," 5,28"
"318",1998,"PB","Deputado Federal",12,"1.188.746","PC do B","12.803",0,"0,01","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"319",1998,"PB","Deputado Federal",12,"1.188.746","PDT","66.688",0,"0,06","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"320",1998,"PB","Deputado Federal",12,"1.188.746","PFL","244.109",3,"0,21","0,25"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"321",1998,"PB","Deputado Federal",12,"1.188.746","PL","1.847",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"322",1998,"PB","Deputado Federal",12,"1.188.746","PMDB","481.917",5,"0,41","0,42"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"323",1998,"PB","Deputado Federal",12,"1.188.746","PPB","59.681",1,"0,05","0,08"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"324",1998,"PB","Deputado Federal",12,"1.188.746","PRN","405",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"325",1998,"PB","Deputado Federal",12,"1.188.746","PRONA","1.886",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"326",1998,"PB","Deputado Federal",12,"1.188.746","PRP","1.179",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"327",1998,"PB","Deputado Federal",12,"1.188.746","PSB","36.056",0,"0,03","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"328",1998,"PB","Deputado Federal",12,"1.188.746","PSDB","104.218",1,"0,09","0,08"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"329",1998,"PB","Deputado Federal",12,"1.188.746","PSDC","80",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"330",1998,"PB","Deputado Federal",12,"1.188.746","PSL","2.183",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"331",1998,"PB","Deputado Federal",12,"1.188.746","PSTU","2.544",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"332",1998,"PB","Deputado Federal",12,"1.188.746","PT","90.690",1,"0,08","0,08"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"333",1998,"PB","Deputado Federal",12,"1.188.746","PTB","80.745",1,"0,07","0,08"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"334",1998,"PB","Deputado Federal",12,"1.188.746","PV","1.715",0,"0,00","0,00"," 4,32"," 3,79","0,74","1,03","0,72"," 6,21"
"335",1998,"PE","Deputado Federal",25,"2.890.209","PAN","850",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"336",1998,"PE","Deputado Federal",25,"2.890.209","PC do B","31.031",0,"0,01","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"337",1998,"PE","Deputado Federal",25,"2.890.209","PCB","2.146",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"338",1998,"PE","Deputado Federal",25,"2.890.209","PDT","95.930",0,"0,03","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"339",1998,"PE","Deputado Federal",25,"2.890.209","PFL","748.547",8,"0,26","0,32"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"340",1998,"PE","Deputado Federal",25,"2.890.209","PGT","1.420",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"341",1998,"PE","Deputado Federal",25,"2.890.209","PL","4.556",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"342",1998,"PE","Deputado Federal",25,"2.890.209","PMDB","457.434",3,"0,16","0,12"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"343",1998,"PE","Deputado Federal",25,"2.890.209","PMN","9.028",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"344",1998,"PE","Deputado Federal",25,"2.890.209","PPB","215.464",2,"0,07","0,08"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"345",1998,"PE","Deputado Federal",25,"2.890.209","PPS","21.734",0,"0,01","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"346",1998,"PE","Deputado Federal",25,"2.890.209","PRN","693",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"347",1998,"PE","Deputado Federal",25,"2.890.209","PRONA","8.228",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"348",1998,"PE","Deputado Federal",25,"2.890.209","PRP","5.902",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"349",1998,"PE","Deputado Federal",25,"2.890.209","PRTB","2.078",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"350",1998,"PE","Deputado Federal",25,"2.890.209","PSB","723.254",8,"0,25","0,32"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"351",1998,"PE","Deputado Federal",25,"2.890.209","PSC","46.712",0,"0,02","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"352",1998,"PE","Deputado Federal",25,"2.890.209","PSD","4.804",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"353",1998,"PE","Deputado Federal",25,"2.890.209","PSDB","194.618",1,"0,07","0,04"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"354",1998,"PE","Deputado Federal",25,"2.890.209","PSDC","857",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"355",1998,"PE","Deputado Federal",25,"2.890.209","PSL","89.527",1,"0,03","0,04"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"356",1998,"PE","Deputado Federal",25,"2.890.209","PSN","1.932",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"357",1998,"PE","Deputado Federal",25,"2.890.209","PST","1.482",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"358",1998,"PE","Deputado Federal",25,"2.890.209","PSTU","4.633",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"359",1998,"PE","Deputado Federal",25,"2.890.209","PT","164.929",1,"0,06","0,04"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
"360",1998,"PE","Deputado Federal",25,"2.890.209","PT do B","847",0,"0,00","0,00"," 5,85"," 4,31","0,77","1,01","0,76"," 8,15"
