"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos ","Sigla do partido","Votos válidos do partido","Quociente eleitoral","Quociente partidário"
"2176",2010,"PA","Deputado Federal",17,3517664,"PMN",4888,"206.921,41",0.02
"2177",2010,"PA","Deputado Federal",17,3517664,"PP",92704,"206.921,41",0.45
"2178",2010,"PA","Deputado Federal",17,3517664,"PPS",212591,"206.921,41",1.03
"2179",2010,"PA","Deputado Federal",17,3517664,"PR",151836,"206.921,41",0.73
"2180",2010,"PA","Deputado Federal",17,3517664,"PRB",71433,"206.921,41",0.35
"2181",2010,"PA","Deputado Federal",17,3517664,"PRP",15255,"206.921,41",0.07
"2182",2010,"PA","Deputado Federal",17,3517664,"PRTB",2738,"206.921,41",0.01
"2183",2010,"PA","Deputado Federal",17,3517664,"PSB",69926,"206.921,41",0.34
"2184",2010,"PA","Deputado Federal",17,3517664,"PSC",162265,"206.921,41",0.78
"2185",2010,"PA","Deputado Federal",17,3517664,"PSDB",511042,"206.921,41",2.47
"2186",2010,"PA","Deputado Federal",17,3517664,"PSDC",5824,"206.921,41",0.03
"2187",2010,"PA","Deputado Federal",17,3517664,"PSOL",35134,"206.921,41",0.17
"2188",2010,"PA","Deputado Federal",17,3517664,"PSTU",8348,"206.921,41",0.04
"2189",2010,"PA","Deputado Federal",17,3517664,"PT",768076,"206.921,41",3.71
"2190",2010,"PA","Deputado Federal",17,3517664,"PT do B",5469,"206.921,41",0.03
"2191",2010,"PA","Deputado Federal",17,3517664,"PTB",178316,"206.921,41",0.86
"2192",2010,"PA","Deputado Federal",17,3517664,"PTC",949,"206.921,41",0
"2193",2010,"PA","Deputado Federal",17,3517664,"PTN",2472,"206.921,41",0.01
"2194",2010,"PA","Deputado Federal",17,3517664,"PV",32173,"206.921,41",0.16
"2195",2014,"PA","Deputado Federal",17,3759159,"DEM",235185,"221.127",1.06
"2196",2014,"PA","Deputado Federal",17,3759159,"PC do B",20949,"221.127",0.09
"2197",2014,"PA","Deputado Federal",17,3759159,"PCB",1669,"221.127",0.01
"2198",2014,"PA","Deputado Federal",17,3759159,"PDT",126457,"221.127",0.57
"2199",2014,"PA","Deputado Federal",17,3759159,"PEN",8113,"221.127",0.04
"2200",2014,"PA","Deputado Federal",17,3759159,"PHS",5491,"221.127",0.02
"2201",2014,"PA","Deputado Federal",17,3759159,"PMDB",466727,"221.127",2.11
"2202",2014,"PA","Deputado Federal",17,3759159,"PMN",8233,"221.127",0.04
"2203",2014,"PA","Deputado Federal",17,3759159,"PP",83346,"221.127",0.38
"2204",2014,"PA","Deputado Federal",17,3759159,"PPL",4849,"221.127",0.02
"2205",2014,"PA","Deputado Federal",17,3759159,"PPS",88357,"221.127",0.4
"2206",2014,"PA","Deputado Federal",17,3759159,"PR",153596,"221.127",0.69
"2207",2014,"PA","Deputado Federal",17,3759159,"PRB",108646,"221.127",0.49
"2208",2014,"PA","Deputado Federal",17,3759159,"PROS",113028,"221.127",0.51
"2209",2014,"PA","Deputado Federal",17,3759159,"PRP",7538,"221.127",0.03
"2210",2014,"PA","Deputado Federal",17,3759159,"PRTB",1010,"221.127",0
"2211",2014,"PA","Deputado Federal",17,3759159,"PSB",87585,"221.127",0.4
"2212",2014,"PA","Deputado Federal",17,3759159,"PSC",106752,"221.127",0.48
"2213",2014,"PA","Deputado Federal",17,3759159,"PSD",419372,"221.127",1.9
"2214",2014,"PA","Deputado Federal",17,3759159,"PSDB",480456,"221.127",2.17
"2215",2014,"PA","Deputado Federal",17,3759159,"PSL",9249,"221.127",0.04
"2216",2014,"PA","Deputado Federal",17,3759159,"PSOL",222900,"221.127",1.01
"2217",2014,"PA","Deputado Federal",17,3759159,"PSTU",8867,"221.127",0.04
"2218",2014,"PA","Deputado Federal",17,3759159,"PT",589532,"221.127",2.67
"2219",2014,"PA","Deputado Federal",17,3759159,"PT do B",14940,"221.127",0.07
"2220",2014,"PA","Deputado Federal",17,3759159,"PTB",132205,"221.127",0.6
"2221",2014,"PA","Deputado Federal",17,3759159,"PTC",3387,"221.127",0.02
"2222",2014,"PA","Deputado Federal",17,3759159,"PTN",3293,"221.127",0.01
"2223",2014,"PA","Deputado Federal",17,3759159,"PV",8749,"221.127",0.04
"2224",2014,"PA","Deputado Federal",17,3759159,"SD",238678,"221.127",1.08
"2225",2018,"PA","Deputado Federal",17,3964983,"AVANTE",29335,"233.234,29",0.13
"2226",2018,"PA","Deputado Federal",17,3964983,"DC",3538,"233.234,29",0.02
"2227",2018,"PA","Deputado Federal",17,3964983,"DEM",252536,"233.234,29",1.08
"2228",2018,"PA","Deputado Federal",17,3964983,"MDB",489142,"233.234,29",2.1
"2229",2018,"PA","Deputado Federal",17,3964983,"PATRI",43456,"233.234,29",0.19
"2230",2018,"PA","Deputado Federal",17,3964983,"PC do B",57313,"233.234,29",0.25
"2231",2018,"PA","Deputado Federal",17,3964983,"PCB",1498,"233.234,29",0.01
"2232",2018,"PA","Deputado Federal",17,3964983,"PDT",110903,"233.234,29",0.48
"2233",2018,"PA","Deputado Federal",17,3964983,"PHS",58691,"233.234,29",0.25
"2234",2018,"PA","Deputado Federal",17,3964983,"PMB",4762,"233.234,29",0.02
"2235",2018,"PA","Deputado Federal",17,3964983,"PMN",21161,"233.234,29",0.09
"2236",2018,"PA","Deputado Federal",17,3964983,"PODE",72577,"233.234,29",0.31
"2237",2018,"PA","Deputado Federal",17,3964983,"PP",77478,"233.234,29",0.33
"2238",2018,"PA","Deputado Federal",17,3964983,"PPL",8013,"233.234,29",0.03
"2239",2018,"PA","Deputado Federal",17,3964983,"PPS",89422,"233.234,29",0.38
"2240",2018,"PA","Deputado Federal",17,3964983,"PR",187946,"233.234,29",0.81
"2241",2018,"PA","Deputado Federal",17,3964983,"PRB",169113,"233.234,29",0.73
"2242",2018,"PA","Deputado Federal",17,3964983,"PROS",47451,"233.234,29",0.2
"2243",2018,"PA","Deputado Federal",17,3964983,"PRP",31780,"233.234,29",0.14
"2244",2018,"PA","Deputado Federal",17,3964983,"PRTB",5422,"233.234,29",0.02
"2245",2018,"PA","Deputado Federal",17,3964983,"PSB",139269,"233.234,29",0.6
"2246",2018,"PA","Deputado Federal",17,3964983,"PSC",100290,"233.234,29",0.43
"2247",2018,"PA","Deputado Federal",17,3964983,"PSD",418695,"233.234,29",1.8
"2248",2018,"PA","Deputado Federal",17,3964983,"PSDB",419894,"233.234,29",1.8
"2249",2018,"PA","Deputado Federal",17,3964983,"PSL",129535,"233.234,29",0.56
"2250",2018,"PA","Deputado Federal",17,3964983,"PSOL",289837,"233.234,29",1.24
"2251",2018,"PA","Deputado Federal",17,3964983,"PT",392400,"233.234,29",1.68
"2252",2018,"PA","Deputado Federal",17,3964983,"PTB",179560,"233.234,29",0.77
"2253",2018,"PA","Deputado Federal",17,3964983,"PTC",34147,"233.234,29",0.15
"2254",2018,"PA","Deputado Federal",17,3964983,"PV",14404,"233.234,29",0.06
"2255",2018,"PA","Deputado Federal",17,3964983,"REDE",12884,"233.234,29",0.06
"2256",2018,"PA","Deputado Federal",17,3964983,"SOLIDARIEDADE",72531,"233.234,29",0.31
"2257",1998,"PB","Deputado Federal",12,1188746,"PC do B",12803,"99.062,16",0.13
"2258",1998,"PB","Deputado Federal",12,1188746,"PDT",66688,"99.062,16",0.67
"2259",1998,"PB","Deputado Federal",12,1188746,"PFL",244109,"99.062,16",2.46
"2260",1998,"PB","Deputado Federal",12,1188746,"PL",1847,"99.062,16",0.02
"2261",1998,"PB","Deputado Federal",12,1188746,"PMDB",481917,"99.062,16",4.86
"2262",1998,"PB","Deputado Federal",12,1188746,"PPB",59681,"99.062,16",0.6
"2263",1998,"PB","Deputado Federal",12,1188746,"PRN",405,"99.062,16",0
"2264",1998,"PB","Deputado Federal",12,1188746,"PRONA",1886,"99.062,16",0.02
"2265",1998,"PB","Deputado Federal",12,1188746,"PRP",1179,"99.062,16",0.01
"2266",1998,"PB","Deputado Federal",12,1188746,"PSB",36056,"99.062,16",0.36
"2267",1998,"PB","Deputado Federal",12,1188746,"PSDB",104218,"99.062,16",1.05
"2268",1998,"PB","Deputado Federal",12,1188746,"PSDC",80,"99.062,16",0
"2269",1998,"PB","Deputado Federal",12,1188746,"PSL",2183,"99.062,16",0.02
"2270",1998,"PB","Deputado Federal",12,1188746,"PSTU",2544,"99.062,16",0.03
"2271",1998,"PB","Deputado Federal",12,1188746,"PT",90690,"99.062,16",0.92
"2272",1998,"PB","Deputado Federal",12,1188746,"PTB",80745,"99.062,16",0.82
"2273",1998,"PB","Deputado Federal",12,1188746,"PV",1715,"99.062,16",0.02
"2274",2002,"PB","Deputado Federal",12,1726648,"PAN",1089,"143.887,32",0.01
"2275",2002,"PB","Deputado Federal",12,1726648,"PC do B",10827,"143.887,32",0.08
"2276",2002,"PB","Deputado Federal",12,1726648,"PCO",1001,"143.887,32",0.01
"2277",2002,"PB","Deputado Federal",12,1726648,"PDT",80892,"143.887,32",0.56
"2278",2002,"PB","Deputado Federal",12,1726648,"PFL",198575,"143.887,32",1.38
"2279",2002,"PB","Deputado Federal",12,1726648,"PGT",1408,"143.887,32",0.01
"2280",2002,"PB","Deputado Federal",12,1726648,"PHS",1299,"143.887,32",0.01
"2281",2002,"PB","Deputado Federal",12,1726648,"PL",77458,"143.887,32",0.54
"2282",2002,"PB","Deputado Federal",12,1726648,"PMDB",361430,"143.887,32",2.51
"2283",2002,"PB","Deputado Federal",12,1726648,"PMN",1351,"143.887,32",0.01
"2284",2002,"PB","Deputado Federal",12,1726648,"PPB",87548,"143.887,32",0.61
"2285",2002,"PB","Deputado Federal",12,1726648,"PPS",13660,"143.887,32",0.09
"2286",2002,"PB","Deputado Federal",12,1726648,"PRP",20101,"143.887,32",0.14
"2287",2002,"PB","Deputado Federal",12,1726648,"PRTB",157,"143.887,32",0
"2288",2002,"PB","Deputado Federal",12,1726648,"PSB",21682,"143.887,32",0.15
"2289",2002,"PB","Deputado Federal",12,1726648,"PSC",1678,"143.887,32",0.01
"2290",2002,"PB","Deputado Federal",12,1726648,"PSD",75276,"143.887,32",0.52
"2291",2002,"PB","Deputado Federal",12,1726648,"PSDB",385278,"143.887,32",2.68
"2292",2002,"PB","Deputado Federal",12,1726648,"PSDC",1526,"143.887,32",0.01
"2293",2002,"PB","Deputado Federal",12,1726648,"PSL",2624,"143.887,32",0.02
"2294",2002,"PB","Deputado Federal",12,1726648,"PST",773,"143.887,32",0.01
"2295",2002,"PB","Deputado Federal",12,1726648,"PT",173674,"143.887,32",1.21
"2296",2002,"PB","Deputado Federal",12,1726648,"PT do B",2083,"143.887,32",0.01
"2297",2002,"PB","Deputado Federal",12,1726648,"PTB",194580,"143.887,32",1.35
"2298",2002,"PB","Deputado Federal",12,1726648,"PTC",2676,"143.887,32",0.02
"2299",2002,"PB","Deputado Federal",12,1726648,"PTN",425,"143.887,32",0
"2300",2002,"PB","Deputado Federal",12,1726648,"PV",7577,"143.887,32",0.05
"2301",2006,"PB","Deputado Federal",12,1938614,"PC do B",9680,"161.551,17",0.06
"2302",2006,"PB","Deputado Federal",12,1938614,"PCO",2370,"161.551,17",0.01
"2303",2006,"PB","Deputado Federal",12,1938614,"PDT",83496,"161.551,17",0.52
"2304",2006,"PB","Deputado Federal",12,1938614,"PFL",178199,"161.551,17",1.1
"2305",2006,"PB","Deputado Federal",12,1938614,"PHS",2562,"161.551,17",0.02
"2306",2006,"PB","Deputado Federal",12,1938614,"PL",253154,"161.551,17",1.57
"2307",2006,"PB","Deputado Federal",12,1938614,"PMDB",515277,"161.551,17",3.19
"2308",2006,"PB","Deputado Federal",12,1938614,"PMN",2067,"161.551,17",0.01
"2309",2006,"PB","Deputado Federal",12,1938614,"PP",63126,"161.551,17",0.39
"2310",2006,"PB","Deputado Federal",12,1938614,"PPS",42377,"161.551,17",0.26
"2311",2006,"PB","Deputado Federal",12,1938614,"PRB",4897,"161.551,17",0.03
"2312",2006,"PB","Deputado Federal",12,1938614,"PRONA",892,"161.551,17",0.01
"2313",2006,"PB","Deputado Federal",12,1938614,"PRP",5766,"161.551,17",0.04
"2314",2006,"PB","Deputado Federal",12,1938614,"PRTB",1104,"161.551,17",0.01
"2315",2006,"PB","Deputado Federal",12,1938614,"PSB",207433,"161.551,17",1.28
"2316",2006,"PB","Deputado Federal",12,1938614,"PSC",2518,"161.551,17",0.02
"2317",2006,"PB","Deputado Federal",12,1938614,"PSDB",388192,"161.551,17",2.4
"2318",2006,"PB","Deputado Federal",12,1938614,"PSDC",847,"161.551,17",0.01
"2319",2006,"PB","Deputado Federal",12,1938614,"PSL",1742,"161.551,17",0.01
"2320",2006,"PB","Deputado Federal",12,1938614,"PSOL",6899,"161.551,17",0.04
"2321",2006,"PB","Deputado Federal",12,1938614,"PSTU",2206,"161.551,17",0.01
"2322",2006,"PB","Deputado Federal",12,1938614,"PT",127464,"161.551,17",0.79
"2323",2006,"PB","Deputado Federal",12,1938614,"PT do B",645,"161.551,17",0
"2324",2006,"PB","Deputado Federal",12,1938614,"PTB",29581,"161.551,17",0.18
"2325",2006,"PB","Deputado Federal",12,1938614,"PTC",657,"161.551,17",0
"2326",2006,"PB","Deputado Federal",12,1938614,"PTN",356,"161.551,17",0
"2327",2006,"PB","Deputado Federal",12,1938614,"PV",5107,"161.551,17",0.03
"2328",2010,"PB","Deputado Federal",12,1954271,"DEM",169062,"162.855,92",1.04
"2329",2010,"PB","Deputado Federal",12,1954271,"PC do B",5481,"162.855,92",0.03
"2330",2010,"PB","Deputado Federal",12,1954271,"PCB",2752,"162.855,92",0.02
"2331",2010,"PB","Deputado Federal",12,1954271,"PCO",882,"162.855,92",0.01
"2332",2010,"PB","Deputado Federal",12,1954271,"PDT",133669,"162.855,92",0.82
"2333",2010,"PB","Deputado Federal",12,1954271,"PHS",4211,"162.855,92",0.03
"2334",2010,"PB","Deputado Federal",12,1954271,"PMDB",662524,"162.855,92",4.07
"2335",2010,"PB","Deputado Federal",12,1954271,"PMN",5012,"162.855,92",0.03
"2336",2010,"PB","Deputado Federal",12,1954271,"PP",93495,"162.855,92",0.57
"2337",2010,"PB","Deputado Federal",12,1954271,"PPS",10380,"162.855,92",0.06
"2338",2010,"PB","Deputado Federal",12,1954271,"PR",131369,"162.855,92",0.81
"2339",2010,"PB","Deputado Federal",12,1954271,"PRB",23844,"162.855,92",0.15
"2340",2010,"PB","Deputado Federal",12,1954271,"PRP",5000,"162.855,92",0.03
"2341",2010,"PB","Deputado Federal",12,1954271,"PRTB",360,"162.855,92",0
"2342",2010,"PB","Deputado Federal",12,1954271,"PSB",80682,"162.855,92",0.5
"2343",2010,"PB","Deputado Federal",12,1954271,"PSC",79010,"162.855,92",0.49
"2344",2010,"PB","Deputado Federal",12,1954271,"PSDB",271095,"162.855,92",1.66
"2345",2010,"PB","Deputado Federal",12,1954271,"PSL",3668,"162.855,92",0.02
"2346",2010,"PB","Deputado Federal",12,1954271,"PSOL",5555,"162.855,92",0.03
"2347",2010,"PB","Deputado Federal",12,1954271,"PSTU",2438,"162.855,92",0.01
"2348",2010,"PB","Deputado Federal",12,1954271,"PT",189528,"162.855,92",1.16
"2349",2010,"PB","Deputado Federal",12,1954271,"PT do B",2013,"162.855,92",0.01
"2350",2010,"PB","Deputado Federal",12,1954271,"PTB",64260,"162.855,92",0.39
"2351",2010,"PB","Deputado Federal",12,1954271,"PTC",808,"162.855,92",0
"2352",2010,"PB","Deputado Federal",12,1954271,"PTN",3487,"162.855,92",0.02
"2353",2010,"PB","Deputado Federal",12,1954271,"PV",3686,"162.855,92",0.02
"2354",2014,"PB","Deputado Federal",12,1939299,"DEM",107618,"161.608,25",0.67
"2355",2014,"PB","Deputado Federal",12,1939299,"PC do B",4808,"161.608,25",0.03
"2356",2014,"PB","Deputado Federal",12,1939299,"PCO",851,"161.608,25",0.01
"2357",2014,"PB","Deputado Federal",12,1939299,"PDT",84758,"161.608,25",0.52
"2358",2014,"PB","Deputado Federal",12,1939299,"PEN",4498,"161.608,25",0.03
"2359",2014,"PB","Deputado Federal",12,1939299,"PHS",6680,"161.608,25",0.04
"2360",2014,"PB","Deputado Federal",12,1939299,"PMDB",441731,"161.608,25",2.73
"2361",2014,"PB","Deputado Federal",12,1939299,"PMN",4773,"161.608,25",0.03
"2362",2014,"PB","Deputado Federal",12,1939299,"PP",175699,"161.608,25",1.09
"2363",2014,"PB","Deputado Federal",12,1939299,"PPL",4011,"161.608,25",0.02
"2364",2014,"PB","Deputado Federal",12,1939299,"PPS",4846,"161.608,25",0.03
"2365",2014,"PB","Deputado Federal",12,1939299,"PR",107525,"161.608,25",0.67
"2366",2014,"PB","Deputado Federal",12,1939299,"PRB",36892,"161.608,25",0.23
"2367",2014,"PB","Deputado Federal",12,1939299,"PROS",7391,"161.608,25",0.05
"2368",2014,"PB","Deputado Federal",12,1939299,"PRP",4197,"161.608,25",0.03
"2369",2014,"PB","Deputado Federal",12,1939299,"PRTB",10280,"161.608,25",0.06
"2370",2014,"PB","Deputado Federal",12,1939299,"PSB",106305,"161.608,25",0.66
"2371",2014,"PB","Deputado Federal",12,1939299,"PSC",64018,"161.608,25",0.4
"2372",2014,"PB","Deputado Federal",12,1939299,"PSD",88719,"161.608,25",0.55
"2373",2014,"PB","Deputado Federal",12,1939299,"PSDB",241038,"161.608,25",1.49
"2374",2014,"PB","Deputado Federal",12,1939299,"PSDC",942,"161.608,25",0.01
"2375",2014,"PB","Deputado Federal",12,1939299,"PSL",7641,"161.608,25",0.05
"2376",2014,"PB","Deputado Federal",12,1939299,"PSOL",60910,"161.608,25",0.38
"2377",2014,"PB","Deputado Federal",12,1939299,"PT",133470,"161.608,25",0.83
"2378",2014,"PB","Deputado Federal",12,1939299,"PT do B",15536,"161.608,25",0.1
"2379",2014,"PB","Deputado Federal",12,1939299,"PTB",116547,"161.608,25",0.72
"2380",2014,"PB","Deputado Federal",12,1939299,"PTC",792,"161.608,25",0
"2381",2014,"PB","Deputado Federal",12,1939299,"PTN",27567,"161.608,25",0.17
"2382",2014,"PB","Deputado Federal",12,1939299,"PV",4777,"161.608,25",0.03
"2383",2014,"PB","Deputado Federal",12,1939299,"SD",64479,"161.608,25",0.4
"2384",2018,"PB","Deputado Federal",12,1999914,"AVANTE",62602,"166.659,5",0.38
"2385",2018,"PB","Deputado Federal",12,1999914,"DC",684,"166.659,5",0
"2386",2018,"PB","Deputado Federal",12,1999914,"DEM",79020,"166.659,5",0.47
"2387",2018,"PB","Deputado Federal",12,1999914,"MDB",80741,"166.659,5",0.48
"2388",2018,"PB","Deputado Federal",12,1999914,"NOVO",12691,"166.659,5",0.08
"2389",2018,"PB","Deputado Federal",12,1999914,"PATRI",16395,"166.659,5",0.1
"2390",2018,"PB","Deputado Federal",12,1999914,"PC do B",12977,"166.659,5",0.08
"2391",2018,"PB","Deputado Federal",12,1999914,"PDT",121881,"166.659,5",0.73
"2392",2018,"PB","Deputado Federal",12,1999914,"PHS",5445,"166.659,5",0.03
"2393",2018,"PB","Deputado Federal",12,1999914,"PMN",6714,"166.659,5",0.04
"2394",2018,"PB","Deputado Federal",12,1999914,"PODE",61725,"166.659,5",0.37
"2395",2018,"PB","Deputado Federal",12,1999914,"PP",215502,"166.659,5",1.29
"2396",2018,"PB","Deputado Federal",12,1999914,"PPL",9234,"166.659,5",0.06
"2397",2018,"PB","Deputado Federal",12,1999914,"PPS",19750,"166.659,5",0.12
"2398",2018,"PB","Deputado Federal",12,1999914,"PR",112440,"166.659,5",0.67
"2399",2018,"PB","Deputado Federal",12,1999914,"PRB",126920,"166.659,5",0.76
"2400",2018,"PB","Deputado Federal",12,1999914,"PROS",15694,"166.659,5",0.09
"2401",2018,"PB","Deputado Federal",12,1999914,"PRP",5773,"166.659,5",0.03
"2402",2018,"PB","Deputado Federal",12,1999914,"PRTB",9618,"166.659,5",0.06
"2403",2018,"PB","Deputado Federal",12,1999914,"PSB",188205,"166.659,5",1.13
"2404",2018,"PB","Deputado Federal",12,1999914,"PSC",93875,"166.659,5",0.56
"2405",2018,"PB","Deputado Federal",12,1999914,"PSD",11147,"166.659,5",0.07
"2406",2018,"PB","Deputado Federal",12,1999914,"PSDB",250377,"166.659,5",1.5
"2407",2018,"PB","Deputado Federal",12,1999914,"PSL",156757,"166.659,5",0.94
"2408",2018,"PB","Deputado Federal",12,1999914,"PSOL",8259,"166.659,5",0.05
"2409",2018,"PB","Deputado Federal",12,1999914,"PT",128619,"166.659,5",0.77
"2410",2018,"PB","Deputado Federal",12,1999914,"PTB",91368,"166.659,5",0.55
"2411",2018,"PB","Deputado Federal",12,1999914,"PTC",2426,"166.659,5",0.01
"2412",2018,"PB","Deputado Federal",12,1999914,"PV",20524,"166.659,5",0.12
"2413",2018,"PB","Deputado Federal",12,1999914,"REDE",27413,"166.659,5",0.16
"2414",2018,"PB","Deputado Federal",12,1999914,"SOLIDARIEDADE",45138,"166.659,5",0.27
"2415",1998,"PE","Deputado Federal",25,2890209,"PAN",850,"115.608,36",0.01
"2416",1998,"PE","Deputado Federal",25,2890209,"PC do B",31031,"115.608,36",0.27
"2417",1998,"PE","Deputado Federal",25,2890209,"PCB",2146,"115.608,36",0.02
"2418",1998,"PE","Deputado Federal",25,2890209,"PDT",95930,"115.608,36",0.83
"2419",1998,"PE","Deputado Federal",25,2890209,"PFL",748547,"115.608,36",6.47
"2420",1998,"PE","Deputado Federal",25,2890209,"PGT",1420,"115.608,36",0.01
"2421",1998,"PE","Deputado Federal",25,2890209,"PL",4556,"115.608,36",0.04
"2422",1998,"PE","Deputado Federal",25,2890209,"PMDB",457434,"115.608,36",3.96
"2423",1998,"PE","Deputado Federal",25,2890209,"PMN",9028,"115.608,36",0.08
"2424",1998,"PE","Deputado Federal",25,2890209,"PPB",215464,"115.608,36",1.86
"2425",1998,"PE","Deputado Federal",25,2890209,"PPS",21734,"115.608,36",0.19
"2426",1998,"PE","Deputado Federal",25,2890209,"PRN",693,"115.608,36",0.01
"2427",1998,"PE","Deputado Federal",25,2890209,"PRONA",8228,"115.608,36",0.07
"2428",1998,"PE","Deputado Federal",25,2890209,"PRP",5902,"115.608,36",0.05
"2429",1998,"PE","Deputado Federal",25,2890209,"PRTB",2078,"115.608,36",0.02
"2430",1998,"PE","Deputado Federal",25,2890209,"PSB",723254,"115.608,36",6.26
"2431",1998,"PE","Deputado Federal",25,2890209,"PSC",46712,"115.608,36",0.4
"2432",1998,"PE","Deputado Federal",25,2890209,"PSD",4804,"115.608,36",0.04
"2433",1998,"PE","Deputado Federal",25,2890209,"PSDB",194618,"115.608,36",1.68
"2434",1998,"PE","Deputado Federal",25,2890209,"PSDC",857,"115.608,36",0.01
"2435",1998,"PE","Deputado Federal",25,2890209,"PSL",89527,"115.608,36",0.77
"2436",1998,"PE","Deputado Federal",25,2890209,"PSN",1932,"115.608,36",0.02
"2437",1998,"PE","Deputado Federal",25,2890209,"PST",1482,"115.608,36",0.01
"2438",1998,"PE","Deputado Federal",25,2890209,"PSTU",4633,"115.608,36",0.04
"2439",1998,"PE","Deputado Federal",25,2890209,"PT",164929,"115.608,36",1.43
"2440",1998,"PE","Deputado Federal",25,2890209,"PT do B",847,"115.608,36",0.01
"2441",1998,"PE","Deputado Federal",25,2890209,"PTB",49647,"115.608,36",0.43
"2442",1998,"PE","Deputado Federal",25,2890209,"PTN",678,"115.608,36",0.01
"2443",1998,"PE","Deputado Federal",25,2890209,"PV",1248,"115.608,36",0.01
"2444",2002,"PE","Deputado Federal",25,3819059,"PAN",5812,"152.762,35",0.04
"2445",2002,"PE","Deputado Federal",25,3819059,"PC do B",75671,"152.762,35",0.5
"2446",2002,"PE","Deputado Federal",25,3819059,"PCB",4689,"152.762,35",0.03
"2447",2002,"PE","Deputado Federal",25,3819059,"PCO",1907,"152.762,35",0.01
"2448",2002,"PE","Deputado Federal",25,3819059,"PDT",75050,"152.762,35",0.49
"2449",2002,"PE","Deputado Federal",25,3819059,"PFL",624256,"152.762,35",4.09
"2450",2002,"PE","Deputado Federal",25,3819059,"PGT",1533,"152.762,35",0.01
"2451",2002,"PE","Deputado Federal",25,3819059,"PHS",8100,"152.762,35",0.05
"2452",2002,"PE","Deputado Federal",25,3819059,"PL",171850,"152.762,35",1.12
"2453",2002,"PE","Deputado Federal",25,3819059,"PMDB",576975,"152.762,35",3.78
"2454",2002,"PE","Deputado Federal",25,3819059,"PMN",6188,"152.762,35",0.04
"2455",2002,"PE","Deputado Federal",25,3819059,"PPB",251782,"152.762,35",1.65
"2456",2002,"PE","Deputado Federal",25,3819059,"PPS",147227,"152.762,35",0.96
"2457",2002,"PE","Deputado Federal",25,3819059,"PRP",9763,"152.762,35",0.06
"2458",2002,"PE","Deputado Federal",25,3819059,"PRTB",4763,"152.762,35",0.03
"2459",2002,"PE","Deputado Federal",25,3819059,"PSB",651703,"152.762,35",4.27
"2460",2002,"PE","Deputado Federal",25,3819059,"PSC",11147,"152.762,35",0.07
"2461",2002,"PE","Deputado Federal",25,3819059,"PSD",12951,"152.762,35",0.08
"2462",2002,"PE","Deputado Federal",25,3819059,"PSDB",562609,"152.762,35",3.68
"2463",2002,"PE","Deputado Federal",25,3819059,"PSDC",17750,"152.762,35",0.12
"2464",2002,"PE","Deputado Federal",25,3819059,"PSL",25731,"152.762,35",0.17
"2465",2002,"PE","Deputado Federal",25,3819059,"PST",12667,"152.762,35",0.08
"2466",2002,"PE","Deputado Federal",25,3819059,"PSTU",4058,"152.762,35",0.03
"2467",2002,"PE","Deputado Federal",25,3819059,"PT",499231,"152.762,35",3.27
"2468",2002,"PE","Deputado Federal",25,3819059,"PT do B",694,"152.762,35",0
"2469",2002,"PE","Deputado Federal",25,3819059,"PTB",21234,"152.762,35",0.14
"2470",2002,"PE","Deputado Federal",25,3819059,"PTC",3148,"152.762,35",0.02
"2471",2002,"PE","Deputado Federal",25,3819059,"PTN",2989,"152.762,35",0.02
"2472",2002,"PE","Deputado Federal",25,3819059,"PV",27581,"152.762,35",0.18
"2473",2006,"PE","Deputado Federal",25,4200614,"PAN",12427,"168.024,55",0.07
"2474",2006,"PE","Deputado Federal",25,4200614,"PC do B",115852,"168.024,55",0.69
"2475",2006,"PE","Deputado Federal",25,4200614,"PCB",3315,"168.024,55",0.02
"2476",2006,"PE","Deputado Federal",25,4200614,"PCO",1589,"168.024,55",0.01
"2477",2006,"PE","Deputado Federal",25,4200614,"PDT",130178,"168.024,55",0.77
"2478",2006,"PE","Deputado Federal",25,4200614,"PFL",663806,"168.024,55",3.95
"2479",2006,"PE","Deputado Federal",25,4200614,"PHS",38638,"168.024,55",0.23
"2480",2006,"PE","Deputado Federal",25,4200614,"PL",215316,"168.024,55",1.28
"2481",2006,"PE","Deputado Federal",25,4200614,"PMDB",419288,"168.024,55",2.5
"2482",2006,"PE","Deputado Federal",25,4200614,"PMN",80104,"168.024,55",0.48
"2483",2006,"PE","Deputado Federal",25,4200614,"PP",198699,"168.024,55",1.18
"2484",2006,"PE","Deputado Federal",25,4200614,"PPS",158374,"168.024,55",0.94
"2485",2006,"PE","Deputado Federal",25,4200614,"PRB",8296,"168.024,55",0.05
"2486",2006,"PE","Deputado Federal",25,4200614,"PRONA",34453,"168.024,55",0.21
"2487",2006,"PE","Deputado Federal",25,4200614,"PRP",10832,"168.024,55",0.06
"2488",2006,"PE","Deputado Federal",25,4200614,"PRTB",3686,"168.024,55",0.02
"2489",2006,"PE","Deputado Federal",25,4200614,"PSB",521886,"168.024,55",3.11
"2490",2006,"PE","Deputado Federal",25,4200614,"PSC",75448,"168.024,55",0.45
"2491",2006,"PE","Deputado Federal",25,4200614,"PSDB",255416,"168.024,55",1.52
"2492",2006,"PE","Deputado Federal",25,4200614,"PSDC",7412,"168.024,55",0.04
