"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade de gallagher","Número efetivo de partidos por votos","Número efetivo de partidos por cadeiras"
"180",1998,"PR","Deputado Estadual",54,"4.113.321","PT","341.006",4,"0.08","0.07","0.85","0.91","0.94"," 4.03"," 7.10"," 6.57"
"181",1998,"PR","Deputado Estadual",54,"4.113.321","PTB","629.187",11,"0.15","0.20","0.85","0.91","0.94"," 4.03"," 7.10"," 6.57"
"182",1998,"RJ","Deputado Estadual",70,"3.124.155","PC do B","37.553",1,"0.01","0.01","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"183",1998,"RJ","Deputado Estadual",70,"3.124.155","PDT","934.017",9,"0.30","0.13","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"184",1998,"RJ","Deputado Estadual",70,"3.124.155","PFL","948.917",11,"0.30","0.16","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"185",1998,"RJ","Deputado Estadual",70,"3.124.155","PL","96.688",1,"0.03","0.01","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"186",1998,"RJ","Deputado Estadual",70,"3.124.155","PMDB","523.911",9,"0.17","0.13","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"187",1998,"RJ","Deputado Estadual",70,"3.124.155","PPB","502.346",5,"0.16","0.07","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"188",1998,"RJ","Deputado Estadual",70,"3.124.155","PPS","103.679",1,"0.03","0.01","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"189",1998,"RJ","Deputado Estadual",70,"3.124.155","PRONA","141.083",1,"0.05","0.01","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"190",1998,"RJ","Deputado Estadual",70,"3.124.155","PSB","281.001",3,"0.09","0.04","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"191",1998,"RJ","Deputado Estadual",70,"3.124.155","PSC","261.484",2,"0.08","0.03","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"192",1998,"RJ","Deputado Estadual",70,"3.124.155","PSDB","1.630.737",15,"0.52","0.21","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"193",1998,"RJ","Deputado Estadual",70,"3.124.155","PT","670.917",7,"0.21","0.10","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"194",1998,"RJ","Deputado Estadual",70,"3.124.155","PT do B","229.672",2,"0.07","0.03","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"195",1998,"RJ","Deputado Estadual",70,"3.124.155","PTB","277.577",2,"0.09","0.03","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"196",1998,"RJ","Deputado Estadual",70,"3.124.155","PV","28.638",1,"0.01","0.01","0.88","0.95","0.93","30.03"," 1.70"," 8.06"
"197",1998,"RN","Deputado Estadual",24,"1.122.947","PDT","37.762",1,"0.03","0.04","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"198",1998,"RN","Deputado Estadual",24,"1.122.947","PFL","195.332",5,"0.17","0.21","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"199",1998,"RN","Deputado Estadual",24,"1.122.947","PL","78.003",2,"0.07","0.08","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"200",1998,"RN","Deputado Estadual",24,"1.122.947","PMDB","342.752",8,"0.31","0.33","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"201",1998,"RN","Deputado Estadual",24,"1.122.947","PPB","145.928",3,"0.13","0.12","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"202",1998,"RN","Deputado Estadual",24,"1.122.947","PSB","99.260",2,"0.09","0.08","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"203",1998,"RN","Deputado Estadual",24,"1.122.947","PSDB","90.481",1,"0.08","0.04","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"204",1998,"RN","Deputado Estadual",24,"1.122.947","PT","71.359",1,"0.06","0.04","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"205",1998,"RN","Deputado Estadual",24,"1.122.947","PTB","24.125",1,"0.02","0.04","0.81","0.93","0.87"," 4.84"," 6.06"," 5.24"
"206",1998,"RO","Deputado Estadual",24,"507.676","PDT","50.754",4,"0.10","0.17","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"207",1998,"RO","Deputado Estadual",24,"507.676","PFL","61.665",3,"0.12","0.12","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"208",1998,"RO","Deputado Estadual",24,"507.676","PL","23.077",2,"0.05","0.08","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"209",1998,"RO","Deputado Estadual",24,"507.676","PMDB","98.604",4,"0.19","0.17","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"210",1998,"RO","Deputado Estadual",24,"507.676","PPB","36.049",2,"0.07","0.08","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"211",1998,"RO","Deputado Estadual",24,"507.676","PSC","42.043",2,"0.08","0.08","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"212",1998,"RO","Deputado Estadual",24,"507.676","PSDB","68.438",3,"0.13","0.12","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"213",1998,"RO","Deputado Estadual",24,"507.676","PT","38.518",2,"0.08","0.08","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"214",1998,"RO","Deputado Estadual",24,"507.676","PTB","51.058",2,"0.10","0.08","0.88","0.93","0.95"," 6.02"," 9.05"," 8.23"
"215",1998,"RR","Deputado Estadual",24,"128.779","PDT","23.542",5,"0.18","0.21","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"216",1998,"RR","Deputado Estadual",24,"128.779","PFL","10.633",4,"0.08","0.17","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"217",1998,"RR","Deputado Estadual",24,"128.779","PMDB","13.314",3,"0.10","0.12","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"218",1998,"RR","Deputado Estadual",24,"128.779","PPB","23.627",5,"0.18","0.21","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"219",1998,"RR","Deputado Estadual",24,"128.779","PSDB","13.468",1,"0.10","0.04","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"220",1998,"RR","Deputado Estadual",24,"128.779","PSL","19.781",4,"0.15","0.17","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"221",1998,"RR","Deputado Estadual",24,"128.779","PTB","11.849",2,"0.09","0.08","0.83","0.89","0.93"," 8.07"," 7.84"," 6.00"
"222",1998,"RS","Deputado Estadual",55,"5.22.268","PDT","601.015",7,"0.12","0.13","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"223",1998,"RS","Deputado Estadual",55,"5.22.268","PFL","145.902",2,"0.03","0.04","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"224",1998,"RS","Deputado Estadual",55,"5.22.268","PMDB","916.759",10,"0.18","0.18","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"225",1998,"RS","Deputado Estadual",55,"5.22.268","PPB","996.281",11,"0.20","0.20","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"226",1998,"RS","Deputado Estadual",55,"5.22.268","PSB","123.223",1,"0.02","0.02","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"227",1998,"RS","Deputado Estadual",55,"5.22.268","PSDB","243.696",2,"0.05","0.04","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"228",1998,"RS","Deputado Estadual",55,"5.22.268","PT","998.388",12,"0.20","0.22","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"229",1998,"RS","Deputado Estadual",55,"5.22.268","PTB","845.310",10,"0.17","0.18","0.83","0.89","0.93"," 2.07"," 6.30"," 5.78"
"230",1998,"SC","Deputado Estadual",40,"2.495.191","PDT","114.424",2,"0.05","0.05","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"231",1998,"SC","Deputado Estadual",40,"2.495.191","PFL","539.482",9,"0.22","0.22","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"232",1998,"SC","Deputado Estadual",40,"2.495.191","PMDB","581.378",10,"0.23","0.25","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"233",1998,"SC","Deputado Estadual",40,"2.495.191","PPB","610.860",10,"0.24","0.25","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"234",1998,"SC","Deputado Estadual",40,"2.495.191","PSDB","217.000",3,"0.09","0.08","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"235",1998,"SC","Deputado Estadual",40,"2.495.191","PT","284.358",5,"0.11","0.12","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"236",1998,"SC","Deputado Estadual",40,"2.495.191","PTB","79.169",1,"0.03","0.02","0.80","0.88","0.91"," 1.90"," 5.42"," 5.00"
"237",1998,"SE","Deputado Estadual",24,"691.987","PDT","30.737",1,"0.04","0.04","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"238",1998,"SE","Deputado Estadual",24,"691.987","PFL","86.809",3,"0.13","0.12","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"239",1998,"SE","Deputado Estadual",24,"691.987","PMDB","164.986",5,"0.24","0.21","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"240",1998,"SE","Deputado Estadual",24,"691.987","PMN","25.491",2,"0.04","0.08","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"241",1998,"SE","Deputado Estadual",24,"691.987","PPB","54.774",2,"0.08","0.08","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"242",1998,"SE","Deputado Estadual",24,"691.987","PPS","23.225",1,"0.03","0.04","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"243",1998,"SE","Deputado Estadual",24,"691.987","PSB","40.994",2,"0.06","0.08","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"244",1998,"SE","Deputado Estadual",24,"691.987","PSC","22.176",1,"0.03","0.04","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"245",1998,"SE","Deputado Estadual",24,"691.987","PSDB","114.483",4,"0.17","0.17","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"246",1998,"SE","Deputado Estadual",24,"691.987","PT","39.280",1,"0.06","0.04","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"247",1998,"SE","Deputado Estadual",24,"691.987","PTB","49.488",2,"0.07","0.08","0.88","0.95","0.93"," 4.58"," 8.09"," 8.23"
"248",1998,"SP","Deputado Estadual",94,"15.753.106","PC do B","135.033",2,"0.01","0.02","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"249",1998,"SP","Deputado Estadual",94,"15.753.106","PDT","1.12.271",7,"0.06","0.07","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"250",1998,"SP","Deputado Estadual",94,"15.753.106","PFL","1.216.729",11,"0.08","0.12","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"251",1998,"SP","Deputado Estadual",94,"15.753.106","PL","881.136",5,"0.06","0.05","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"252",1998,"SP","Deputado Estadual",94,"15.753.106","PMDB","1.366.106",8,"0.09","0.09","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"253",1998,"SP","Deputado Estadual",94,"15.753.106","PPB","2.267.789",11,"0.14","0.12","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"254",1998,"SP","Deputado Estadual",94,"15.753.106","PPS","306.406",3,"0.02","0.03","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"255",1998,"SP","Deputado Estadual",94,"15.753.106","PRONA","474.505",3,"0.03","0.03","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"256",1998,"SP","Deputado Estadual",94,"15.753.106","PRP","134.782",1,"0.01","0.01","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"257",1998,"SP","Deputado Estadual",94,"15.753.106","PSB","416.165",2,"0.03","0.02","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"258",1998,"SP","Deputado Estadual",94,"15.753.106","PSDB","3.47.411",21,"0.19","0.22","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"259",1998,"SP","Deputado Estadual",94,"15.753.106","PT","2.634.755",14,"0.17","0.15","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"260",1998,"SP","Deputado Estadual",94,"15.753.106","PTB","937.175",5,"0.06","0.05","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"261",1998,"SP","Deputado Estadual",94,"15.753.106","PV","255.722",1,"0.02","0.01","0.88","0.94","0.94"," 4.52"," 8.87"," 8.26"
"262",1998,"TO","Deputado Estadual",24,"430.497","PFL","145.488",10,"0.34","0.42","0.70","0.83","0.84"," 6.40"," 4.52"," 3.31"
"263",1998,"TO","Deputado Estadual",24,"430.497","PL","6.352",1,"0.01","0.04","0.70","0.83","0.84"," 6.40"," 4.52"," 3.31"
"264",1998,"TO","Deputado Estadual",24,"430.497","PMDB","102.707",6,"0.24","0.25","0.70","0.83","0.84"," 6.40"," 4.52"," 3.31"
"265",1998,"TO","Deputado Estadual",24,"430.497","PPB","95.832",6,"0.22","0.25","0.70","0.83","0.84"," 6.40"," 4.52"," 3.31"
"266",1998,"TO","Deputado Estadual",24,"430.497","PTB","9.467",1,"0.02","0.04","0.70","0.83","0.84"," 6.40"," 4.52"," 3.31"
"267",2002,"AC","Deputado Estadual",24,"279.077","PC do B","8.639",2,"0.03","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"268",2002,"AC","Deputado Estadual",24,"279.077","PFL","12.506",1,"0.04","0.04","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"269",2002,"AC","Deputado Estadual",24,"279.077","PL","19.305",2,"0.07","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"270",2002,"AC","Deputado Estadual",24,"279.077","PMDB","26.714",2,"0.10","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"271",2002,"AC","Deputado Estadual",24,"279.077","PMN","11.507",2,"0.04","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"272",2002,"AC","Deputado Estadual",24,"279.077","PPB","21.123",2,"0.08","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"273",2002,"AC","Deputado Estadual",24,"279.077","PPS","21.760",2,"0.08","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"274",2002,"AC","Deputado Estadual",24,"279.077","PSB","19.957",1,"0.07","0.04","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"275",2002,"AC","Deputado Estadual",24,"279.077","PSC","2.857",1,"0.01","0.04","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"276",2002,"AC","Deputado Estadual",24,"279.077","PSDB","18.644",2,"0.07","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"277",2002,"AC","Deputado Estadual",24,"279.077","PSDC","20.673",2,"0.07","0.08","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"278",2002,"AC","Deputado Estadual",24,"279.077","PT","68.123",5,"0.24","0.21","0.90","0.96","0.94"," 6.51"," 9.51"," 9.60"
"279",2002,"AL","Deputado Estadual",27,"1.172.429","PDT","56.296",1,"0.05","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"280",2002,"AL","Deputado Estadual",27,"1.172.429","PFL","40.598",1,"0.03","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"281",2002,"AL","Deputado Estadual",27,"1.172.429","PL","108.206",3,"0.09","0.11","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"282",2002,"AL","Deputado Estadual",27,"1.172.429","PMN","46.967",1,"0.04","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"283",2002,"AL","Deputado Estadual",27,"1.172.429","PPS","60.134",2,"0.05","0.07","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"284",2002,"AL","Deputado Estadual",27,"1.172.429","PRONA","41.528",1,"0.04","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"285",2002,"AL","Deputado Estadual",27,"1.172.429","PRP","20.485",1,"0.02","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"286",2002,"AL","Deputado Estadual",27,"1.172.429","PSB","186.416",4,"0.16","0.15","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"287",2002,"AL","Deputado Estadual",27,"1.172.429","PSDB","104.931",2,"0.09","0.07","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"288",2002,"AL","Deputado Estadual",27,"1.172.429","PSL","36.333",1,"0.03","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"289",2002,"AL","Deputado Estadual",27,"1.172.429","PT","57.160",1,"0.05","0.04","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"290",2002,"AL","Deputado Estadual",27,"1.172.429","PT do B","89.825",2,"0.08","0.07","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"291",2002,"AL","Deputado Estadual",27,"1.172.429","PTB","250.252",7,"0.21","0.26","0.87","0.96","0.91"," 4.49"," 9.45"," 7.84"
"292",2002,"AM","Deputado Estadual",24,"1.151.970","PC do B","39.827",1,"0.03","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"293",2002,"AM","Deputado Estadual",24,"1.151.970","PDT","29.668",1,"0.03","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"294",2002,"AM","Deputado Estadual",24,"1.151.970","PFL","197.393",5,"0.17","0.21","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"295",2002,"AM","Deputado Estadual",24,"1.151.970","PL","162.082",5,"0.14","0.21","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"296",2002,"AM","Deputado Estadual",24,"1.151.970","PMDB","125.173",3,"0.11","0.12","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"297",2002,"AM","Deputado Estadual",24,"1.151.970","PPS","41.738",1,"0.04","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"298",2002,"AM","Deputado Estadual",24,"1.151.970","PRTB","58.815",1,"0.05","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"299",2002,"AM","Deputado Estadual",24,"1.151.970","PSC","75.332",1,"0.07","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"300",2002,"AM","Deputado Estadual",24,"1.151.970","PSDB","53.412",1,"0.05","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"301",2002,"AM","Deputado Estadual",24,"1.151.970","PSDC","55.182",2,"0.05","0.08","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"302",2002,"AM","Deputado Estadual",24,"1.151.970","PT","41.512",1,"0.04","0.04","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"303",2002,"AM","Deputado Estadual",24,"1.151.970","PTB","59.642",2,"0.05","0.08","0.87","0.96","0.91"," 6.89","12.59"," 7.78"
"304",2002,"AP","Deputado Estadual",24,"242.218","PC do B","3.627",1,"0.01","0.04","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"305",2002,"AP","Deputado Estadual",24,"242.218","PDT","33.791",3,"0.14","0.12","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"306",2002,"AP","Deputado Estadual",24,"242.218","PL","19.051",2,"0.08","0.08","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"307",2002,"AP","Deputado Estadual",24,"242.218","PMDB","25.399",4,"0.10","0.17","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"308",2002,"AP","Deputado Estadual",24,"242.218","PSB","35.916",4,"0.15","0.17","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"309",2002,"AP","Deputado Estadual",24,"242.218","PSD","15.151",2,"0.06","0.08","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"310",2002,"AP","Deputado Estadual",24,"242.218","PSDB","17.895",1,"0.07","0.04","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"311",2002,"AP","Deputado Estadual",24,"242.218","PST","5.961",1,"0.02","0.04","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"312",2002,"AP","Deputado Estadual",24,"242.218","PT","24.000",2,"0.10","0.08","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"313",2002,"AP","Deputado Estadual",24,"242.218","PT do B","10.926",2,"0.05","0.08","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"314",2002,"AP","Deputado Estadual",24,"242.218","PTB","9.188",1,"0.04","0.04","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"315",2002,"AP","Deputado Estadual",24,"242.218","PV","8.220",1,"0.03","0.04","0.89","0.96","0.93"," 6.58","12.01"," 9.29"
"316",2002,"BA","Deputado Estadual",63,"5.899.004","PC do B","221.829",3,"0.04","0.05","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"317",2002,"BA","Deputado Estadual",63,"5.899.004","PDT","296.966",2,"0.05","0.03","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"318",2002,"BA","Deputado Estadual",63,"5.899.004","PFL","1.404.083",16,"0.24","0.25","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"319",2002,"BA","Deputado Estadual",63,"5.899.004","PL","370.576",4,"0.06","0.06","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"320",2002,"BA","Deputado Estadual",63,"5.899.004","PMDB","299.309",3,"0.05","0.05","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"321",2002,"BA","Deputado Estadual",63,"5.899.004","PPB","646.221",7,"0.11","0.11","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"322",2002,"BA","Deputado Estadual",63,"5.899.004","PPS","86.030",1,"0.01","0.02","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"323",2002,"BA","Deputado Estadual",63,"5.899.004","PRP","56.443",1,"0.01","0.02","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"324",2002,"BA","Deputado Estadual",63,"5.899.004","PSB","226.803",2,"0.04","0.03","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"325",2002,"BA","Deputado Estadual",63,"5.899.004","PSC","62.618",1,"0.01","0.02","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"326",2002,"BA","Deputado Estadual",63,"5.899.004","PSD","55.525",2,"0.01","0.03","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"327",2002,"BA","Deputado Estadual",63,"5.899.004","PSDB","274.998",3,"0.05","0.05","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"328",2002,"BA","Deputado Estadual",63,"5.899.004","PST","342.888",4,"0.06","0.06","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"329",2002,"BA","Deputado Estadual",63,"5.899.004","PT","940.784",10,"0.16","0.16","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"330",2002,"BA","Deputado Estadual",63,"5.899.004","PTB","391.766",4,"0.07","0.06","0.88","0.95","0.92"," 2.61"," 8.58"," 8.02"
"331",2002,"CE","Deputado Estadual",46,"3.606.697","PC do B","116.726",1,"0.03","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"332",2002,"CE","Deputado Estadual",46,"3.606.697","PDT","84.401",1,"0.02","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"333",2002,"CE","Deputado Estadual",46,"3.606.697","PFL","81.419",1,"0.02","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"334",2002,"CE","Deputado Estadual",46,"3.606.697","PHS","172.722",2,"0.05","0.04","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"335",2002,"CE","Deputado Estadual",46,"3.606.697","PL","213.412",3,"0.06","0.07","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"336",2002,"CE","Deputado Estadual",46,"3.606.697","PMDB","351.451",5,"0.10","0.11","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"337",2002,"CE","Deputado Estadual",46,"3.606.697","PPB","185.750",2,"0.05","0.04","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"338",2002,"CE","Deputado Estadual",46,"3.606.697","PPS","288.880",4,"0.08","0.09","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"339",2002,"CE","Deputado Estadual",46,"3.606.697","PSB","156.376",2,"0.04","0.04","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"340",2002,"CE","Deputado Estadual",46,"3.606.697","PSD","162.144",1,"0.04","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"341",2002,"CE","Deputado Estadual",46,"3.606.697","PSDB","1.69.591",17,"0.30","0.37","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"342",2002,"CE","Deputado Estadual",46,"3.606.697","PSL","54.447",1,"0.02","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"343",2002,"CE","Deputado Estadual",46,"3.606.697","PST","98.557",1,"0.03","0.02","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"344",2002,"CE","Deputado Estadual",46,"3.606.697","PT","376.791",5,"0.10","0.11","0.82","0.95","0.86"," 5.64"," 7.68"," 5.54"
"345",2002,"ES","Deputado Estadual",30,"1.666.094","PDT","110.504",2,"0.07","0.07","0.91","0.95","0.95"," 4.74","13.52","10.71"
"346",2002,"ES","Deputado Estadual",30,"1.666.094","PFL","186.033",4,"0.11","0.13","0.91","0.95","0.95"," 4.74","13.52","10.71"
"347",2002,"ES","Deputado Estadual",30,"1.666.094","PL","131.408",2,"0.08","0.07","0.91","0.95","0.95"," 4.74","13.52","10.71"
"348",2002,"ES","Deputado Estadual",30,"1.666.094","PMDB","139.608",2,"0.08","0.07","0.91","0.95","0.95"," 4.74","13.52","10.71"
"349",2002,"ES","Deputado Estadual",30,"1.666.094","PMN","67.282",1,"0.04","0.03","0.91","0.95","0.95"," 4.74","13.52","10.71"
"350",2002,"ES","Deputado Estadual",30,"1.666.094","PPB","165.864",4,"0.10","0.13","0.91","0.95","0.95"," 4.74","13.52","10.71"
"351",2002,"ES","Deputado Estadual",30,"1.666.094","PPS","114.206",2,"0.07","0.07","0.91","0.95","0.95"," 4.74","13.52","10.71"
"352",2002,"ES","Deputado Estadual",30,"1.666.094","PSB","134.731",2,"0.08","0.07","0.91","0.95","0.95"," 4.74","13.52","10.71"
