"","Ano da eleição","UF","Turno","Cargo","Quantidade de abstenções","Quantidade de votos brancos","Quantidade de votos nulos","Quantidade de eleitores aptos","Alienação absoluta","Alienação percentual"
"296",2002,"TO",1,"Senador","161.818","69.430","186.646","785.397","417.894","53,21"
"297",2002,"TO",2,"Presidente","225.570","5.999","20.074","785.397","251.643","32,04"
"298",2006,"AC",1,"Deputado Estadual","78.422","4.993","6.719","412.840","90.134","21,83"
"299",2006,"AC",1,"Deputado Federal","78.422","7.209","7.686","412.840","93.317","22,6"
"300",2006,"AC",1,"Governador","78.422","3.805","17.792","412.840","100.019","24,23"
"301",2006,"AC",1,"Presidente","78.422","4.018","17.759","412.840","100.199","24,27"
"302",2006,"AC",1,"Senador","78.422","9.358","31.886","412.840","119.666","28,99"
"303",2006,"AC",2,"Presidente","114.177","1.899","7.269","412.840","123.345","29,88"
"304",2006,"AL",1,"Deputado Estadual","345.737","72.436","50.098","1.859.487","468.271","25,18"
"305",2006,"AL",1,"Deputado Federal","345.737","78.754","45.393","1.859.487","469.884","25,27"
"306",2006,"AL",1,"Governador","345.737","68.459","132.132","1.859.487","546.328","29,38"
"307",2006,"AL",1,"Presidente","345.737","48.020","124.838","1.859.487","518.595","27,89"
"308",2006,"AL",1,"Senador","345.737","75.424","187.809","1.859.487","608.970","32,75"
"309",2006,"AL",2,"Presidente","455.444","15.587","49.892","1.859.487","520.923","28,01"
"310",2006,"AM",1,"Deputado Estadual","316.270","42.641","21.430","1.781.246","380.341","21,35"
"311",2006,"AM",1,"Deputado Federal","316.270","50.004","20.586","1.781.246","386.860","21,72"
"312",2006,"AM",1,"Governador","316.270","20.571","85.792","1.781.246","422.633","23,73"
"313",2006,"AM",1,"Presidente","316.270","18.792","74.515","1.781.246","409.577","22,99"
"314",2006,"AM",1,"Senador","316.270","45.234","93.880","1.781.246","455.384","25,57"
"315",2006,"AM",2,"Presidente","411.199","8.456","25.392","1.781.094","445.047","24,99"
"316",2006,"AP",1,"Deputado Estadual","51.487","3.473","3.848","360.614","58.808","16,31"
"317",2006,"AP",1,"Deputado Federal","51.487","4.967","4.850","360.614","61.304","17"
"318",2006,"AP",1,"Governador","51.487","1.986","8.832","360.614","62.305","17,28"
"319",2006,"AP",1,"Presidente","51.487","2.474","11.241","360.614","65.202","18,08"
"320",2006,"AP",1,"Senador","51.487","5.645","18.951","360.614","76.083","21,1"
"321",2006,"AP",2,"Presidente","81.020","1.779","5.516","360.614","88.315","24,49"
"322",2006,"BA",1,"Deputado Estadual","1.884.249","416.426","273.866","9.109.353","2.574.541","28,26"
"323",2006,"BA",1,"Deputado Federal","1.884.249","409.826","243.397","9.109.353","2.537.472","27,86"
"324",2006,"BA",1,"Governador","1.884.249","356.363","724.035","9.109.353","2.964.647","32,55"
"325",2006,"BA",1,"Presidente","1.884.249","201.151","581.489","9.109.353","2.666.889","29,28"
"326",2006,"BA",1,"Senador","1.884.249","540.810","1.21.675","9.109.353","3.446.734","37,84"
"327",2006,"BA",2,"Presidente","2.121.624","75.653","266.963","9.108.971","2.464.240","27,05"
"328",2006,"CE",1,"Deputado Estadual","932.013","183.674","130.271","5.361.581","1.245.958","23,24"
"329",2006,"CE",1,"Deputado Federal","932.013","190.408","112.233","5.361.581","1.234.654","23,03"
"330",2006,"CE",1,"Governador","932.013","130.872","432.848","5.361.581","1.495.733","27,9"
"331",2006,"CE",1,"Presidente","932.013","93.891","329.566","5.361.581","1.355.470","25,28"
"332",2006,"CE",1,"Senador","932.013","219.164","549.783","5.361.581","1.700.960","31,72"
"333",2006,"CE",2,"Presidente","1.76.504","38.672","126.408","5.361.581","1.241.584","23,16"
"334",2006,"DF",1,"Deputado Estadual","229.750","46.152","37.080","1.655.050","312.982","18,91"
"335",2006,"DF",1,"Deputado Federal","229.750","60.949","44.417","1.655.050","335.116","20,25"
"336",2006,"DF",1,"Governador","229.750","35.647","72.853","1.655.050","338.250","20,44"
"337",2006,"DF",1,"Presidente","229.750","21.237","55.493","1.655.050","306.480","18,52"
"338",2006,"DF",1,"Senador","229.750","55.695","101.557","1.655.050","387.002","23,38"
"339",2006,"DF",2,"Presidente","259.284","15.578","37.043","1.655.050","311.905","18,85"
"340",2006,"ES",1,"Deputado Estadual","393.284","102.648","43.145","2.336.133","539.077","23,08"
"341",2006,"ES",1,"Deputado Federal","393.284","121.491","51.113","2.336.133","565.888","24,22"
"342",2006,"ES",1,"Governador","393.284","73.336","153.119","2.336.133","619.739","26,53"
"343",2006,"ES",1,"Presidente","393.284","51.476","90.355","2.336.133","535.115","22,91"
"344",2006,"ES",1,"Senador","393.284","138.263","150.649","2.336.133","682.196","29,2"
"345",2006,"ES",2,"Presidente","451.699","24.319","43.804","2.336.133","519.822","22,25"
"346",2006,"GO",1,"Deputado Estadual","640.034","135.231","83.140","3.734.185","858.405","22,99"
"347",2006,"GO",1,"Deputado Federal","640.034","155.086","87.555","3.734.185","882.675","23,64"
"348",2006,"GO",1,"Governador","640.034","94.935","270.905","3.734.185","1.5.874","26,94"
"349",2006,"GO",1,"Presidente","640.034","67.409","180.348","3.734.185","887.791","23,77"
"350",2006,"GO",1,"Senador","640.034","150.394","258.285","3.734.185","1.48.713","28,08"
"351",2006,"GO",2,"Governador","762.775","44.752","287.528","3.734.185","1.95.055","29,33"
"352",2006,"GO",2,"Presidente","762.775","37.096","223.023","3.734.185","1.22.894","27,39"
"353",2006,"MA",1,"Deputado Estadual","817.074","96.739","77.048","3.920.274","990.861","25,28"
"354",2006,"MA",1,"Deputado Federal","817.074","113.387","68.906","3.920.274","999.367","25,49"
"355",2006,"MA",1,"Governador","817.074","79.295","291.954","3.920.274","1.188.323","30,31"
"356",2006,"MA",1,"Presidente","817.074","55.177","229.095","3.920.274","1.101.346","28,09"
"357",2006,"MA",1,"Senador","817.074","147.228","374.995","3.920.274","1.339.297","34,16"
"358",2006,"MA",2,"Governador","947.517","23.259","260.198","3.920.608","1.230.974","31,4"
"359",2006,"MA",2,"Presidente","947.517","24.518","253.945","3.920.608","1.225.980","31,27"
"360",2006,"MG",1,"Deputado Estadual","2.447.143","851.291","541.673","13.679.738","3.840.107","28,07"
"361",2006,"MG",1,"Deputado Federal","2.447.143","869.467","558.060","13.679.738","3.874.670","28,32"
"362",2006,"MG",1,"Governador","2.447.141","598.563","919.888","13.679.738","3.965.592","28,99"
"363",2006,"MG",1,"Presidente","2.447.141","384.798","622.953","13.679.738","3.454.892","25,26"
"364",2006,"MG",1,"Senador","2.447.141","1.194.778","1.616.115","13.679.738","5.258.034","38,44"
"365",2006,"MG",2,"Presidente","2.683.640","156.832","395.621","13.679.738","3.236.093","23,66"
"366",2006,"MS",1,"Deputado Estadual","272.233","41.537","24.653","1.561.181","338.423","21,68"
"367",2006,"MS",1,"Deputado Federal","272.233","54.257","26.943","1.561.181","353.433","22,64"
"368",2006,"MS",1,"Governador","272.233","25.248","75.963","1.561.181","373.444","23,92"
"369",2006,"MS",1,"Presidente","272.233","17.422","48.932","1.561.181","338.587","21,69"
"370",2006,"MS",1,"Senador","272.233","55.593","91.201","1.561.181","419.027","26,84"
"371",2006,"MS",2,"Presidente","335.791","8.677","25.256","1.561.181","369.724","23,68"
"372",2006,"MT",1,"Deputado Estadual","390.654","59.902","34.896","1.940.270","485.452","25,02"
"373",2006,"MT",1,"Deputado Federal","390.654","77.009","35.326","1.940.270","502.989","25,92"
"374",2006,"MT",1,"Governador","390.654","55.955","82.500","1.940.270","529.109","27,27"
"375",2006,"MT",1,"Presidente","390.654","28.575","79.233","1.940.270","498.462","25,69"
"376",2006,"MT",1,"Senador","390.654","108.368","164.022","1.940.270","663.044","34,17"
"377",2006,"MT",2,"Presidente","468.306","11.158","29.645","1.940.270","509.109","26,24"
"378",2006,"PA",1,"Deputado Estadual","824.039","115.258","68.397","4.157.654","1.7.694","24,24"
"379",2006,"PA",1,"Deputado Federal","824.039","126.509","67.763","4.157.654","1.18.311","24,49"
"380",2006,"PA",1,"Governador","824.040","78.015","129.096","4.157.654","1.31.151","24,8"
"381",2006,"PA",1,"Presidente","824.040","53.781","129.005","4.157.654","1.6.826","24,22"
"382",2006,"PA",1,"Senador","824.040","190.396","304.413","4.157.654","1.318.849","31,72"
"383",2006,"PA",2,"Governador","1.3.679","27.083","79.851","4.157.735","1.110.613","26,71"
"384",2006,"PA",2,"Presidente","1.3.679","22.357","70.981","4.157.735","1.97.017","26,38"
"385",2006,"PB",1,"Deputado Estadual","419.613","118.898","72.041","2.573.766","610.552","23,72"
"386",2006,"PB",1,"Deputado Federal","419.613","141.003","74.536","2.573.766","635.152","24,68"
"387",2006,"PB",1,"Governador","419.613","66.221","184.214","2.573.766","670.048","26,03"
"388",2006,"PB",1,"Presidente","419.613","57.181","169.854","2.573.766","646.648","25,12"
"389",2006,"PB",1,"Senador","419.613","202.101","281.162","2.573.766","902.876","35,08"
"390",2006,"PB",2,"Governador","441.170","23.981","155.244","2.573.766","620.395","24,1"
"391",2006,"PB",2,"Presidente","441.170","27.087","134.607","2.573.766","602.864","23,42"
"392",2006,"PE",1,"Deputado Estadual","1.64.542","385.734","151.521","5.834.512","1.601.797","27,45"
"393",2006,"PE",1,"Deputado Federal","1.64.542","427.430","141.926","5.834.512","1.633.898","28"
"394",2006,"PE",1,"Governador","1.64.542","339.416","409.700","5.834.512","1.813.658","31,08"
"395",2006,"PE",1,"Presidente","1.64.542","178.589","370.461","5.834.512","1.613.592","27,66"
"396",2006,"PE",1,"Senador","1.64.542","518.438","630.824","5.834.512","2.213.804","37,94"
"397",2006,"PE",2,"Governador","1.163.388","111.805","545.749","5.834.512","1.820.942","31,21"
"398",2006,"PE",2,"Presidente","1.163.388","85.958","430.108","5.834.512","1.679.454","28,78"
"399",2006,"PI",1,"Deputado Estadual","334.856","60.149","54.072","2.73.504","449.077","21,66"
"400",2006,"PI",1,"Deputado Federal","334.856","72.766","48.684","2.73.504","456.306","22,01"
"401",2006,"PI",1,"Governador","334.856","42.962","147.565","2.73.504","525.383","25,34"
"402",2006,"PI",1,"Presidente","334.856","33.700","135.783","2.73.504","504.339","24,32"
"403",2006,"PI",1,"Senador","334.856","88.285","234.397","2.73.504","657.538","31,71"
"404",2006,"PI",2,"Presidente","424.117","13.545","62.121","2.73.504","499.783","24,1"
"405",2006,"PR",1,"Deputado Estadual","1.153.861","356.556","192.206","7.121.257","1.702.623","23,91"
"406",2006,"PR",1,"Deputado Federal","1.153.861","389.191","205.640","7.121.257","1.748.692","24,56"
"407",2006,"PR",1,"Governador","1.153.861","213.130","331.643","7.121.257","1.698.634","23,85"
"408",2006,"PR",1,"Presidente","1.153.861","145.476","249.181","7.121.257","1.548.518","21,75"
"409",2006,"PR",1,"Senador","1.153.861","369.087","505.175","7.121.257","2.28.123","28,48"
"410",2006,"PR",2,"Governador","1.250.661","88.774","455.079","7.121.257","1.794.514","25,2"
"411",2006,"PR",2,"Presidente","1.250.661","79.667","382.809","7.121.257","1.713.137","24,06"
"412",2006,"RJ",1,"Deputado Estadual","1.635.603","543.992","496.558","10.891.293","2.676.153","24,57"
"413",2006,"RJ",1,"Deputado Federal","1.635.603","609.138","554.433","10.891.293","2.799.174","25,7"
"414",2006,"RJ",1,"Governador","1.635.603","399.211","594.195","10.891.293","2.629.009","24,14"
"415",2006,"RJ",1,"Presidente","1.635.603","292.369","636.682","10.891.293","2.564.654","23,55"
"416",2006,"RJ",1,"Senador","1.635.603","738.210","1.110.752","10.891.293","3.484.565","31,99"
"417",2006,"RJ",2,"Governador","1.889.223","257.100","1.201.999","10.890.932","3.348.322","30,74"
"418",2006,"RJ",2,"Presidente","1.889.223","191.676","871.262","10.890.932","2.952.161","27,11"
"419",2006,"RN",1,"Deputado Estadual","311.232","83.803","57.698","2.101.144","452.733","21,55"
"420",2006,"RN",1,"Deputado Federal","311.232","105.059","59.731","2.101.144","476.022","22,66"
"421",2006,"RN",1,"Governador","311.232","56.656","191.195","2.101.144","559.083","26,61"
"422",2006,"RN",1,"Presidente","311.232","49.368","156.775","2.101.144","517.375","24,62"
"423",2006,"RN",1,"Senador","311.232","111.875","216.265","2.101.144","639.372","30,43"
"424",2006,"RN",2,"Governador","351.506","21.307","155.058","2.101.144","527.871","25,12"
"425",2006,"RN",2,"Presidente","351.506","25.800","147.476","2.101.144","524.782","24,98"
"426",2006,"RO",1,"Deputado Estadual","202.715","26.312","16.678","988.631","245.705","24,85"
"427",2006,"RO",1,"Deputado Federal","202.715","34.347","20.391","988.631","257.453","26,04"
"428",2006,"RO",1,"Governador","202.715","21.379","49.307","988.631","273.401","27,65"
"429",2006,"RO",1,"Presidente","202.715","13.595","40.780","988.631","257.090","26"
"430",2006,"RO",1,"Senador","202.715","40.678","68.878","988.631","312.271","31,59"
"431",2006,"RO",2,"Presidente","251.191","5.040","14.267","988.631","270.498","27,36"
"432",2006,"RR",1,"Deputado Estadual","34.356","2.716","2.825","233.596","39.897","17,08"
"433",2006,"RR",1,"Deputado Federal","34.356","4.665","3.542","233.596","42.563","18,22"
"434",2006,"RR",1,"Governador","34.357","2.413","10.050","233.596","46.820","20,04"
"435",2006,"RR",1,"Presidente","34.357","2.193","7.934","233.596","44.484","19,04"
"436",2006,"RR",1,"Senador","34.357","4.859","15.582","233.596","54.798","23,46"
"437",2006,"RR",2,"Presidente","54.842","1.291","3.641","233.596","59.774","25,59"
"438",2006,"RS",1,"Deputado Estadual","1.73.755","466.748","197.316","7.750.583","1.737.819","22,42"
"439",2006,"RS",1,"Deputado Federal","1.73.755","502.785","206.661","7.750.583","1.783.201","23,01"
"440",2006,"RS",1,"Governador","1.73.755","290.919","192.313","7.750.583","1.556.987","20,09"
"441",2006,"RS",1,"Presidente","1.73.755","214.245","252.527","7.750.583","1.540.527","19,88"
"442",2006,"RS",1,"Senador","1.73.755","668.649","518.073","7.750.583","2.260.477","29,17"
"443",2006,"RS",2,"Governador","1.197.001","128.696","162.821","7.750.583","1.488.518","19,21"
"444",2006,"RS",2,"Presidente","1.197.001","108.626","147.382","7.750.583","1.453.009","18,75"
"445",2006,"SC",1,"Deputado Estadual","580.322","183.028","117.842","4.168.495","881.192","21,14"
"446",2006,"SC",1,"Deputado Federal","580.322","227.534","140.893","4.168.495","948.749","22,76"
"447",2006,"SC",1,"Governador","580.322","121.597","192.037","4.168.495","893.956","21,45"
"448",2006,"SC",1,"Presidente","580.322","85.003","164.705","4.168.495","830.030","19,91"
"449",2006,"SC",1,"Senador","580.322","279.427","347.168","4.168.495","1.206.917","28,95"
"450",2006,"SC",2,"Governador","635.219","57.406","278.770","4.168.495","971.395","23,3"
"451",2006,"SC",2,"Presidente","635.219","49.146","226.010","4.168.495","910.375","21,84"
"452",2006,"SE",1,"Deputado Estadual","188.227","46.940","33.847","1.299.785","269.014","20,7"
"453",2006,"SE",1,"Deputado Federal","188.227","58.557","35.851","1.299.785","282.635","21,74"
"454",2006,"SE",1,"Governador","188.227","28.685","77.749","1.299.785","294.661","22,67"
"455",2006,"SE",1,"Presidente","188.227","28.229","76.717","1.299.785","293.173","22,56"
"456",2006,"SE",1,"Senador","188.227","57.392","118.631","1.299.785","364.250","28,02"
"457",2006,"SE",2,"Presidente","235.797","12.652","35.102","1.299.785","283.551","21,82"
"458",2006,"SP",1,"Deputado Estadual","4.265.677","1.808.982","1.195.394","28.37.256","7.270.053","25,93"
"459",2006,"SP",1,"Deputado Federal","4.265.677","1.667.056","1.175.539","28.37.256","7.108.272","25,35"
"460",2006,"SP",1,"Governador","4.265.672","1.124.475","1.227.573","28.37.256","6.617.720","23,6"
"461",2006,"SP",1,"Presidente","4.265.672","709.170","1.48.398","28.37.256","6.23.240","21,48"
"462",2006,"SP",1,"Senador","4.265.672","2.223.288","2.741.907","28.37.256","9.230.867","32,92"
"463",2006,"SP",2,"Presidente","4.579.144","303.249","773.627","28.37.734","5.656.020","20,17"
"464",2006,"TO",1,"Deputado Estadual","160.647","12.454","14.471","882.728","187.572","21,25"
"465",2006,"TO",1,"Deputado Federal","160.647","16.727","13.565","882.728","190.939","21,63"
"466",2006,"TO",1,"Governador","160.646","7.048","53.087","882.728","220.781","25,01"
"467",2006,"TO",1,"Presidente","160.646","7.603","45.504","882.728","213.753","24,22"
"468",2006,"TO",1,"Senador","160.646","15.566","70.212","882.728","246.424","27,92"
"469",2006,"TO",2,"Presidente","223.319","4.145","17.924","882.728","245.388","27,8"
"470",2010,"AC",1,"Deputado Estadual","106.975","4.856","6.741","470.545","118.572","25,2"
"471",2010,"AC",1,"Deputado Federal","106.975","9.718","7.726","470.545","124.419","26,44"
"472",2010,"AC",1,"Governador","106.975","5.263","21.365","470.545","133.603","28,39"
"473",2010,"AC",1,"Presidente","106.975","3.818","13.931","470.545","124.724","26,51"
"474",2010,"AC",1,"Senador","106.975","23.425","56.512","470.545","186.912","39,72"
"475",2010,"AC",2,"Presidente","134.317","3.563","12.585","470.200","150.465","32"
"476",2010,"AL",1,"Deputado Estadual","449.639","75.269","48.754","2.33.483","573.662","28,21"
"477",2010,"AL",1,"Deputado Federal","449.639","105.310","60.125","2.33.483","615.074","30,25"
"478",2010,"AL",1,"Governador","449.639","76.985","155.375","2.33.483","681.999","33,54"
"479",2010,"AL",1,"Presidente","449.639","57.821","131.944","2.33.483","639.404","31,44"
"480",2010,"AL",1,"Senador","449.639","272.895","371.804","2.33.483","1.94.338","53,82"
"481",2010,"AL",2,"Governador","536.872","38.608","106.487","2.33.518","681.967","33,54"
"482",2010,"AL",2,"Presidente","536.872","32.120","89.922","2.33.518","658.914","32,4"
"483",2010,"AM",1,"Deputado Estadual","405.988","41.046","26.121","2.27.377","473.155","23,34"
"484",2010,"AM",1,"Deputado Federal","405.988","49.665","28.430","2.27.377","484.083","23,88"
"485",2010,"AM",1,"Governador","405.988","30.023","113.418","2.27.377","549.429","27,1"
"486",2010,"AM",1,"Presidente","405.988","21.312","74.903","2.27.377","502.203","24,77"
"487",2010,"AM",1,"Senador","405.988","93.851","204.635","2.27.377","704.474","34,75"
"488",2010,"AM",2,"Presidente","543.726","30.369","37.204","2.28.239","611.299","30,14"
"489",2010,"AP",1,"Deputado Estadual","62.539","4.497","4.702","420.331","71.738","17,07"
"490",2010,"AP",1,"Deputado Federal","62.539","6.815","5.446","420.331","74.800","17,8"
"491",2010,"AP",1,"Governador","62.539","4.424","21.012","420.331","87.975","20,93"
"492",2010,"AP",1,"Presidente","62.539","3.630","13.422","420.331","79.591","18,94"
"493",2010,"AP",1,"Senador","62.539","20.154","43.100","420.331","125.793","29,93"
"494",2010,"AP",2,"Governador","81.796","2.770","19.123","420.349","103.689","24,67"
"495",2010,"AP",2,"Presidente","81.796","4.443","17.106","420.349","103.345","24,59"
"496",2010,"BA",1,"Deputado Estadual","2.57.603","385.945","272.124","9.543.992","2.715.672","28,45"
"497",2010,"BA",1,"Deputado Federal","2.57.603","461.490","317.912","9.543.992","2.837.005","29,73"
"498",2010,"BA",1,"Governador","2.57.514","369.605","684.922","9.543.706","3.112.041","32,61"
"499",2010,"BA",1,"Presidente","2.57.514","221.801","576.490","9.543.706","2.855.805","29,92"
"500",2010,"BA",1,"Senador","2.57.514","1.219.331","2.38.867","9.543.706","5.315.712","55,7"
"501",2010,"BA",2,"Presidente","2.369.345","146.826","342.425","9.544.259","2.858.596","29,95"
"502",2010,"CE",1,"Deputado Estadual","1.178.631","215.192","122.359","5.878.066","1.516.182","25,79"
"503",2010,"CE",1,"Deputado Federal","1.178.631","287.362","149.387","5.878.066","1.615.380","27,48"
"504",2010,"CE",1,"Governador","1.178.631","241.164","478.099","5.878.066","1.897.894","32,29"
"505",2010,"CE",1,"Presidente","1.178.631","140.365","360.559","5.878.066","1.679.555","28,57"
"506",2010,"CE",1,"Senador","1.178.631","762.377","1.145.189","5.878.066","3.86.197","52,5"
"507",2010,"CE",2,"Presidente","1.358.604","91.042","177.247","5.878.192","1.626.893","27,68"
"508",2010,"DF",1,"Deputado Estadual","283.177","62.661","47.418","1.833.942","393.256","21,44"
"509",2010,"DF",1,"Deputado Federal","283.177","87.395","53.591","1.833.942","424.163","23,13"
"510",2010,"DF",1,"Governador","283.177","58.332","91.611","1.833.942","433.120","23,62"
"511",2010,"DF",1,"Presidente","283.177","33.674","60.032","1.833.942","376.883","20,55"
"512",2010,"DF",1,"Senador","283.177","230.145","282.588","1.833.942","795.910","43,4"
"513",2010,"DF",2,"Governador","354.146","46.001","109.266","1.834.135","509.413","27,77"
"514",2010,"DF",2,"Presidente","354.146","45.821","92.195","1.834.135","492.162","26,83"
"515",2010,"ES",1,"Deputado Estadual","438.946","105.166","49.809","2.521.991","593.921","23,55"
"516",2010,"ES",1,"Deputado Federal","438.946","139.580","57.070","2.521.991","635.596","25,2"
"517",2010,"ES",1,"Governador","438.946","112.916","145.037","2.521.991","696.899","27,63"
"518",2010,"ES",1,"Presidente","438.946","62.569","94.585","2.521.991","596.100","23,64"
"519",2010,"ES",1,"Senador","438.946","340.746","316.501","2.521.991","1.96.193","43,47"
"520",2010,"ES",2,"Presidente","527.745","52.573","62.285","2.522.072","642.603","25,48"
"521",2010,"GO",1,"Deputado Estadual","729.276","146.663","84.389","4.58.912","960.328","23,66"
"522",2010,"GO",1,"Deputado Federal","729.276","224.110","113.075","4.58.912","1.66.461","26,27"
"523",2010,"GO",1,"Governador","729.276","102.863","204.206","4.58.912","1.36.345","25,53"
"524",2010,"GO",1,"Presidente","729.276","84.858","161.985","4.58.912","976.119","24,05"
"525",2010,"GO",1,"Senador","729.276","515.009","574.820","4.58.912","1.819.105","44,82"
"526",2010,"GO",2,"Governador","900.924","47.619","183.165","4.59.028","1.131.708","27,88"
"527",2010,"GO",2,"Presidente","900.924","61.595","159.963","4.59.028","1.122.482","27,65"
"528",2010,"MA",1,"Deputado Estadual","1.35.648","103.367","72.489","4.320.748","1.211.504","28,04"
"529",2010,"MA",1,"Deputado Federal","1.35.648","159.978","78.310","4.320.748","1.273.936","29,48"
"530",2010,"MA",1,"Governador","1.35.648","87.896","282.497","4.320.748","1.406.041","32,54"
"531",2010,"MA",1,"Presidente","1.35.648","67.827","273.494","4.320.748","1.376.969","31,87"
"532",2010,"MA",1,"Senador","1.35.648","485.673","651.809","4.320.748","2.173.130","50,3"
"533",2010,"MA",2,"Presidente","1.275.532","41.114","103.364","4.320.605","1.420.010","32,87"
"534",2010,"MG",1,"Deputado Estadual","2.675.492","806.679","466.115","14.513.934","3.948.286","27,2"
"535",2010,"MG",1,"Deputado Federal","2.675.492","889.536","510.032","14.513.934","4.75.060","28,08"
"536",2010,"MG",1,"Governador","2.675.492","712.091","1.120.324","14.513.934","4.507.907","31,06"
"537",2010,"MG",1,"Presidente","2.675.492","418.468","634.386","14.513.934","3.728.346","25,69"
"538",2010,"MG",1,"Senador","2.675.492","1.921.556","2.589.278","14.513.934","7.186.326","49,51"
"539",2010,"MG",2,"Presidente","3.45.244","297.028","529.422","14.514.385","3.871.694","26,67"
"540",2010,"MS",1,"Deputado Estadual","308.448","50.255","32.434","1.700.912","391.137","23"
"541",2010,"MS",1,"Deputado Federal","308.448","69.547","38.826","1.700.912","416.821","24,51"
"542",2010,"MS",1,"Governador","308.448","43.306","91.207","1.700.912","442.961","26,04"
"543",2010,"MS",1,"Presidente","308.448","26.786","63.829","1.700.912","399.063","23,46"
"544",2010,"MS",1,"Senador","308.448","160.385","246.417","1.700.912","715.250","42,05"
"545",2010,"MS",2,"Presidente","410.546","19.080","33.765","1.700.979","463.391","27,24"
"546",2010,"MT",1,"Deputado Estadual","438.820","60.783","32.756","2.94.032","532.359","25,42"
"547",2010,"MT",1,"Deputado Federal","438.820","88.033","43.552","2.94.032","570.405","27,24"
"548",2010,"MT",1,"Governador","438.820","57.328","114.306","2.94.032","610.454","29,15"
"549",2010,"MT",1,"Presidente","438.820","32.728","85.891","2.94.032","557.439","26,62"
"550",2010,"MT",1,"Senador","438.820","175.812","240.409","2.94.032","855.041","40,83"
"551",2010,"MT",2,"Presidente","545.646","20.082","35.725","2.94.105","601.453","28,72"
"552",2010,"PA",1,"Deputado Estadual","1.8.755","99.625","76.332","4.763.365","1.184.712","24,87"
"553",2010,"PA",1,"Deputado Federal","1.8.755","149.386","87.560","4.763.365","1.245.701","26,15"
"554",2010,"PA",1,"Governador","1.8.755","100.349","136.702","4.763.365","1.245.806","26,15"
"555",2010,"PA",1,"Presidente","1.8.755","66.727","141.299","4.763.365","1.216.781","25,54"
"556",2010,"PA",1,"Senador","1.8.755","527.361","765.024","4.763.365","2.301.140","48,31"
"557",2010,"PA",2,"Governador","1.275.991","49.303","99.869","4.763.571","1.425.163","29,92"
"558",2010,"PA",2,"Presidente","1.275.991","40.412","79.571","4.763.571","1.395.974","29,31"
"559",2010,"PB",1,"Deputado Estadual","506.052","130.427","68.672","2.738.313","705.151","25,75"
"560",2010,"PB",1,"Deputado Federal","506.052","186.929","91.061","2.738.313","784.042","28,63"
"561",2010,"PB",1,"Governador","506.052","101.032","237.303","2.738.313","844.387","30,84"
"562",2010,"PB",1,"Presidente","506.052","80.528","213.747","2.738.313","800.327","29,23"
"563",2010,"PB",1,"Senador","506.052","446.538","532.104","2.738.313","1.484.694","54,22"
"564",2010,"PB",2,"Governador","521.249","38.572","169.073","2.738.389","728.894","26,62"
"565",2010,"PB",2,"Presidente","521.249","53.447","166.383","2.738.389","741.079","27,06"
"566",2010,"PE",1,"Deputado Estadual","1.214.277","342.027","133.654","6.256.213","1.689.958","27,01"
"567",2010,"PE",1,"Deputado Federal","1.214.277","429.748","151.079","6.256.213","1.795.104","28,69"
"568",2010,"PE",1,"Governador","1.214.277","293.496","580.179","6.256.213","2.87.952","33,37"
"569",2010,"PE",1,"Presidente","1.214.277","204.176","385.828","6.256.213","1.804.281","28,84"
"570",2010,"PE",1,"Senador","1.214.277","1.93.339","1.94.369","6.256.213","3.401.985","54,38"
"571",2010,"PE",2,"Presidente","1.373.943","133.692","177.561","6.256.384","1.685.196","26,94"
"572",2010,"PI",1,"Deputado Estadual","448.538","53.743","44.370","2.261.862","546.651","24,17"
"573",2010,"PI",1,"Deputado Federal","448.538","79.891","55.772","2.261.862","584.201","25,83"
"574",2010,"PI",1,"Governador","448.538","50.739","196.550","2.261.862","695.827","30,76"
"575",2010,"PI",1,"Presidente","448.538","36.380","154.903","2.261.862","639.821","28,29"
"576",2010,"PI",1,"Senador","448.538","169.675","383.496","2.261.862","1.1.709","44,29"
"577",2010,"PI",2,"Governador","517.245","26.138","155.070","2.261.931","698.453","30,88"
"578",2010,"PI",2,"Presidente","517.245","26.645","128.569","2.261.931","672.459","29,73"
"579",2010,"PR",1,"Deputado Estadual","1.250.376","368.659","193.580","7.597.999","1.812.615","23,86"
