"","Ano da eleição","UF","Cargo","Sigla do partido","Cadeiras conquistadas por UF","Total de cadeiras conquistadas","Percentual de cadeiras"
"1187",2018,"SE","Deputado Federal","PDT",1,28,0.0545808966861598
"1188",2018,"SP","Deputado Federal","PDT",1,28,0.0545808966861598
"1189",2018,"BA","Deputado Federal","PHS",2,6,0.0116959064327485
"1190",2018,"MG","Deputado Federal","PHS",2,6,0.0116959064327485
"1191",2018,"PE","Deputado Federal","PHS",1,6,0.0116959064327485
"1192",2018,"RJ","Deputado Federal","PHS",1,6,0.0116959064327485
"1193",2018,"MA","Deputado Federal","PMN",2,3,0.00584795321637427
"1194",2018,"MG","Deputado Federal","PMN",1,3,0.00584795321637427
"1195",2018,"BA","Deputado Federal","PODE",1,11,0.0214424951267057
"1196",2018,"GO","Deputado Federal","PODE",1,11,0.0214424951267057
"1197",2018,"MA","Deputado Federal","PODE",1,11,0.0214424951267057
"1198",2018,"MG","Deputado Federal","PODE",1,11,0.0214424951267057
"1199",2018,"MT","Deputado Federal","PODE",1,11,0.0214424951267057
"1200",2018,"PE","Deputado Federal","PODE",1,11,0.0214424951267057
"1201",2018,"PR","Deputado Federal","PODE",1,11,0.0214424951267057
"1202",2018,"RO","Deputado Federal","PODE",1,11,0.0214424951267057
"1203",2018,"SP","Deputado Federal","PODE",3,11,0.0214424951267057
"1204",2018,"AL","Deputado Federal","PP",1,37,0.0721247563352826
"1205",2018,"AM","Deputado Federal","PP",1,37,0.0721247563352826
"1206",2018,"AP","Deputado Federal","PP",1,37,0.0721247563352826
"1207",2018,"BA","Deputado Federal","PP",4,37,0.0721247563352826
"1208",2018,"CE","Deputado Federal","PP",1,37,0.0721247563352826
"1209",2018,"DF","Deputado Federal","PP",1,37,0.0721247563352826
"1210",2018,"ES","Deputado Federal","PP",1,37,0.0721247563352826
"1211",2018,"GO","Deputado Federal","PP",2,37,0.0721247563352826
"1212",2018,"MA","Deputado Federal","PP",1,37,0.0721247563352826
"1213",2018,"MG","Deputado Federal","PP",2,37,0.0721247563352826
"1214",2018,"MT","Deputado Federal","PP",1,37,0.0721247563352826
"1215",2018,"PB","Deputado Federal","PP",1,37,0.0721247563352826
"1216",2018,"PE","Deputado Federal","PP",2,37,0.0721247563352826
"1217",2018,"PI","Deputado Federal","PP",2,37,0.0721247563352826
"1218",2018,"PR","Deputado Federal","PP",2,37,0.0721247563352826
"1219",2018,"RJ","Deputado Federal","PP",2,37,0.0721247563352826
"1220",2018,"RO","Deputado Federal","PP",1,37,0.0721247563352826
"1221",2018,"RR","Deputado Federal","PP",1,37,0.0721247563352826
"1222",2018,"RS","Deputado Federal","PP",4,37,0.0721247563352826
"1223",2018,"SC","Deputado Federal","PP",1,37,0.0721247563352826
"1224",2018,"SE","Deputado Federal","PP",1,37,0.0721247563352826
"1225",2018,"SP","Deputado Federal","PP",4,37,0.0721247563352826
"1226",2018,"BA","Deputado Federal","PPL",1,1,0.00194931773879142
"1227",2018,"DF","Deputado Federal","PPS",1,8,0.0155945419103314
"1228",2018,"ES","Deputado Federal","PPS",1,8,0.0155945419103314
"1229",2018,"PE","Deputado Federal","PPS",1,8,0.0155945419103314
"1230",2018,"PR","Deputado Federal","PPS",1,8,0.0155945419103314
"1231",2018,"RJ","Deputado Federal","PPS",1,8,0.0155945419103314
"1232",2018,"SC","Deputado Federal","PPS",1,8,0.0155945419103314
"1233",2018,"SP","Deputado Federal","PPS",2,8,0.0155945419103314
"1234",2018,"AL","Deputado Federal","PR",1,33,0.064327485380117
"1235",2018,"AM","Deputado Federal","PR",1,33,0.064327485380117
"1236",2018,"AP","Deputado Federal","PR",1,33,0.064327485380117
"1237",2018,"BA","Deputado Federal","PR",2,33,0.064327485380117
"1238",2018,"CE","Deputado Federal","PR",1,33,0.064327485380117
"1239",2018,"DF","Deputado Federal","PR",1,33,0.064327485380117
"1240",2018,"ES","Deputado Federal","PR",1,33,0.064327485380117
"1241",2018,"GO","Deputado Federal","PR",1,33,0.064327485380117
"1242",2018,"MA","Deputado Federal","PR",2,33,0.064327485380117
"1243",2018,"MG","Deputado Federal","PR",1,33,0.064327485380117
"1244",2018,"PA","Deputado Federal","PR",1,33,0.064327485380117
"1245",2018,"PB","Deputado Federal","PR",1,33,0.064327485380117
"1246",2018,"PE","Deputado Federal","PR",1,33,0.064327485380117
"1247",2018,"PI","Deputado Federal","PR",1,33,0.064327485380117
"1248",2018,"PR","Deputado Federal","PR",3,33,0.064327485380117
"1249",2018,"RJ","Deputado Federal","PR",2,33,0.064327485380117
"1250",2018,"RN","Deputado Federal","PR",1,33,0.064327485380117
"1251",2018,"RR","Deputado Federal","PR",1,33,0.064327485380117
"1252",2018,"RS","Deputado Federal","PR",1,33,0.064327485380117
"1253",2018,"SE","Deputado Federal","PR",1,33,0.064327485380117
"1254",2018,"SP","Deputado Federal","PR",7,33,0.064327485380117
"1255",2018,"TO","Deputado Federal","PR",1,33,0.064327485380117
"1256",2018,"AC","Deputado Federal","PRB",1,30,0.0584795321637427
"1257",2018,"AL","Deputado Federal","PRB",1,30,0.0584795321637427
"1258",2018,"AM","Deputado Federal","PRB",2,30,0.0584795321637427
"1259",2018,"AP","Deputado Federal","PRB",1,30,0.0584795321637427
"1260",2018,"BA","Deputado Federal","PRB",2,30,0.0584795321637427
"1261",2018,"DF","Deputado Federal","PRB",1,30,0.0584795321637427
"1262",2018,"ES","Deputado Federal","PRB",1,30,0.0584795321637427
"1263",2018,"GO","Deputado Federal","PRB",1,30,0.0584795321637427
"1264",2018,"MA","Deputado Federal","PRB",1,30,0.0584795321637427
"1265",2018,"MG","Deputado Federal","PRB",2,30,0.0584795321637427
"1266",2018,"PA","Deputado Federal","PRB",1,30,0.0584795321637427
"1267",2018,"PB","Deputado Federal","PRB",1,30,0.0584795321637427
"1268",2018,"PE","Deputado Federal","PRB",2,30,0.0584795321637427
"1269",2018,"PR","Deputado Federal","PRB",2,30,0.0584795321637427
"1270",2018,"RJ","Deputado Federal","PRB",2,30,0.0584795321637427
"1271",2018,"RR","Deputado Federal","PRB",1,30,0.0584795321637427
"1272",2018,"RS","Deputado Federal","PRB",1,30,0.0584795321637427
"1273",2018,"SC","Deputado Federal","PRB",1,30,0.0584795321637427
"1274",2018,"SP","Deputado Federal","PRB",6,30,0.0584795321637427
"1275",2018,"AP","Deputado Federal","PROS",1,8,0.0155945419103314
"1276",2018,"CE","Deputado Federal","PROS",2,8,0.0155945419103314
"1277",2018,"MG","Deputado Federal","PROS",2,8,0.0155945419103314
"1278",2018,"PR","Deputado Federal","PROS",2,8,0.0155945419103314
"1279",2018,"RJ","Deputado Federal","PROS",1,8,0.0155945419103314
"1280",2018,"BA","Deputado Federal","PRP",1,4,0.00779727095516569
"1281",2018,"DF","Deputado Federal","PRP",1,4,0.00779727095516569
"1282",2018,"GO","Deputado Federal","PRP",1,4,0.00779727095516569
"1283",2018,"RJ","Deputado Federal","PRP",1,4,0.00779727095516569
"1284",2018,"AL","Deputado Federal","PSB",1,32,0.0623781676413255
"1285",2018,"AP","Deputado Federal","PSB",1,32,0.0623781676413255
"1286",2018,"BA","Deputado Federal","PSB",2,32,0.0623781676413255
"1287",2018,"CE","Deputado Federal","PSB",1,32,0.0623781676413255
"1288",2018,"ES","Deputado Federal","PSB",2,32,0.0623781676413255
"1289",2018,"GO","Deputado Federal","PSB",1,32,0.0623781676413255
"1290",2018,"MA","Deputado Federal","PSB",1,32,0.0623781676413255
"1291",2018,"MG","Deputado Federal","PSB",3,32,0.0623781676413255
"1292",2018,"PA","Deputado Federal","PSB",1,32,0.0623781676413255
"1293",2018,"PB","Deputado Federal","PSB",1,32,0.0623781676413255
"1294",2018,"PE","Deputado Federal","PSB",5,32,0.0623781676413255
"1295",2018,"PI","Deputado Federal","PSB",1,32,0.0623781676413255
"1296",2018,"PR","Deputado Federal","PSB",2,32,0.0623781676413255
"1297",2018,"RJ","Deputado Federal","PSB",1,32,0.0623781676413255
"1298",2018,"RN","Deputado Federal","PSB",1,32,0.0623781676413255
"1299",2018,"RO","Deputado Federal","PSB",1,32,0.0623781676413255
"1300",2018,"RS","Deputado Federal","PSB",2,32,0.0623781676413255
"1301",2018,"SC","Deputado Federal","PSB",1,32,0.0623781676413255
"1302",2018,"SP","Deputado Federal","PSB",4,32,0.0623781676413255
"1303",2018,"GO","Deputado Federal","PSC",1,8,0.0155945419103314
"1304",2018,"MG","Deputado Federal","PSC",1,8,0.0155945419103314
"1305",2018,"PE","Deputado Federal","PSC",1,8,0.0155945419103314
"1306",2018,"PR","Deputado Federal","PSC",1,8,0.0155945419103314
"1307",2018,"RJ","Deputado Federal","PSC",1,8,0.0155945419103314
"1308",2018,"SE","Deputado Federal","PSC",1,8,0.0155945419103314
"1309",2018,"SP","Deputado Federal","PSC",1,8,0.0155945419103314
"1310",2018,"TO","Deputado Federal","PSC",1,8,0.0155945419103314
"1311",2018,"AL","Deputado Federal","PSD",1,34,0.0662768031189084
"1312",2018,"AM","Deputado Federal","PSD",1,34,0.0662768031189084
"1313",2018,"BA","Deputado Federal","PSD",4,34,0.0662768031189084
"1314",2018,"CE","Deputado Federal","PSD",1,34,0.0662768031189084
"1315",2018,"GO","Deputado Federal","PSD",1,34,0.0662768031189084
"1316",2018,"MA","Deputado Federal","PSD",1,34,0.0662768031189084
"1317",2018,"MG","Deputado Federal","PSD",3,34,0.0662768031189084
"1318",2018,"MS","Deputado Federal","PSD",1,34,0.0662768031189084
"1319",2018,"PA","Deputado Federal","PSD",3,34,0.0662768031189084
"1320",2018,"PE","Deputado Federal","PSD",1,34,0.0662768031189084
"1321",2018,"PI","Deputado Federal","PSD",1,34,0.0662768031189084
"1322",2018,"PR","Deputado Federal","PSD",4,34,0.0662768031189084
"1323",2018,"RJ","Deputado Federal","PSD",3,34,0.0662768031189084
"1324",2018,"RN","Deputado Federal","PSD",1,34,0.0662768031189084
"1325",2018,"RO","Deputado Federal","PSD",1,34,0.0662768031189084
"1326",2018,"RR","Deputado Federal","PSD",1,34,0.0662768031189084
"1327",2018,"RS","Deputado Federal","PSD",1,34,0.0662768031189084
"1328",2018,"SC","Deputado Federal","PSD",2,34,0.0662768031189084
"1329",2018,"SE","Deputado Federal","PSD",1,34,0.0662768031189084
"1330",2018,"SP","Deputado Federal","PSD",2,34,0.0662768031189084
"1331",2018,"AC","Deputado Federal","PSDB",1,29,0.0565302144249513
"1332",2018,"AL","Deputado Federal","PSDB",1,29,0.0565302144249513
"1333",2018,"AP","Deputado Federal","PSDB",1,29,0.0565302144249513
"1334",2018,"BA","Deputado Federal","PSDB",1,29,0.0565302144249513
"1335",2018,"CE","Deputado Federal","PSDB",1,29,0.0565302144249513
"1336",2018,"GO","Deputado Federal","PSDB",1,29,0.0565302144249513
"1337",2018,"MG","Deputado Federal","PSDB",5,29,0.0565302144249513
"1338",2018,"MS","Deputado Federal","PSDB",2,29,0.0565302144249513
"1339",2018,"PA","Deputado Federal","PSDB",2,29,0.0565302144249513
"1340",2018,"PB","Deputado Federal","PSDB",3,29,0.0565302144249513
"1341",2018,"RO","Deputado Federal","PSDB",1,29,0.0565302144249513
"1342",2018,"RR","Deputado Federal","PSDB",1,29,0.0565302144249513
"1343",2018,"RS","Deputado Federal","PSDB",2,29,0.0565302144249513
"1344",2018,"SC","Deputado Federal","PSDB",1,29,0.0565302144249513
"1345",2018,"SP","Deputado Federal","PSDB",6,29,0.0565302144249513
"1346",2018,"AM","Deputado Federal","PSL",1,52,0.101364522417154
"1347",2018,"BA","Deputado Federal","PSL",1,52,0.101364522417154
"1348",2018,"CE","Deputado Federal","PSL",1,52,0.101364522417154
"1349",2018,"ES","Deputado Federal","PSL",1,52,0.101364522417154
"1350",2018,"GO","Deputado Federal","PSL",2,52,0.101364522417154
"1351",2018,"MG","Deputado Federal","PSL",6,52,0.101364522417154
"1352",2018,"MS","Deputado Federal","PSL",2,52,0.101364522417154
"1353",2018,"MT","Deputado Federal","PSL",1,52,0.101364522417154
"1354",2018,"PB","Deputado Federal","PSL",1,52,0.101364522417154
"1355",2018,"PE","Deputado Federal","PSL",1,52,0.101364522417154
"1356",2018,"PR","Deputado Federal","PSL",3,52,0.101364522417154
"1357",2018,"RJ","Deputado Federal","PSL",12,52,0.101364522417154
"1358",2018,"RN","Deputado Federal","PSL",1,52,0.101364522417154
"1359",2018,"RO","Deputado Federal","PSL",1,52,0.101364522417154
"1360",2018,"RR","Deputado Federal","PSL",1,52,0.101364522417154
"1361",2018,"RS","Deputado Federal","PSL",3,52,0.101364522417154
"1362",2018,"SC","Deputado Federal","PSL",4,52,0.101364522417154
"1363",2018,"SP","Deputado Federal","PSL",10,52,0.101364522417154
"1364",2018,"MG","Deputado Federal","PSOL",1,10,0.0194931773879142
"1365",2018,"PA","Deputado Federal","PSOL",1,10,0.0194931773879142
"1366",2018,"RJ","Deputado Federal","PSOL",4,10,0.0194931773879142
"1367",2018,"RS","Deputado Federal","PSOL",1,10,0.0194931773879142
"1368",2018,"SP","Deputado Federal","PSOL",3,10,0.0194931773879142
"1369",2018,"AL","Deputado Federal","PT",1,56,0.10916179337232
"1370",2018,"AM","Deputado Federal","PT",1,56,0.10916179337232
"1371",2018,"BA","Deputado Federal","PT",8,56,0.10916179337232
"1372",2018,"CE","Deputado Federal","PT",3,56,0.10916179337232
"1373",2018,"DF","Deputado Federal","PT",1,56,0.10916179337232
"1374",2018,"ES","Deputado Federal","PT",1,56,0.10916179337232
"1375",2018,"GO","Deputado Federal","PT",1,56,0.10916179337232
"1376",2018,"MA","Deputado Federal","PT",1,56,0.10916179337232
"1377",2018,"MG","Deputado Federal","PT",8,56,0.10916179337232
"1378",2018,"MS","Deputado Federal","PT",1,56,0.10916179337232
"1379",2018,"MT","Deputado Federal","PT",1,56,0.10916179337232
"1380",2018,"PA","Deputado Federal","PT",2,56,0.10916179337232
"1381",2018,"PB","Deputado Federal","PT",1,56,0.10916179337232
"1382",2018,"PE","Deputado Federal","PT",2,56,0.10916179337232
"1383",2018,"PI","Deputado Federal","PT",2,56,0.10916179337232
"1384",2018,"PR","Deputado Federal","PT",3,56,0.10916179337232
"1385",2018,"RJ","Deputado Federal","PT",1,56,0.10916179337232
"1386",2018,"RN","Deputado Federal","PT",2,56,0.10916179337232
"1387",2018,"RS","Deputado Federal","PT",5,56,0.10916179337232
"1388",2018,"SC","Deputado Federal","PT",1,56,0.10916179337232
"1389",2018,"SE","Deputado Federal","PT",1,56,0.10916179337232
"1390",2018,"SP","Deputado Federal","PT",8,56,0.10916179337232
"1391",2018,"TO","Deputado Federal","PT",1,56,0.10916179337232
"1392",2018,"AL","Deputado Federal","PTB",1,10,0.0194931773879142
"1393",2018,"CE","Deputado Federal","PTB",1,10,0.0194931773879142
"1394",2018,"MA","Deputado Federal","PTB",1,10,0.0194931773879142
"1395",2018,"MT","Deputado Federal","PTB",1,10,0.0194931773879142
"1396",2018,"PA","Deputado Federal","PTB",2,10,0.0194931773879142
"1397",2018,"PB","Deputado Federal","PTB",1,10,0.0194931773879142
"1398",2018,"PR","Deputado Federal","PTB",1,10,0.0194931773879142
"1399",2018,"RS","Deputado Federal","PTB",2,10,0.0194931773879142
"1400",2018,"PI","Deputado Federal","PTC",1,2,0.00389863547758285
"1401",2018,"RN","Deputado Federal","PTC",1,2,0.00389863547758285
"1402",2018,"CE","Deputado Federal","PV",1,4,0.00779727095516569
"1403",2018,"DF","Deputado Federal","PV",1,4,0.00779727095516569
"1404",2018,"PR","Deputado Federal","PV",1,4,0.00779727095516569
"1405",2018,"SP","Deputado Federal","PV",1,4,0.00779727095516569
"1406",2018,"RR","Deputado Federal","REDE",1,1,0.00194931773879142
"1407",2018,"AC","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1408",2018,"AM","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1409",2018,"CE","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1410",2018,"GO","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1411",2018,"MG","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1412",2018,"MT","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1413",2018,"PE","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1414",2018,"RJ","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1415",2018,"RR","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1416",2018,"SE","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1417",2018,"SP","Deputado Federal","SOLIDARIEDADE",1,13,0.0253411306042885
"1418",2018,"TO","Deputado Federal","SOLIDARIEDADE",2,13,0.0253411306042885
