"","ANO_ELEICAO","UF","SIGLA_PARTIDO","VOT_PART_UF"
"3136",2014,"PE","PEN",742
"3137",2014,"PE","PHS",80710
"3138",2014,"PE","PMDB",236048
"3139",2014,"PE","PMN",8064
"3140",2014,"PE","PP",383674
"3141",2014,"PE","PPL",8175
"3142",2014,"PE","PPS",40376
"3143",2014,"PE","PR",281583
"3144",2014,"PE","PRB",75133
"3145",2014,"PE","PROS",7553
"3146",2014,"PE","PRP",24617
"3147",2014,"PE","PRTB",18614
"3148",2014,"PE","PSB",1238051
"3149",2014,"PE","PSC",107856
"3150",2014,"PE","PSD",104370
"3151",2014,"PE","PSDB",413047
"3152",2014,"PE","PSDC",10189
"3153",2014,"PE","PSL",97144
"3154",2014,"PE","PSOL",17987
"3155",2014,"PE","PSTU",5436
"3156",2014,"PE","PT",384699
"3157",2014,"PE","PT do B",3930
"3158",2014,"PE","PTB",469490
"3159",2014,"PE","PTC",3633
"3160",2014,"PE","PTN",6556
"3161",2014,"PE","PV",23681
"3162",2014,"PE","SD",70867
"3163",2014,"PI","DEM",1898
"3164",2014,"PI","PC do B",72131
"3165",2014,"PI","PCB",1066
"3166",2014,"PI","PDT",99633
"3167",2014,"PI","PEN",2088
"3168",2014,"PI","PHS",10243
"3169",2014,"PI","PMDB",200818
"3170",2014,"PI","PMN",1237
"3171",2014,"PI","PP",127721
"3172",2014,"PI","PPL",2812
"3173",2014,"PI","PPS",4370
"3174",2014,"PI","PR",76776
"3175",2014,"PI","PRB",25906
"3176",2014,"PI","PROS",2663
"3177",2014,"PI","PRP",6444
"3178",2014,"PI","PSB",338209
"3179",2014,"PI","PSC",1985
"3180",2014,"PI","PSD",164819
"3181",2014,"PI","PSDB",12623
"3182",2014,"PI","PSDC",895
"3183",2014,"PI","PSL",499
"3184",2014,"PI","PSOL",4522
"3185",2014,"PI","PSTU",3492
"3186",2014,"PI","PT",321864
"3187",2014,"PI","PT do B",1504
"3188",2014,"PI","PTB",208861
"3189",2014,"PI","PTC",3157
"3190",2014,"PI","PTN",577
"3191",2014,"PI","PV",6149
"3192",2014,"PI","SD",31275
"3193",2014,"PR","DEM",106606
"3194",2014,"PR","PC do B",116641
"3195",2014,"PR","PCB",4590
"3196",2014,"PR","PDT",67609
"3197",2014,"PR","PEN",8328
"3198",2014,"PR","PHS",94179
"3199",2014,"PR","PMDB",747306
"3200",2014,"PR","PMN",4312
"3201",2014,"PR","PP",521540
"3202",2014,"PR","PPL",6915
"3203",2014,"PR","PPS",263128
"3204",2014,"PR","PR",279572
"3205",2014,"PR","PRB",68186
"3206",2014,"PR","PROS",3215
"3207",2014,"PR","PRP",7031
"3208",2014,"PR","PRTB",3873
"3209",2014,"PR","PSB",354244
"3210",2014,"PR","PSC",495658
"3211",2014,"PR","PSD",232398
"3212",2014,"PR","PSDB",529384
"3213",2014,"PR","PSDC",77145
"3214",2014,"PR","PSL",9792
"3215",2014,"PR","PSOL",27320
"3216",2014,"PR","PSTU",5713
"3217",2014,"PR","PT",677272
"3218",2014,"PR","PT do B",6925
"3219",2014,"PR","PTB",314102
"3220",2014,"PR","PTC",12042
"3221",2014,"PR","PTN",205121
"3222",2014,"PR","PV",275259
"3223",2014,"PR","SD",179960
"3224",2014,"RJ","DEM",120558
"3225",2014,"RJ","PC do B",96564
"3226",2014,"RJ","PCB",8482
"3227",2014,"RJ","PCO",1467
"3228",2014,"RJ","PDT",270084
"3229",2014,"RJ","PEN",101516
"3230",2014,"RJ","PHS",132491
"3231",2014,"RJ","PMDB",1250065
"3232",2014,"RJ","PMN",31492
"3233",2014,"RJ","PP",644717
"3234",2014,"RJ","PPL",9999
"3235",2014,"RJ","PPS",44692
"3236",2014,"RJ","PR",1063453
"3237",2014,"RJ","PRB",396782
"3238",2014,"RJ","PROS",177412
"3239",2014,"RJ","PRP",54755
"3240",2014,"RJ","PRTB",117047
"3241",2014,"RJ","PSB",282876
"3242",2014,"RJ","PSC",53633
"3243",2014,"RJ","PSD",574611
"3244",2014,"RJ","PSDB",253636
"3245",2014,"RJ","PSDC",133792
"3246",2014,"RJ","PSL",144681
"3247",2014,"RJ","PSOL",532803
"3248",2014,"RJ","PSTU",14018
"3249",2014,"RJ","PT",610962
"3250",2014,"RJ","PT do B",81990
"3251",2014,"RJ","PTB",237384
"3252",2014,"RJ","PTC",28546
"3253",2014,"RJ","PTN",17367
"3254",2014,"RJ","PV",78129
"3255",2014,"RJ","SD",234131
"3256",2014,"RN","DEM",120540
"3257",2014,"RN","PC do B",9118
"3258",2014,"RN","PDT",51497
"3259",2014,"RN","PEN",9081
"3260",2014,"RN","PHS",27753
"3261",2014,"RN","PMDB",240150
"3262",2014,"RN","PMN",73531
"3263",2014,"RN","PP",76144
"3264",2014,"RN","PPS",3579
"3265",2014,"RN","PR",137263
"3266",2014,"RN","PRB",65708
"3267",2014,"RN","PROS",186728
"3268",2014,"RN","PRP",3228
"3269",2014,"RN","PRTB",1340
"3270",2014,"RN","PSB",68724
"3271",2014,"RN","PSC",5504
"3272",2014,"RN","PSD",190891
"3273",2014,"RN","PSDB",90653
"3274",2014,"RN","PSDC",11906
"3275",2014,"RN","PSL",7619
"3276",2014,"RN","PSOL",12321
"3277",2014,"RN","PSTU",12551
"3278",2014,"RN","PT",136613
"3279",2014,"RN","PT do B",744
"3280",2014,"RN","PTB",3326
"3281",2014,"RN","PTC",4537
"3282",2014,"RN","PTN",1940
"3283",2014,"RN","PV",6700
"3284",2014,"RN","SD",23164
"3285",2014,"RO","DEM",10489
"3286",2014,"RO","PC do B",9550
"3287",2014,"RO","PDT",91644
"3288",2014,"RO","PEN",1663
"3289",2014,"RO","PHS",614
"3290",2014,"RO","PMDB",207478
"3291",2014,"RO","PMN",997
"3292",2014,"RO","PP",26938
"3293",2014,"RO","PPS",480
"3294",2014,"RO","PR",44869
"3295",2014,"RO","PRB",8890
"3296",2014,"RO","PROS",28119
"3297",2014,"RO","PRP",1157
"3298",2014,"RO","PRTB",280
"3299",2014,"RO","PSB",7718
"3300",2014,"RO","PSC",25938
"3301",2014,"RO","PSD",20167
"3302",2014,"RO","PSDB",72551
"3303",2014,"RO","PSDC",10065
"3304",2014,"RO","PSL",846
"3305",2014,"RO","PSOL",6830
"3306",2014,"RO","PSTU",244
"3307",2014,"RO","PT",90970
"3308",2014,"RO","PT do B",6130
"3309",2014,"RO","PTB",85372
"3310",2014,"RO","PTC",1835
"3311",2014,"RO","PTN",598
"3312",2014,"RO","PV",9485
"3313",2014,"RO","SD",26558
"3314",2014,"RR","DEM",596
"3315",2014,"RR","PC do B",2045
"3316",2014,"RR","PDT",20343
"3317",2014,"RR","PEN",6688
"3318",2014,"RR","PHS",6868
"3319",2014,"RR","PMDB",16096
"3320",2014,"RR","PMN",11978
"3321",2014,"RR","PP",18691
"3322",2014,"RR","PPL",1140
"3323",2014,"RR","PPS",793
"3324",2014,"RR","PR",20684
"3325",2014,"RR","PRB",28119
"3326",2014,"RR","PROS",10473
"3327",2014,"RR","PRP",7208
"3328",2014,"RR","PRTB",4508
"3329",2014,"RR","PSB",8137
"3330",2014,"RR","PSC",13784
"3331",2014,"RR","PSD",5239
"3332",2014,"RR","PSDB",39097
"3333",2014,"RR","PSDC",4163
"3334",2014,"RR","PSL",148
"3335",2014,"RR","PSOL",498
"3336",2014,"RR","PSTU",152
"3337",2014,"RR","PT",10668
"3338",2014,"RR","PT do B",1917
"3339",2014,"RR","PTB",1076
"3340",2014,"RR","PTC",590
"3341",2014,"RR","PTN",103
"3342",2014,"RR","PV",4918
"3343",2014,"RR","SD",149
"3344",2014,"RS","DEM",154082
"3345",2014,"RS","PC do B",193099
"3346",2014,"RS","PCB",2445
"3347",2014,"RS","PDT",507269
"3348",2014,"RS","PEN",7716
"3349",2014,"RS","PHS",3042
"3350",2014,"RS","PMDB",983869
"3351",2014,"RS","PMN",3507
"3352",2014,"RS","PP",953534
"3353",2014,"RS","PPL",5257
"3354",2014,"RS","PPS",21341
"3355",2014,"RS","PR",58324
"3356",2014,"RS","PRB",101543
"3357",2014,"RS","PROS",12034
"3358",2014,"RS","PRP",3764
"3359",2014,"RS","PRTB",4863
"3360",2014,"RS","PSB",399303
"3361",2014,"RS","PSC",31659
"3362",2014,"RS","PSD",198237
"3363",2014,"RS","PSDB",305961
"3364",2014,"RS","PSDC",494
"3365",2014,"RS","PSL",11633
"3366",2014,"RS","PSOL",72383
"3367",2014,"RS","PSTU",15671
"3368",2014,"RS","PT",1385264
"3369",2014,"RS","PT do B",4215
"3370",2014,"RS","PTB",434855
"3371",2014,"RS","PTC",2341
"3372",2014,"RS","PV",18959
"3373",2014,"RS","SD",48467
"3374",2014,"SC","DEM",125568
"3375",2014,"SC","PC do B",89826
"3376",2014,"SC","PCB",1740
"3377",2014,"SC","PDT",31984
"3378",2014,"SC","PEN",892
"3379",2014,"SC","PHS",3082
"3380",2014,"SC","PMDB",828201
"3381",2014,"SC","PMN",6233
"3382",2014,"SC","PP",381868
"3383",2014,"SC","PPL",2061
"3384",2014,"SC","PPS",82946
"3385",2014,"SC","PR",151189
"3386",2014,"SC","PRB",34498
"3387",2014,"SC","PROS",775
"3388",2014,"SC","PRP",10977
"3389",2014,"SC","PRTB",756
"3390",2014,"SC","PSB",152150
"3391",2014,"SC","PSC",19276
"3392",2014,"SC","PSD",558209
"3393",2014,"SC","PSDB",291766
"3394",2014,"SC","PSDC",2250
"3395",2014,"SC","PSL",824
"3396",2014,"SC","PSOL",38390
"3397",2014,"SC","PSTU",8530
"3398",2014,"SC","PT",488347
"3399",2014,"SC","PT do B",22688
"3400",2014,"SC","PTB",5681
"3401",2014,"SC","PTC",2215
"3402",2014,"SC","PTN",3530
"3403",2014,"SC","PV",10435
"3404",2014,"SC","SD",42111
"3405",2014,"SE","DEM",55715
"3406",2014,"SE","PC do B",37740
"3407",2014,"SE","PCB",1749
"3408",2014,"SE","PDT",6685
"3409",2014,"SE","PEN",3286
"3410",2014,"SE","PHS",1025
"3411",2014,"SE","PMDB",92624
"3412",2014,"SE","PMN",3661
"3413",2014,"SE","PP",4358
"3414",2014,"SE","PPL",1077
"3415",2014,"SE","PPS",7049
"3416",2014,"SE","PR",30689
"3417",2014,"SE","PRB",55067
"3418",2014,"SE","PROS",50962
"3419",2014,"SE","PRP",1328
"3420",2014,"SE","PRTB",3113
"3421",2014,"SE","PSB",71717
"3422",2014,"SE","PSC",77016
"3423",2014,"SE","PSD",93455
"3424",2014,"SE","PSDB",47020
"3425",2014,"SE","PSDC",97
"3426",2014,"SE","PSL",1744
"3427",2014,"SE","PSOL",8145
"3428",2014,"SE","PSTU",15926
"3429",2014,"SE","PT",158005
"3430",2014,"SE","PT do B",659
"3431",2014,"SE","PTB",133113
"3432",2014,"SE","PTC",2235
"3433",2014,"SE","PV",1969
"3434",2014,"SE","SD",85612
"3435",2014,"SP","DEM",884832
"3436",2014,"SP","PC do B",213564
"3437",2014,"SP","PCB",11472
"3438",2014,"SP","PCO",5343
"3439",2014,"SP","PDT",456509
"3440",2014,"SP","PEN",195649
"3441",2014,"SP","PHS",167988
"3442",2014,"SP","PMDB",793072
"3443",2014,"SP","PMN",33757
"3444",2014,"SP","PP",777489
"3445",2014,"SP","PPL",27411
"3446",2014,"SP","PPS",515419
"3447",2014,"SP","PR",1701695
"3448",2014,"SP","PRB",2243192
"3449",2014,"SP","PROS",134473
"3450",2014,"SP","PRP",86960
"3451",2014,"SP","PRTB",34071
"3452",2014,"SP","PSB",1247194
"3453",2014,"SP","PSC",840874
"3454",2014,"SP","PSD",936889
"3455",2014,"SP","PSDB",4141976
"3456",2014,"SP","PSDC",33747
"3457",2014,"SP","PSL",91971
"3458",2014,"SP","PSOL",439054
"3459",2014,"SP","PSTU",33176
"3460",2014,"SP","PT",2959379
"3461",2014,"SP","PT do B",33906
"3462",2014,"SP","PTB",714290
"3463",2014,"SP","PTC",30575
"3464",2014,"SP","PTN",163321
"3465",2014,"SP","PV",964545
"3466",2014,"SP","SD",501230
"3467",2014,"TO","DEM",81458
"3468",2014,"TO","PC do B",308
"3469",2014,"TO","PCB",815
"3470",2014,"TO","PDT",2400
"3471",2014,"TO","PEN",620
"3472",2014,"TO","PHS",8462
"3473",2014,"TO","PMDB",231191
"3474",2014,"TO","PMN",1399
"3475",2014,"TO","PP",82692
"3476",2014,"TO","PPL",169
"3477",2014,"TO","PPS",1560
"3478",2014,"TO","PR",35864
"3479",2014,"TO","PRB",47068
"3480",2014,"TO","PROS",2308
"3481",2014,"TO","PRP",1500
"3482",2014,"TO","PRTB",1161
"3483",2014,"TO","PSB",59772
"3484",2014,"TO","PSC",30348
"3485",2014,"TO","PSD",66161
"3486",2014,"TO","PSDB",4369
"3487",2014,"TO","PSDC",1298
"3488",2014,"TO","PSL",2414
"3489",2014,"TO","PSOL",1770
"3490",2014,"TO","PT",18278
"3491",2014,"TO","PT do B",244
"3492",2014,"TO","PTB",1882
"3493",2014,"TO","PTC",226
"3494",2014,"TO","PTN",556
"3495",2014,"TO","PV",23761
"3496",2014,"TO","SD",23582
"3497",2018,"AC","AVANTE",530
"3498",2018,"AC","DC",953
"3499",2018,"AC","DEM",22983
"3500",2018,"AC","MDB",51154
"3501",2018,"AC","PATRI",420
"3502",2018,"AC","PC do B",19210
"3503",2018,"AC","PDT",41989
"3504",2018,"AC","PHS",3948
"3505",2018,"AC","PMB",4753
"3506",2018,"AC","PMN",5820
"3507",2018,"AC","PODE",6644
"3508",2018,"AC","PP",29373
"3509",2018,"AC","PPL",1388
"3510",2018,"AC","PPS",6375
"3511",2018,"AC","PR",15823
"3512",2018,"AC","PRB",8668
"3513",2018,"AC","PROS",4078
"3514",2018,"AC","PRP",5869
"3515",2018,"AC","PRTB",340
"3516",2018,"AC","PSB",11521
"3517",2018,"AC","PSC",5357
"3518",2018,"AC","PSD",13245
"3519",2018,"AC","PSDB",41891
"3520",2018,"AC","PSL",31586
"3521",2018,"AC","PSOL",5300
"3522",2018,"AC","PT",42313
"3523",2018,"AC","PTB",5039
"3524",2018,"AC","PTC",3539
"3525",2018,"AC","PV",5846
"3526",2018,"AC","REDE",6182
"3527",2018,"AC","SOLIDARIEDADE",22983
"3528",2018,"AL","AVANTE",56700
"3529",2018,"AL","DC",225
"3530",2018,"AL","DEM",5899
"3531",2018,"AL","MDB",87250
"3532",2018,"AL","NOVO",13103
"3533",2018,"AL","PATRI",3537
"3534",2018,"AL","PC do B",5588
"3535",2018,"AL","PCB",1053
"3536",2018,"AL","PDT",69962
"3537",2018,"AL","PHS",6986
"3538",2018,"AL","PMN",21179
"3539",2018,"AL","PODE",7069
"3540",2018,"AL","PP",180230
"3541",2018,"AL","PPL",2184
"3542",2018,"AL","PPS",13225
"3543",2018,"AL","PR",100846
"3544",2018,"AL","PRB",74491
"3545",2018,"AL","PROS",7950
"3546",2018,"AL","PRP",1841
"3547",2018,"AL","PRTB",31913
"3548",2018,"AL","PSB",182185
"3549",2018,"AL","PSC",14818
"3550",2018,"AL","PSD",144010
"3551",2018,"AL","PSDB",124158
"3552",2018,"AL","PSL",44455
"3553",2018,"AL","PSOL",8407
"3554",2018,"AL","PSTU",662
"3555",2018,"AL","PT",72358
"3556",2018,"AL","PTB",93806
"3557",2018,"AL","PTC",20789
"3558",2018,"AL","PV",2091
"3559",2018,"AL","REDE",54670
"3560",2018,"AL","SOLIDARIEDADE",9906
"3561",2018,"AM","AVANTE",18561
"3562",2018,"AM","DC",33372
"3563",2018,"AM","DEM",77965
"3564",2018,"AM","MDB",67898
"3565",2018,"AM","PATRI",10613
"3566",2018,"AM","PC do B",26412
"3567",2018,"AM","PDT",27631
"3568",2018,"AM","PHS",47654
"3569",2018,"AM","PMB",3765
"3570",2018,"AM","PMN",17586
"3571",2018,"AM","PODE",42138
"3572",2018,"AM","PP",130374
"3573",2018,"AM","PPL",3026
"3574",2018,"AM","PPS",8948
"3575",2018,"AM","PR",121010
"3576",2018,"AM","PRB",230061
"3577",2018,"AM","PROS",18354
"3578",2018,"AM","PRP",12588
"3579",2018,"AM","PRTB",2715
"3580",2018,"AM","PSB",54686
"3581",2018,"AM","PSC",7391
"3582",2018,"AM","PSD",188520
"3583",2018,"AM","PSDB",82337
"3584",2018,"AM","PSL",159608
"3585",2018,"AM","PSOL",11786
"3586",2018,"AM","PSTU",730
"3587",2018,"AM","PT",222879
"3588",2018,"AM","PTB",46348
"3589",2018,"AM","PTC",10560
"3590",2018,"AM","PV",27170
"3591",2018,"AM","REDE",9053
"3592",2018,"AM","SOLIDARIEDADE",57596
"3593",2018,"AP",NA,9783
"3594",2018,"AP","AVANTE",17946
"3595",2018,"AP","DC",2906
"3596",2018,"AP","DEM",20420
"3597",2018,"AP","MDB",10000
"3598",2018,"AP","PC do B",14510
"3599",2018,"AP","PDT",42754
"3600",2018,"AP","PHS",8805
"3601",2018,"AP","PMN",1566
"3602",2018,"AP","PODE",3830
"3603",2018,"AP","PP",14352
"3604",2018,"AP","PPL",4709
"3605",2018,"AP","PR",49706
"3606",2018,"AP","PRB",16938
"3607",2018,"AP","PROS",20340
"3608",2018,"AP","PRP",9683
"3609",2018,"AP","PSB",32353
"3610",2018,"AP","PSC",9862
"3611",2018,"AP","PSD",11042
"3612",2018,"AP","PSDB",15124
"3613",2018,"AP","PSL",5699
"3614",2018,"AP","PSOL",11410
"3615",2018,"AP","PSTU",755
"3616",2018,"AP","PT",12896
"3617",2018,"AP","PTB",17270
"3618",2018,"AP","PTC",10423
"3619",2018,"AP","PV",2084
"3620",2018,"AP","REDE",20244
"3621",2018,"AP","SOLIDARIEDADE",6610
"3622",2018,"BA","AVANTE",388275
"3623",2018,"BA","DC",13824
"3624",2018,"BA","DEM",580963
"3625",2018,"BA","MDB",131552
"3626",2018,"BA","NOVO",67699
"3627",2018,"BA","PATRI",67393
"3628",2018,"BA","PC do B",360850
"3629",2018,"BA","PCO",1680
"3630",2018,"BA","PDT",339321
"3631",2018,"BA","PHS",249757
"3632",2018,"BA","PMB",28357
"3633",2018,"BA","PMN",13111
"3634",2018,"BA","PODE",169310
"3635",2018,"BA","PP",521054
"3636",2018,"BA","PPL",91951
"3637",2018,"BA","PPS",53724
"3638",2018,"BA","PR",250052
"3639",2018,"BA","PRB",265073
"3640",2018,"BA","PROS",35931
"3641",2018,"BA","PRP",73049
"3642",2018,"BA","PRTB",71091
"3643",2018,"BA","PSB",257700
"3644",2018,"BA","PSC",79834
"3645",2018,"BA","PSD",796769
"3646",2018,"BA","PSDB",219247
"3647",2018,"BA","PSL",213055
"3648",2018,"BA","PSOL",68275
"3649",2018,"BA","PT",1333887
"3650",2018,"BA","PTB",43174
"3651",2018,"BA","PTC",42475
"3652",2018,"BA","PV",73661
"3653",2018,"BA","REDE",42259
"3654",2018,"BA","SOLIDARIEDADE",62242
"3655",2018,"CE","AVANTE",56487
"3656",2018,"CE","DC",19978
"3657",2018,"CE","DEM",83740
"3658",2018,"CE","MDB",148624
"3659",2018,"CE","NOVO",36326
"3660",2018,"CE","PATRI",152094
"3661",2018,"CE","PC do B",87714
"3662",2018,"CE","PCB",2832
"3663",2018,"CE","PDT",1015230
"3664",2018,"CE","PHS",9284
"3665",2018,"CE","PMN",7157
"3666",2018,"CE","PODE",68355
"3667",2018,"CE","PP",200143
"3668",2018,"CE","PPL",33322
"3669",2018,"CE","PPS",47646
"3670",2018,"CE","PR",138281
"3671",2018,"CE","PRB",107881
"3672",2018,"CE","PROS",448211
"3673",2018,"CE","PRP",3332
"3674",2018,"CE","PRTB",63845
"3675",2018,"CE","PSB",188846
"3676",2018,"CE","PSC",19219
"3677",2018,"CE","PSD",151060
"3678",2018,"CE","PSDB",244788
"3679",2018,"CE","PSL",168839
"3680",2018,"CE","PSOL",66079
"3681",2018,"CE","PSTU",1240
"3682",2018,"CE","PT",522986
"3683",2018,"CE","PTB",125663
"3684",2018,"CE","PTC",5010
"3685",2018,"CE","PV",211661
"3686",2018,"CE","REDE",24761
"3687",2018,"CE","SOLIDARIEDADE",144756
"3688",2018,"DF","AVANTE",20195
"3689",2018,"DF","DC",3956
"3690",2018,"DF","DEM",71083
"3691",2018,"DF","MDB",41413
"3692",2018,"DF","NOVO",69492
"3693",2018,"DF","PATRI",32068
"3694",2018,"DF","PC do B",6475
"3695",2018,"DF","PCB",456
"3696",2018,"DF","PCO",374
"3697",2018,"DF","PDT",41166
"3698",2018,"DF","PHS",24506
"3699",2018,"DF","PMB",9578
"3700",2018,"DF","PMN",14072
"3701",2018,"DF","PODE",41098
"3702",2018,"DF","PP",55100
"3703",2018,"DF","PPL",10756
"3704",2018,"DF","PPS",58591
"3705",2018,"DF","PR",160712
"3706",2018,"DF","PRB",83617
"3707",2018,"DF","PROS",82148
"3708",2018,"DF","PRP",125728
"3709",2018,"DF","PRTB",4454
"3710",2018,"DF","PSB",48993
"3711",2018,"DF","PSC",11459
"3712",2018,"DF","PSD",33446
"3713",2018,"DF","PSDB",25381
"3714",2018,"DF","PSL",46167
"3715",2018,"DF","PSOL",36981
"3716",2018,"DF","PSTU",880
"3717",2018,"DF","PT",130186
"3718",2018,"DF","PTB",22794
"3719",2018,"DF","PTC",29404
"3720",2018,"DF","PV",71165
"3721",2018,"DF","REDE",26059
"3722",2018,"DF","SOLIDARIEDADE",25665
"3723",2018,"ES","AVANTE",31343
"3724",2018,"ES","DC",7597
"3725",2018,"ES","DEM",61165
"3726",2018,"ES","MDB",66015
"3727",2018,"ES","NOVO",33808
"3728",2018,"ES","PATRI",3214
"3729",2018,"ES","PC do B",41124
"3730",2018,"ES","PCB",585
"3731",2018,"ES","PDT",92026
"3732",2018,"ES","PHS",27279
"3733",2018,"ES","PMB",2936
"3734",2018,"ES","PMN",1866
"3735",2018,"ES","PODE",13418
"3736",2018,"ES","PP",154426
"3737",2018,"ES","PPL",7817
"3738",2018,"ES","PPS",116265
"3739",2018,"ES","PR",100246
"3740",2018,"ES","PRB",238966
"3741",2018,"ES","PROS",30047
"3742",2018,"ES","PRP",11217
"3743",2018,"ES","PRTB",3176
"3744",2018,"ES","PSB",254203
"3745",2018,"ES","PSC",28477
"3746",2018,"ES","PSD",56731
"3747",2018,"ES","PSDB",45204
"3748",2018,"ES","PSL",166811
"3749",2018,"ES","PSOL",14776
"3750",2018,"ES","PT",141157
"3751",2018,"ES","PTB",57964
"3752",2018,"ES","PTC",2863
"3753",2018,"ES","PV",23244
"3754",2018,"ES","REDE",54623
"3755",2018,"ES","SOLIDARIEDADE",45859
"3756",2018,"GO","AVANTE",14679
"3757",2018,"GO","DC",22049
"3758",2018,"GO","DEM",307519
"3759",2018,"GO","MDB",139669
"3760",2018,"GO","NOVO",41737
"3761",2018,"GO","PATRI",11842
"3762",2018,"GO","PC do B",26291
"3763",2018,"GO","PCB",2937
"3764",2018,"GO","PCO",558
"3765",2018,"GO","PDT",188852
"3766",2018,"GO","PHS",29905
"3767",2018,"GO","PMB",2670
"3768",2018,"GO","PMN",13970
"3769",2018,"GO","PODE",113207
"3770",2018,"GO","PP",260130
"3771",2018,"GO","PPS",54344
"3772",2018,"GO","PR",93269
"3773",2018,"GO","PRB",112771
"3774",2018,"GO","PROS",45180
"3775",2018,"GO","PRP",78782
"3776",2018,"GO","PRTB",51561
"3777",2018,"GO","PSB",79475
"3778",2018,"GO","PSC",117932
"3779",2018,"GO","PSD",122075
"3780",2018,"GO","PSDB",301473
"3781",2018,"GO","PSL",358155
"3782",2018,"GO","PSOL",23085
"3783",2018,"GO","PT",141962
"3784",2018,"GO","PTB",98050
"3785",2018,"GO","PTC",75511
"3786",2018,"GO","PV",9615
"3787",2018,"GO","REDE",15155
"3788",2018,"GO","SOLIDARIEDADE",83443
"3789",2018,"MA","AVANTE",57161
"3790",2018,"MA","DC",4724
"3791",2018,"MA","DEM",119385
"3792",2018,"MA","MDB",227234
"3793",2018,"MA","PATRI",91191
"3794",2018,"MA","PC do B",267743
"3795",2018,"MA","PCB",3674
"3796",2018,"MA","PDT",211741
"3797",2018,"MA","PHS",84862
"3798",2018,"MA","PMB",9506
"3799",2018,"MA","PMN",273826
"3800",2018,"MA","PODE",117054
"3801",2018,"MA","PP",213003
"3802",2018,"MA","PPL",5255
"3803",2018,"MA","PPS",5773
"3804",2018,"MA","PR",350575
"3805",2018,"MA","PRB",112279
"3806",2018,"MA","PROS",72101
"3807",2018,"MA","PRP",26452
"3808",2018,"MA","PRTB",33223
"3809",2018,"MA","PSB",114258
"3810",2018,"MA","PSC",39297
"3811",2018,"MA","PSD",126737
"3812",2018,"MA","PSDB",78796
"3813",2018,"MA","PSL",117902
"3814",2018,"MA","PSOL",10333
"3815",2018,"MA","PSTU",5138
"3816",2018,"MA","PT",175350
"3817",2018,"MA","PTB",123806
"3818",2018,"MA","PTC",13849
"3819",2018,"MA","PV",111421
"3820",2018,"MA","REDE",11152
"3821",2018,"MA","SOLIDARIEDADE",86460
"3822",2018,"MG","AVANTE",629881
"3823",2018,"MG","DC",55761
"3824",2018,"MG","DEM",287264
"3825",2018,"MG","MDB",610205
"3826",2018,"MG","NOVO",461859
"3827",2018,"MG","PATRI",283714
"3828",2018,"MG","PC do B",72138
"3829",2018,"MG","PCB",12247
"3830",2018,"MG","PCO",822
"3831",2018,"MG","PDT",299045
"3832",2018,"MG","PHS",398267
"3833",2018,"MG","PMB",26661
"3834",2018,"MG","PMN",56257
"3835",2018,"MG","PODE",233631
"3836",2018,"MG","PP",373119
"3837",2018,"MG","PPL",17225
"3838",2018,"MG","PPS",108242
"3839",2018,"MG","PR",355184
"3840",2018,"MG","PRB",354433
"3841",2018,"MG","PROS",377757
"3842",2018,"MG","PRP",23003
"3843",2018,"MG","PRTB",116556
"3844",2018,"MG","PSB",335489
"3845",2018,"MG","PSC",202299
"3846",2018,"MG","PSD",457320
"3847",2018,"MG","PSDB",769033
"3848",2018,"MG","PSL",1101567
"3849",2018,"MG","PSOL",243114
"3850",2018,"MG","PSTU",5782
"3851",2018,"MG","PT",1345160
"3852",2018,"MG","PTB",148865
"3853",2018,"MG","PTC",52809
"3854",2018,"MG","PV",126374
"3855",2018,"MG","REDE",41782
"3856",2018,"MG","SOLIDARIEDADE",131080
"3857",2018,"MS","AVANTE",607
"3858",2018,"MS","DC",581
"3859",2018,"MS","DEM",110130
"3860",2018,"MS","MDB",97538
"3861",2018,"MS","NOVO",19841
"3862",2018,"MS","PATRI",7270
"3863",2018,"MS","PC do B",2705
"3864",2018,"MS","PCO",52
"3865",2018,"MS","PDT",81877
"3866",2018,"MS","PHS",16380
"3867",2018,"MS","PMB",661
"3868",2018,"MS","PMN",2100
"3869",2018,"MS","PODE",9622
"3870",2018,"MS","PP",51516
"3871",2018,"MS","PPL",1723
"3872",2018,"MS","PPS",4226
"3873",2018,"MS","PR",7718
"3874",2018,"MS","PRB",38595
"3875",2018,"MS","PROS",30085
"3876",2018,"MS","PRP",6324
"3877",2018,"MS","PRTB",530
"3878",2018,"MS","PSB",37978
"3879",2018,"MS","PSC",7191
"3880",2018,"MS","PSD",106431
"3881",2018,"MS","PSDB",298994
"3882",2018,"MS","PSL",169736
"3883",2018,"MS","PSOL",6678
"3884",2018,"MS","PT",140890
"3885",2018,"MS","PTB",5187
"3886",2018,"MS","PTC",1564
"3887",2018,"MS","PV",11057
"3888",2018,"MS","REDE",10606
"3889",2018,"MS","SOLIDARIEDADE",11813
"3890",2018,"MT","AVANTE",10475
"3891",2018,"MT","DC",15255
"3892",2018,"MT","DEM",48559
"3893",2018,"MT","MDB",178113
"3894",2018,"MT","NOVO",36367
"3895",2018,"MT","PATRI",3927
"3896",2018,"MT","PC do B",2546
"3897",2018,"MT","PDT",41539
"3898",2018,"MT","PHS",11437
"3899",2018,"MT","PMB",6516
"3900",2018,"MT","PMN",8801
"3901",2018,"MT","PODE",92074
